Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"José Soriano","LAA",6,6,9,3.88864,18,18,0,0,,100,431,91,47,43,9,42,,6,90,8.09604,3.79871,2.13126,0.843644,0.209058,0.0980911,0.11096663028001785,0.237704,1.32949,0.288117,0.717583,,,3.95534,1.39056,1.3293,324.3900146484375,,,,,,,428.69999999999993,4.286999999999999,419,4.19,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Nick Lodolo","CIN",6,6,8,4.09922,17,17,0,0,,95,404,88,47,43,13,29,,10,96,9.10224,2.72314,3.34256,1.25634,0.238471,0.071344,0.16712742298841476,0.240623,1.22531,0.291801,0.70905,,,4.08999,1.3735,1.41749,235.97999572753906,,,,,,,389.3,4.097894736842106,381,4.010526315789473,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Clarke Schmidt","NYY",6,6,8,4.04894,24,17,0,0,,97,411,89,48,44,13,34,,6,96,8.87581,3.11795,2.84668,1.24894,0.232919,0.0818211,0.15109754353761673,0.240118,1.26608,0.288678,0.725021,,,4.12334,1.36706,1.00797,249.11000061035156,,,,,,,398.5000000000001,4.108247422680414,388,4,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Matthew Boyd","CHC",6,5,9,3.94745,18,18,0,0,,96,405,89,46,42,13,31,,4,97,9.03922,2.92535,3.08996,1.17762,0.239258,0.0774308,0.1618269830942154,0.239843,1.24319,0.292359,0.723059,,,3.88057,1.36276,1.14807,323.04998779296875,,,,,,,408.10000000000014,4.251041666666668,400,4.166666666666667,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Shane Bieber","CLE",4,3,7,3.64598,17,13,0,0,,78,321,73,34,31,9,20,,2,75,8.75347,2.28346,3.83343,1.00248,0.235239,0.0613652,0.1738736517727375,0.244558,1.19577,0.300089,0.726497,,,3.42965,1.35856,1.17194,448.3999938964844,,,,,,,360.7,4.624358974358974,357,4.576923076923077,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Brayan Bello","BOS",8,7,9,4.13984,19,19,0,0,,105,452,103,53,48,12,37,,5,95,8.11018,3.1897,2.54262,1.03939,0.20988,0.0825448,0.1273350864648819,0.251905,1.33485,0.300802,0.711637,,,3.98273,1.35025,1.21988,372.8999938964844,,,,,,,425.59999999999997,4.053333333333333,433,4.123809523809523,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Mason Miller","ATH",2,1,0,2.76633,42,0,20,1,,42,168,28,14,13,4,15,,2,63,13.3861,3.08012,4.34597,0.847201,0.375014,0.0862901,0.28872358798980713,0.187714,1.01472,0.289029,0.770864,,,2.47925,1.33225,1.10563,45.09000015258789,,,,,,,367.8,8.757142857142858,337,8.023809523809524,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Gavin Williams","CLE",6,5,9,4.05881,19,19,0,0,,101,427,88,49,45,12,41,,4,104,9.33185,3.70425,2.51923,1.10477,0.244479,0.0970452,0.14743351936340332,0.23194,1.29035,0.287552,0.715385,,,3.95853,1.29102,1.03155,195.02999877929688,,,,,,,444.00000000000006,4.396039603960396,422,4.178217821782178,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Bryce Miller","SEA",7,6,10,3.81205,18,18,0,0,,104,427,91,48,44,14,30,,4,98,8.51671,2.63148,3.23647,1.21484,0.230352,0.0711737,0.15917795151472092,0.23049,1.16402,0.272797,0.721636,,,3.92083,1.28731,1.05068,78.69999694824219,,,,,,,454.80000000000007,4.3730769230769235,432,4.153846153846154,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Brandon Pfaadt","ARI",7,6,8,4.06187,26,18,0,0,,108,449,105,53,49,16,26,,4,106,8.82029,2.12945,4.14206,1.3009,0.235797,0.0569274,0.17886927351355553,0.25051,1.20903,0.300261,0.713707,,,3.82184,1.27591,1.29673,178.5399932861328,,,,,,,451.4000000000001,4.1796296296296305,454,4.203703703703703,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Tyler Mahle","TEX",5,5,9,4.07371,18,18,0,0,,97,405,87,48,44,13,32,,4,88,8.19429,2.98827,2.74216,1.1641,0.218025,0.0795086,0.13851628452539444,0.235536,1.22862,0.277308,0.703197,,,4.04815,1.25963,0.952006,452.010009765625,,,,,,,399.7000000000001,4.120618556701032,384,3.9587628865979383,,,,,,,,,,,,,,,,,,,"Tyler Mahle","16358",641816
"Roki Sasaki","LAD",5,3,7,3.68664,13,13,0,0,,70,292,59,31,29,8,25,,3,78,9.97766,3.14389,3.17367,1.07572,0.267458,0.0842741,0.18318410962820053,0.222203,1.18185,0.283102,0.726063,,,3.61096,1.24822,1.14235,999,,,,,,,338.20000000000005,4.831428571428572,318,4.542857142857143,,,,,,,,,,,,,,,,,,,"Roki Sasaki","35323",808963
"Blake Snell","LAD",5,2,7,3.51908,12,12,0,0,,64,265,49,27,25,7,29,,2,79,11.1417,4.08501,2.72747,1.00443,0.298125,0.109305,0.1888202354311943,0.20777,1.21707,0.280415,0.746645,,,3.49225,1.21465,1.19242,44.5099983215332,,,,,,,325.1,5.0796875,294,4.59375,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"David Peterson","NYM",6,5,9,3.83479,17,17,0,0,,95,407,90,44,40,10,36,,4,88,8.33422,3.46316,2.40654,0.922318,0.215504,0.0895494,0.1259545460343361,0.247418,1.3412,0.300992,0.733106,,,3.85391,1.20857,1.25024,326.9200134277344,,,,,,,402,4.231578947368421,401,4.221052631578948,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Eduardo Rodriguez","ARI",6,5,8,4.0011,21,16,0,0,,90,380,86,44,40,11,29,,2,86,8.53945,2.88608,2.95884,1.14134,0.225096,0.0760756,0.149020217359066,0.247687,1.27874,0.297681,0.72241,,,3.87173,1.19768,1.15522,376.4800109863281,,,,,,,386.1,4.29,386,4.288888888888889,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Shota Imanaga","CHC",7,4,9,3.78187,16,16,0,0,,95,387,87,43,40,15,22,,3,91,8.6433,2.10732,4.10155,1.43012,0.235104,0.0573207,0.17778311297297478,0.238757,1.14684,0.278829,0.746549,,,4.01082,1.17272,1.40806,78.08999633789062,,,,,,,399.3,4.203157894736842,387,4.073684210526316,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Lance McCullers Jr.","HOU",6,5,8,3.97073,28,17,0,0,,102,438,91,49,45,11,45,,5,97,8.59266,4.01909,2.13796,1.01031,0.221638,0.103668,0.11797025054693222,0.235965,1.34529,0.286851,0.728652,,,4.12597,1.16443,0.955795,587.7899780273438,,,,,,,426.9,4.185294117647058,411,4.029411764705882,,,,,,,,,,,,,,,,,,,"Lance McCullers Jr.","14120",621121
"Ben Brown","CHC",5,4,6,3.85024,25,13,0,0,,80,338,70,37,34,9,31,,3,88,9.83456,3.45996,2.84239,1.00367,0.260071,0.0914972,0.16857337951660156,0.229781,1.25258,0.293961,0.718295,,,3.61418,1.16162,0.860029,428.55999755859375,,,,,,,373.29999999999995,4.66625,357,4.4625,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Casey Mize","DET",5,6,8,4.2586,18,18,0,0,,96,408,97,49,45,12,27,,4,75,7.008,2.54835,2.75001,1.1424,0.183579,0.0667557,0.11682340502738953,0.257439,1.29202,0.292684,0.697915,,,4.14029,1.14259,0.729149,357.7300109863281,,,,,,,367.6000000000001,3.8291666666666675,381,3.96875,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Cade Smith","CLE",3,1,0,2.92649,44,0,3,9,,44,181,34,16,14,3,15,,2,57,11.6157,3.01883,3.84774,0.666034,0.31784,0.0826045,0.23523567616939545,0.208448,1.10175,0.299487,0.7497,,,2.61303,1.13666,0.850523,368.2799987792969,,,,,,,314.30000000000007,7.143181818181819,295,6.704545454545454,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Shane McClanahan","TBR",5,4,7,3.51375,18,13,0,0,,73,299,63,31,28,9,23,,2,78,9.66023,2.80743,3.44096,1.15134,0.261417,0.075972,0.18544454127550125,0.227864,1.1707,0.284652,0.752655,,,3.60717,1.13244,1.04206,154.27000427246094,,,,,,,346.70000000000005,4.749315068493151,329,4.506849315068493,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Zebby Matthews","MIN",4,4,6,4.12451,26,14,0,0,,80,332,79,40,37,12,17,,3,76,8.49721,1.87518,4.53141,1.37388,0.228252,0.0503709,0.17788058146834373,0.252551,1.1916,0.297015,0.709153,,,3.90496,1.12505,0.650736,406.510009765625,,,,,,,331,4.1375,336,4.2,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"José Berríos","TOR",7,7,10,4.26585,21,21,0,0,,126,535,123,65,60,19,38,,7,108,7.68377,2.6868,2.85982,1.38246,0.201742,0.0705434,0.13119826465845108,0.250364,1.27042,0.284665,0.715597,,,4.41879,1.12468,0.876921,242.77000427246094,,,,,,,459.90000000000003,3.6500000000000004,464,3.6825396825396823,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Emmanuel Clase","CLE",3,2,0,2.74751,43,0,20,2,,43,173,38,14,13,3,9,,1,41,8.4876,1.80564,4.70061,0.583618,0.234803,0.0499517,0.1848517507314682,0.231303,1.07625,0.291888,0.755406,,,2.72854,1.0904,1.16401,35.18000030517578,,,,,,,342.5,7.965116279069767,336,7.813953488372093,,,,,,,,,,,,,,,,,,,"Emmanuel Clase","21032",661403
"Taj Bradley","TBR",7,6,9,4.08693,19,19,0,0,,107,449,97,53,49,17,36,,3,110,9.26806,3.02525,3.06357,1.41926,0.245746,0.0802156,0.16553057730197906,0.238155,1.24668,0.28562,0.734073,,,4.17117,1.08731,0.820849,198.11000061035156,,,,,,,433.50000000000006,4.051401869158879,417,3.897196261682243,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Landen Roupp","SFG",4,4,7,3.9817,23,16,0,0,,91,390,83,44,40,9,39,,3,90,8.86875,3.83536,2.31236,0.903273,0.230147,0.0995288,0.13061797618865967,0.238918,1.33965,0.297013,0.716153,,,3.78778,1.0871,1.06469,431.4800109863281,,,,,,,400.8999999999999,4.405494505494505,392,4.3076923076923075,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Erick Fedde","STL",6,7,9,4.34337,19,19,0,0,,108,461,106,57,52,14,36,,3,87,7.24424,3.02932,2.39137,1.19538,0.189155,0.079099,0.11005605012178421,0.251903,1.31646,0.286928,0.700478,,,4.29252,1.06835,0.810068,335.6700134277344,,,,,,,408.4,3.781481481481481,415,3.8425925925925926,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Luis Severino","ATH",6,8,9,4.3831,20,20,0,0,,118,500,113,62,57,17,38,,6,99,7.55988,2.93578,2.57509,1.31885,0.198139,0.0769444,0.12119417637586594,0.247095,1.28123,0.280872,0.698713,,,4.42745,1.065,0.773266,302.3599853515625,,,,,,,436.3,3.697457627118644,435,3.6864406779661016,,,,,,,,,,,,,,,,,,,"Luis Severino","15890",622663
"Jameson Taillon","CHC",7,6,9,4.30007,19,19,0,0,,111,463,111,58,53,17,26,,3,89,7.1893,2.10321,3.41825,1.34328,0.191644,0.0560649,0.13557913154363632,0.255384,1.23174,0.286758,0.696538,,,4.20245,1.05715,0.824996,341.82000732421875,,,,,,,414.70000000000005,3.7360360360360363,425,3.828828828828829,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Miles Mikolas","STL",6,7,8,4.58777,19,19,0,0,,108,457,117,60,55,15,22,,4,73,6.0799,1.7885,3.39943,1.26204,0.159971,0.047058,0.11291269585490227,0.270288,1.27663,0.295592,0.668835,,,4.25604,1.05004,0.509687,584.2000122070312,,,,,,,378.50000000000006,3.50462962962963,413,3.824074074074074,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Max Scherzer","TOR",5,4,7,3.93654,19,14,0,0,,79,325,70,38,35,13,21,,3,81,9.18778,2.35595,3.89982,1.50766,0.249653,0.0640165,0.18563652783632278,0.231774,1.13972,0.273289,0.733867,,,4.11888,1.04757,0.855648,273.1400146484375,,,,,,,332.70000000000005,4.211392405063291,316,4,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Jhoan Duran","MIN",3,3,0,2.81675,43,0,17,2,,43,175,34,14,13,3,14,,2,51,10.8535,3.04077,3.56932,0.657725,0.293303,0.0821735,0.21112985908985138,0.216759,1.1432,0.300558,0.771468,,,2.80625,1.03901,1.17684,68.86000061035156,,,,,,,339.9,7.904651162790697,323,7.511627906976744,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Shane Smith","CHW",5,5,7,4.28509,23,17,0,0,,97,415,90,50,46,12,36,,6,82,7.64063,3.32396,2.29865,1.13973,0.198782,0.0864777,0.11230457574129105,0.242197,1.29938,0.280476,0.696787,,,4.31995,1.03689,0.706313,558.8499755859375,,,,,,,374.20000000000005,3.857731958762887,367,3.783505154639175,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Max Meyer","MIA",5,6,8,4.19012,22,17,0,0,,96,411,94,49,45,13,34,,4,92,8.56211,3.14049,2.72636,1.21376,0.222453,0.0815934,0.14085952192544937,0.250936,1.32486,0.300066,0.720747,,,4.09237,1.03022,1.06935,352.9200134277344,,,,,,,376.10000000000014,3.917708333333335,381,3.96875,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Merrill Kelly","ARI",7,5,9,4.16111,19,19,0,0,,111,467,105,56,51,15,35,,3,97,7.85183,2.86567,2.73996,1.21539,0.207318,0.0756647,0.13165351748466492,0.246326,1.26949,0.285968,0.709849,,,4.13123,1.02651,1.28024,300.7300109863281,,,,,,,443.9000000000001,3.9990990990990998,440,3.963963963963964,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Justin Verlander","SFG",5,6,8,4.2426,16,16,0,0,,91,385,90,47,43,12,27,,4,76,7.51352,2.61946,2.86834,1.2049,0.197311,0.0687891,0.12852175533771515,0.254057,1.28215,0.29233,0.703156,,,4.13996,1.01974,0.762058,334.260009765625,,,,,,,350.79999999999995,3.8549450549450546,358,3.934065934065934,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Shane Baz","TBR",6,5,8,4.04759,25,17,0,0,,99,417,88,49,45,14,35,,5,97,8.77017,3.20776,2.73405,1.27723,0.231835,0.0847953,0.1470392942428589,0.233244,1.24271,0.277393,0.722079,,,4.18548,1.01267,0.749776,198.6699981689453,,,,,,,405.6000000000001,4.096969696969698,387,3.909090909090909,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Edwin Díaz","NYM",3,2,0,3.08273,42,0,23,1,,42,171,30,16,14,4,16,,2,61,13.0782,3.47943,3.75873,0.905347,0.357773,0.0951845,0.26258834451436996,0.19593,1.09569,0.29462,0.757579,,,2.80836,1.00498,0.795696,43.040000915527344,,,,,,,370.6,8.823809523809524,345,8.214285714285714,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Jeffrey Springs","ATH",6,6,9,4.15925,19,19,0,0,,96,404,91,48,44,15,31,,2,89,8.30355,2.91929,2.84437,1.37648,0.219669,0.0772294,0.1424395516514778,0.244245,1.26482,0.283798,0.725702,,,4.27109,0.99132,0.878885,268.7900085449219,,,,,,,368.30000000000007,3.836458333333334,364,3.7916666666666665,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"Matthew Liberatore","STL",5,6,6,4.104,35,15,0,0,,99,422,96,49,45,11,32,,4,88,7.94857,2.91713,2.7248,1.01901,0.208381,0.076476,0.1319054812192917,0.248747,1.28765,0.295539,0.70142,,,3.87908,0.989625,0.86212,653.6400146484375,,,,,,,415.69999999999993,4.198989898989899,420,4.242424242424242,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Félix Bautista","BAL",3,2,0,2.72606,39,0,17,2,,39,159,27,13,12,4,17,,2,55,12.7207,3.85383,3.30079,0.839999,0.3487,0.105641,0.24305836111307144,0.188606,1.10462,0.280373,0.796122,,,2.8667,0.961265,0.976583,64.93000030517578,,,,,,,315.20000000000005,8.082051282051284,289,7.410256410256411,,,,,,,,,,,,,,,,,,,"Felix Bautista","20666",642585
"Jeff Hoffman","TOR",3,2,0,2.99903,42,0,19,2,,42,170,32,15,14,5,14,,2,53,11.3728,2.95678,3.84634,0.972674,0.312672,0.0812907,0.23138102889060974,0.208119,1.09188,0.285382,0.775778,,,3.07783,0.95796,0.917105,94.0199966430664,,,,,,,327.1,7.788095238095239,306,7.285714285714286,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Griffin Jax","MIN",3,3,0,3.21956,43,0,1,9,,43,175,36,17,15,4,12,,2,52,10.917,2.43499,4.4834,0.876083,0.299285,0.066754,0.2325308471918106,0.22231,1.10241,0.30208,0.738588,,,2.85224,0.954102,0.638212,286.989990234375,,,,,,,278.4,6.474418604651162,266,6.186046511627907,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Chris Paddack","MIN",5,5,6,4.57952,31,15,0,0,,97,411,99,53,49,14,27,,3,85,7.87561,2.5414,3.09892,1.34786,0.206011,0.0664783,0.13953285664319992,0.261186,1.31112,0.30165,0.688216,,,4.20289,0.951537,0.251081,524.5900268554688,,,,,,,368.20000000000016,3.7958762886597954,383,3.948453608247423,,,,,,,,,,,,,,,,,,,"Chris Paddack","20099",663978
"Ryan Helsley","STL",3,2,0,2.96759,43,0,22,1,,43,175,33,15,14,4,17,,1,51,10.7268,3.518,3.04913,0.767415,0.290993,0.0954347,0.19555791467428207,0.208152,1.15584,0.283459,0.769381,,,3.06687,0.949729,1.09363,53.880001068115234,,,,,,,345.2,8.027906976744186,325,7.558139534883721,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Eury Pérez","MIA",4,4,6,3.90383,13,13,0,0,,66,273,57,31,29,10,22,,2,74,10.0359,2.98153,3.36602,1.32094,0.269088,0.0799425,0.1891453117132187,0.22948,1.19795,0.286264,0.731984,,,3.85914,0.934501,1.02998,503.1199951171875,,,,,,,293.2000000000001,4.442424242424244,276,4.181818181818182,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Matt Strahm","PHI",3,2,0,3.24766,42,0,6,7,,42,169,34,17,15,5,11,,2,50,10.6652,2.35514,4.52847,1.03687,0.294581,0.0650508,0.22952988743782043,0.215488,1.0606,0.28402,0.743206,,,3.15269,0.931783,0.694057,566.0499877929688,,,,,,,279.9,6.664285714285714,264,6.285714285714286,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Kyle Freeland","COL",4,8,8,5.04351,19,19,0,0,,107,465,122,65,60,17,28,,3,77,6.46991,2.36709,2.73328,1.42567,0.165341,0.0604919,0.10484902933239937,0.281927,1.40552,0.309932,0.67278,,,4.58693,0.931583,0.808476,724.9400024414062,,,,,,,326.50000000000006,3.051401869158879,375,3.5046728971962615,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Grant Holmes","ATL",6,5,8,4.29639,22,17,0,0,,99,424,95,52,47,13,36,,4,96,8.71819,3.26598,2.6694,1.17233,0.226871,0.0849897,0.14188162982463837,0.2483,1.32334,0.2998,0.705057,,,4.04025,0.92316,0.884372,271.4800109863281,,,,,,,397.70000000000005,4.017171717171718,398,4.02020202020202,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Clayton Kershaw","LAD",5,3,7,3.78064,13,13,0,0,,65,273,62,30,27,9,19,,2,59,8.17054,2.5506,3.20339,1.17818,0.217708,0.0679618,0.14974617958068848,0.245784,1.23029,0.289994,0.738947,,,3.91786,0.920407,0.928974,559.469970703125,,,,,,,264.1,4.063076923076923,263,4.046153846153846,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Mitchell Parker","WSN",5,7,8,4.35647,26,18,0,0,,104,443,100,55,50,13,38,,3,84,7.3279,3.32782,2.20201,1.14314,0.190769,0.086634,0.10413526743650436,0.248184,1.33039,0.284568,0.697785,,,4.29435,0.919532,0.776837,502.9800109863281,,,,,,,394.70000000000005,3.795192307692308,396,3.8076923076923075,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Andrés Muñoz","SEA",3,2,0,2.66298,42,0,20,2,,42,171,30,13,12,3,17,,2,54,11.4992,3.5559,3.23383,0.663424,0.313719,0.0970117,0.21670755743980408,0.197802,1.1121,0.282956,0.783511,,,2.82573,0.915973,1.13361,60.88999938964844,,,,,,,354.90000000000003,8.450000000000001,330,7.857142857142857,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Sean Manaea","NYM",5,4,7,4.12763,14,14,0,0,,78,325,69,39,36,11,27,,3,78,8.99629,3.12191,2.88166,1.2602,0.238583,0.0827937,0.15578950941562653,0.233552,1.23431,0.280969,0.708679,,,4.07027,0.915321,0.719292,251.00999450683594,,,,,,,328.5,4.211538461538462,313,4.012820512820513,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Robbie Ray","SFG",7,6,9,4.10655,19,19,0,0,,105,443,92,52,48,16,41,,5,115,9.85881,3.48881,2.82584,1.36005,0.259208,0.0917279,0.16748052835464478,0.231759,1.26552,0.285975,0.730162,,,4.16748,0.911801,1.11046,132.1699981689453,,,,,,,433.00000000000006,4.123809523809524,409,3.895238095238095,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Ryan Pepiot","TBR",7,7,9,4.17919,19,19,0,0,,103,437,93,52,48,17,38,,5,104,9.0607,3.28556,2.75773,1.43687,0.238161,0.0863612,0.1518000140786171,0.236396,1.26594,0.280291,0.730225,,,4.39015,0.894868,0.685771,166.35000610351562,,,,,,,390.3,3.789320388349515,373,3.621359223300971,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Alex Cobb","DET",3,3,5,3.84924,10,10,0,0,,57,238,56,26,24,5,16,,2,46,7.30981,2.54397,2.87339,0.862146,0.192706,0.0670657,0.1256401464343071,0.253743,1.27213,0.298739,0.709342,,,3.64601,0.893031,0.760842,620.6199951171875,,,,,,,252.69999999999996,4.433333333333333,258,4.526315789473684,,,,,,,,,,,,,,,,,,,"Alex Cobb","6562",502171
"Tanner Houck","BOS",4,4,4,4.05882,27,10,0,0,,75,321,73,37,34,8,23,,5,65,7.79206,2.80393,2.77898,0.916391,0.203362,0.0731787,0.13018327951431274,0.249984,1.28147,0.298079,0.694757,,,3.80375,0.892011,0.769087,225.72999572753906,,,,,,,312.8,4.1706666666666665,317,4.226666666666667,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Andrew Heaney","PIT",5,6,7,4.36776,22,17,0,0,,93,394,90,49,45,13,29,,5,85,8.29101,2.84528,2.91395,1.28743,0.216572,0.0743224,0.14224965125322342,0.25,1.28614,0.29369,0.698637,,,4.21747,0.88399,0.879803,451.3800048828125,,,,,,,362.30000000000007,3.8956989247311835,364,3.913978494623656,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
"Grayson Rodriguez","BAL",4,3,5,3.74895,10,10,0,0,,56,232,50,25,23,7,18,,2,60,9.67253,2.92429,3.30765,1.17618,0.258413,0.078126,0.18028724938631058,0.23413,1.21459,0.292537,0.738462,,,3.70593,0.874371,0.76759,218.6699981689453,,,,,,,258.30000000000007,4.612500000000002,249,4.446428571428571,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Josh Hader","HOU",3,3,0,3.20871,44,0,21,1,,44,178,31,17,16,6,17,,2,62,12.5896,3.48911,3.60826,1.15221,0.346423,0.0960084,0.2504146546125412,0.194257,1.08925,0.275124,0.771113,,,3.22513,0.869906,0.745435,40.11000061035156,,,,,,,347.20000000000005,7.8909090909090915,318,7.2272727272727275,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Aaron Civale","MIL",5,6,7,4.4077,20,17,0,0,,91,385,88,49,45,15,28,,4,84,8.31395,2.72361,3.05255,1.46088,0.218772,0.0716687,0.1471034437417984,0.249587,1.27049,0.288542,0.707562,,,4.37596,0.869121,0.728685,368.0899963378906,,,,,,,332.09999999999997,3.649450549450549,332,3.6483516483516483,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Tanner Scott","LAD",3,2,0,3.04042,43,0,17,5,,43,178,33,16,14,3,19,,2,51,10.7409,3.92477,2.7367,0.715608,0.286155,0.104562,0.18159300833940506,0.211498,1.21687,0.289933,0.768546,,,3.16285,0.850951,0.926752,102.88999938964844,,,,,,,339.5,7.895348837209302,320,7.441860465116279,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Will Warren","NYY",5,6,6,4.59229,28,16,0,0,,91,388,87,50,46,13,34,,4,86,8.57334,3.386,2.532,1.25431,0.222006,0.0876803,0.13432610034942627,0.247843,1.3351,0.295114,0.684636,,,4.25181,0.849072,0.227733,382.8500061035156,,,,,,,345.3,3.794505494505495,344,3.78021978021978,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Andrew Abbott","CIN",5,6,7,4.55252,17,17,0,0,,92,394,88,50,46,16,36,,2,85,8.38294,3.55936,2.35518,1.59655,0.21689,0.0920906,0.12479963153600693,0.24749,1.35406,0.28259,0.727352,,,4.78653,0.821275,0.934593,505.7099914550781,,,,,,,311.2,3.382608695652174,308,3.347826086956522,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Luis Gil","NYY",5,4,5,4.14374,20,12,0,0,,70,299,57,35,32,10,34,,3,77,9.88097,4.3974,2.247,1.26989,0.258003,0.114821,0.14318224787712097,0.21794,1.29954,0.269885,0.725125,,,4.32098,0.820973,0.578899,472.3699951171875,,,,,,,289.8,4.140000000000001,263,3.757142857142857,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"JP Sears","ATH",6,8,9,4.59364,20,20,0,0,,116,490,114,64,59,20,32,,7,93,7.21713,2.49359,2.89428,1.54896,0.189537,0.0654866,0.12404990196228027,0.252729,1.26124,0.278089,0.692403,,,4.72299,0.819179,0.454287,463.79998779296875,,,,,,,385.0000000000001,3.3189655172413803,389,3.353448275862069,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Stephen Kolek","SDP",6,4,5,4.45948,25,13,0,0,,92,400,98,49,45,10,30,,5,71,7.00331,2.94565,2.37751,0.953061,0.178399,0.0750359,0.10336273163557053,0.268074,1.39311,0.310475,0.686444,,,4.05776,0.814177,0.326132,694.02001953125,,,,,,,340.00000000000006,3.695652173913044,367,3.989130434782609,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"Luis L. Ortiz","CLE",6,6,8,4.32726,23,18,0,0,,109,469,105,57,52,15,42,,5,94,7.78597,3.5033,2.22247,1.20922,0.2011,0.0904849,0.11061502248048782,0.247968,1.34877,0.287507,0.711791,,,4.39285,0.812029,0.669292,395.9599914550781,,,,,,,396.1,3.6339449541284408,397,3.6422018348623855,,,,,,,,,,,,,,,,,,,"Luis L. Ortiz","27646",682847
