Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Kody Funderburk","MIN",2,2,,3.88626,38,0,0,1,38,164,34,18,16,4,16,,2,40,9.56469,3.75503,2.54717,0.988524,0.246524,0.0967837,0.14974049478769302,0.235719,1.32128,0.298273,0.727888,,,3.98422,0.0460039,0.050015,999,,,,"24993"
"John King","STL",3,2,,4.04408,50,0,0,4,50,217,54,24,22,5,15,,2,33,5.90474,2.70218,2.18518,0.952132,0.151387,0.0692788,0.08210783451795578,0.26992,1.37869,0.3008,0.722745,,,4.33334,0.0457745,0.141636,999,,,,"22051"
"Dustin May","LAD",1,1,,3.61521,17,0,0,1,17,70,14,7,7,2,6,,1,18,9.71449,2.9127,3.33522,1.07353,0.262143,0.0785983,0.18354450166225433,0.227338,1.17272,0.287751,0.732012,,,3.79485,0.0452015,0.0576387,682.02001953125,,,,"19716"
"Braxton Ashcraft",,2,2,,4.23148,38,0,0,1,38,163,38,19,18,5,12,,2,33,7.7513,2.75821,2.81026,1.16415,0.200449,0.0713276,0.12912169843912125,0.252436,1.30231,0.293297,0.712657,,,4.26917,0.0436791,0.0476887,999,,,,"sa3008470"
"Nick Sandlin","CLE",4,4,,4.12891,62,0,0,13,62,263,53,31,28,9,28,,4,66,9.51728,4.10214,2.32008,1.23655,0.249472,0.107527,0.1419447809457779,0.230998,1.31573,0.285834,0.730756,,,4.47461,0.043678,0.158823,999,,,,"20517"
"Victor González","NYY",4,4,,4.09776,60,0,0,12,60,259,55,30,27,7,26,,4,59,8.84913,3.86857,2.28744,1.0993,0.227559,0.0994818,0.1280769631266594,0.238095,1.34042,0.289967,0.722721,,,4.36555,0.0412224,0.109039,999,,,,"16408"
"Luke Jackson","SFG",3,3,,4.09578,62,0,1,12,62,268,58,31,28,8,27,,3,65,9.37377,3.89622,2.40586,1.17706,0.241023,0.100182,0.14084158092737198,0.244949,1.37437,0.303491,0.736473,,,4.3056,0.0397034,0.155859,750.5,,,,"11752"
"Sean Reid-Foley","NYM",3,2,,4.27465,55,0,0,5,55,242,47,28,26,8,30,,2,70,11.4395,4.9832,2.29562,1.23286,0.289217,0.125987,0.16323061287403107,0.222781,1.40015,0.296669,0.733677,,,4.27964,0.0392421,0.00890566,999,,,,"17034"
"Thyago Vieira","MIL",2,2,,4.07265,31,0,0,1,31,131,27,15,14,4,11,,2,34,10.0004,3.29426,3.03571,1.2725,0.262503,0.0864717,0.17603128403425217,0.232522,1.25118,0.291192,0.719332,,,4.14934,0.0383193,0.045882,999,,,,"14510"
"Marc Church","TEX",4,4,,4.49537,58,0,0,10,58,255,54,31,29,8,27,,3,60,9.36999,4.22141,2.21963,1.28069,0.236366,0.106489,0.12987709045410156,0.238872,1.39764,0.290789,0.720655,,,4.57444,0.0382531,0.0543572,999,,,,"sa3015080"
"J.B. Bukauskas","MIL",2,2,,4.08205,35,0,0,1,35,150,34,17,16,4,12,,1,33,8.46047,3.06682,2.75871,1.15582,0.219648,0.07962,0.14002828299999237,0.247817,1.30636,0.296036,0.721249,,,4.19455,0.0382257,0.0500369,999,,,,"20491"
"Drew Rom","STL",2,2,,3.92658,33,0,0,1,33,141,31,16,14,4,12,,2,30,8.2257,3.22295,2.55222,1.03791,0.213524,0.083662,0.1298622414469719,0.245688,1.30866,0.294131,0.727664,,,4.16067,0.0375271,0.0422101,999,,,,"24602"
"Scott Effross","NYY",2,1,,4.02708,28,0,0,1,28,118,27,14,13,4,8,,1,26,8.36822,2.53664,3.29894,1.207,0.220427,0.0668176,0.15360939502716064,0.244342,1.23219,0.288883,0.712654,,,4.12528,0.0370252,0.00803818,750,,,,"18384"
"Blake Walston","ARI",0,1,,4.94007,2,2,0,0,9,38,9,5,5,1,4,,0,6,6.21016,4.10587,1.51251,1.15605,0.153548,0.101519,0.052029192447662354,0.267589,1.52367,0.296151,0.694373,,,5.05873,0.0361699,0.089347,999,,,,"sa3011814"
"Michael Tonkin","NYM",3,3,,4.21576,46,0,0,1,46,195,42,23,22,7,16,,3,47,9.2242,3.14413,2.93378,1.2779,0.242186,0.0825509,0.15963531285524368,0.23939,1.26537,0.291035,0.71646,,,4.26734,0.0357957,0.00658218,999,,,,"10315"
"Anthony Maldonado","MIA",2,1,,3.97464,21,0,0,1,21,90,19,10,9,3,8,,1,23,9.76673,3.28246,2.97544,1.17304,0.254432,0.0855108,0.16892095655202866,0.236694,1.27497,0.296528,0.728703,,,4.0375,0.0356611,0.0384898,999,,,,"sa1169893"
"Beau Brieske","DET",3,3,,4.31423,57,0,0,7,57,243,56,29,27,8,18,,2,49,7.70899,2.8211,2.73262,1.18667,0.200895,0.0735174,0.12737789005041122,0.250918,1.29471,0.290667,0.700985,,,4.31505,0.0351517,0.0284275,750.030029296875,,,,"26079"
"Huascar Brazoban","MIA",2,2,,4.14709,32,0,0,1,32,140,29,16,15,4,15,,2,35,9.73528,4.34604,2.24004,1.04,0.247514,0.110495,0.13701829314231873,0.239491,1.402,0.304318,0.729657,,,4.1914,0.0346863,0.0358944,999,,,,"6107"
"Liam Hendriks","BOS",1,1,,3.7694,12,0,0,1,12,50,11,5,5,2,4,,0,15,11.2757,2.71545,4.15243,1.2882,0.300952,0.0724761,0.2284759283065796,0.230308,1.18423,0.303535,0.740913,,,3.60334,0.0346848,0.0488825,732.4199829101562,,,,"3548"
"Luis Frías","ARI",2,2,,4.15531,44,0,0,1,44,191,41,22,20,5,20,,1,44,9.06703,4.0633,2.23145,1.04669,0.232163,0.104041,0.12812121212482452,0.242671,1.38861,0.299794,0.724225,,,4.18503,0.0337297,0.0510618,999,,,,"21997"
"Ray Kerr",,2,2,,4.10049,38,0,0,1,38,167,34,19,17,5,19,,2,44,10.4309,4.51274,2.31144,1.12159,0.263738,0.114101,0.1496366262435913,0.235004,1.405,0.30412,0.742227,,,4.20567,0.0329096,0.0438425,999,,,,"23809"
"Ryan Fernandez","STL",3,3,,4.07903,42,0,0,1,42,180,41,21,19,6,14,,1,36,7.81734,3.0079,2.59893,1.2113,0.203201,0.0781862,0.12501464784145355,0.252278,1.32106,0.293016,0.732229,,,4.35585,0.0319998,0.034799,999,,,,"sa3007996"
"Brendan White",,1,2,,4.1153,28,0,0,1,28,120,27,14,13,3,9,,3,26,8.47367,2.87692,2.9454,0.989799,0.218809,0.0742885,0.144520603120327,0.246043,1.27743,0.298392,0.695089,,,4.03242,0.0319895,0.0215097,999,,,,"26024"
"Josh Fleming","PIT",2,3,,4.46624,46,0,0,4,46,202,53,25,23,5,13,,1,27,5.27382,2.5496,2.06849,0.977634,0.133332,0.0644586,0.06887320429086685,0.282103,1.43478,0.307883,0.695084,,,4.43448,0.0297278,0.0189383,999,,,,"20418"
"Carlos Hernández","KCR",3,3,,4.43668,54,0,0,7,54,233,51,29,27,7,23,,2,53,8.81915,3.78496,2.33005,1.15215,0.226866,0.0973653,0.12950077652931213,0.243029,1.35878,0.29434,0.703826,,,4.33574,0.0271315,0.0234868,750.6900024414062,,,,"22713"
"Richard Lovelady",,1,1,,4.088,16,0,0,1,16,69,15,8,7,2,6,,1,15,8.63898,3.44489,2.50776,1.02438,0.224143,0.0893798,0.13476352393627167,0.241012,1.30794,0.293437,0.712174,,,4.14621,0.0270716,0.0155726,999,,,,"19337"
"Bryan Mata","BOS",2,3,,5.12287,38,3,0,1,51,231,51,31,29,7,29,,4,46,8.20769,5.14339,1.59577,1.19125,0.200163,0.125433,0.074729785323143,0.257509,1.57921,0.305107,0.693048,,,5.08008,0.0268587,0.0201432,999,,,,"sa917784"
"Jimmy Herget",,2,2,,4.58612,34,0,0,1,34,147,34,18,17,5,12,,2,32,8.35495,3.16221,2.64213,1.42928,0.215,0.0813739,0.1336260661482811,0.25291,1.34173,0.293966,0.71306,,,4.66854,0.0267001,0.0129079,999,,,,"17556"
"Ethan Small","SFG",3,3,,4.2984,58,0,0,10,58,256,54,30,28,7,29,,2,58,9.04237,4.51686,2.00192,1.13592,0.227343,0.113563,0.11378040909767151,0.24221,1.44062,0.296023,0.730374,,,4.51717,0.0265197,0.0179587,999,,,,"26364"
"Tyson Miller","SEA",2,2,,4.17196,38,0,0,1,38,164,36,19,18,5,14,,2,35,8.34067,3.31654,2.51487,1.17317,0.21511,0.0855354,0.1295747384428978,0.24439,1.31887,0.28959,0.718685,,,4.35461,0.0264115,-0.00134736,999,,,,"19976"
"Jack Leiter","TEX",0,1,,5.16627,2,2,0,0,8,35,8,5,5,1,4,,0,7,8.42865,4.72286,1.78465,1.50841,0.208492,0.116825,0.09166699647903442,0.251475,1.50728,0.29074,0.701011,,,5.31537,0.0264042,0.0245464,999,,,,"sa3018053"
"Dauri Moreta","PIT",1,1,,3.98811,16,0,0,1,16,68,14,8,7,2,7,,1,17,9.77407,3.73879,2.61424,1.17166,0.257223,0.0983931,0.15882962942123413,0.228558,1.27484,0.28665,0.731963,,,4.16107,0.0263587,0.0201295,736.8699951171875,,,,"21101"
"Seth Martinez","HOU",3,2,,4.22319,54,0,0,7,54,234,50,27,25,7,21,,3,53,8.89181,3.55243,2.50302,1.18363,0.228388,0.0912451,0.1371432989835739,0.239107,1.32005,0.288612,0.717628,,,4.35644,0.0259598,0.0359021,999,,,,"21045"
"Hagen Danner","TOR",1,1,,4.03063,21,0,0,1,21,89,19,10,9,3,8,,1,22,9.36655,3.31098,2.82893,1.17075,0.244989,0.0866011,0.15838780254125595,0.235268,1.26994,0.28985,0.728905,,,4.10635,0.0259105,0.0248017,999,,,,"22116"
"Derek Law",,3,4,,4.5797,52,0,0,6,52,230,53,29,26,7,23,,2,46,8.03952,3.92082,2.05047,1.2195,0.201944,0.0984866,0.10345736145973206,0.257068,1.45008,0.301275,0.715603,,,4.66174,0.0253187,-0.0187473,999,,,,"13133"
"Jorge López","NYM",3,3,,4.29097,57,0,0,7,57,249,55,29,27,7,21,,5,55,8.74465,3.35351,2.60761,1.12396,0.222733,0.0854165,0.13731615245342255,0.246993,1.33775,0.298912,0.705504,,,4.29959,0.0252802,-0.00808694,747,,,,"14527"
"Richard Bleier","WSN",1,2,,4.68761,40,0,0,1,40,174,46,23,21,6,9,,2,25,5.65447,2.10055,2.6919,1.2695,0.14422,0.0535756,0.09064454212784767,0.28098,1.37766,0.30372,0.683986,,,4.6841,0.0251695,-0.0361982,999,,,,"7803"
"JT Brubaker","PIT",1,1,,4.22184,17,0,0,1,17,73,16,9,8,2,6,,1,17,9.02445,2.92636,3.08385,1.22755,0.233052,0.0755717,0.15748024731874466,0.246678,1.29163,0.298714,0.710991,,,4.1764,0.0248824,0.00675497,999,,,,"17578"
"Oliver Ortega","HOU",1,1,,4.0407,17,0,0,1,17,73,16,8,8,2,7,,1,17,8.89122,3.50563,2.53627,1.1405,0.230762,0.090985,0.13977733254432678,0.240701,1.31418,0.292618,0.729048,,,4.24527,0.0241949,0.0264985,999,,,,"21025"
"Cory Abbott",,0,1,,4.80467,2,2,0,0,9,38,8,5,5,1,4,,0,8,8.51251,4.16977,2.04148,1.47137,0.21453,0.105085,0.10944472253322601,0.246857,1.42568,0.286423,0.712245,,,5.01974,0.0239876,0.0527411,999,,,,"20277"
"Allan Winans",,1,1,,4.07726,17,0,0,1,17,72,17,8,8,2,5,,1,15,7.8599,2.39563,3.28093,1.1365,0.205249,0.0625582,0.14269062131643295,0.256539,1.27457,0.300944,0.712327,,,4.12266,0.0221095,0.0348192,749.7899780273438,,,,"21238"
"Bryan Baker","BAL",3,3,,4.18526,44,0,0,1,44,189,39,22,20,6,19,,2,45,9.12147,3.95332,2.3073,1.15403,0.235664,0.102139,0.13352558016777039,0.234422,1.33528,0.286433,0.722754,,,4.32992,0.0221024,0.0133918,999,,,,"19804"
"Anthony Gose","CLE",1,1,,3.82369,19,0,0,1,19,81,15,9,8,3,9,,1,24,11.5054,4.36499,2.63583,1.22557,0.299315,0.113556,0.1857587918639183,0.217211,1.29612,0.290961,0.76003,,,4.07876,0.0217914,0.0216583,999,,,,"5097"
"Luis F. Ortiz","PHI",1,1,,4.53374,30,0,0,1,30,130,31,16,15,4,9,,2,25,7.47141,2.79206,2.67595,1.21858,0.192223,0.0718336,0.12038958817720413,0.25868,1.33217,0.296994,0.687066,,,4.45925,0.0217236,0.00834232,750.5599975585938,,,,"16942"
"Ty Adcock",,1,1,,4.01919,24,0,0,1,24,99,23,11,11,3,6,,1,21,7.9565,2.35207,3.38277,1.20911,0.21399,0.0632588,0.1507313847541809,0.246056,1.20177,0.287516,0.715307,,,4.16128,0.0213998,0.0307356,999,,,,"25651"
"Matt Barnes",,2,2,,4.94209,36,0,0,1,36,160,35,21,20,5,17,,2,36,8.92865,4.33141,2.06137,1.23975,0.223505,0.108425,0.11507981270551682,0.246265,1.44281,0.296897,0.677871,,,4.6643,0.0208724,-0.0400368,999,,,,"12863"
"Cole Sands","MIN",2,2,,4.30357,35,0,0,1,35,152,33,18,17,5,14,,2,35,8.89141,3.61699,2.45824,1.18073,0.22747,0.0925338,0.13493609428405762,0.244523,1.35267,0.295968,0.714285,,,4.34918,0.0206554,0.00248794,999,,,,"21461"
"Peter Strzelecki",,2,2,,4.29398,38,0,0,1,38,165,36,20,18,5,15,,3,38,8.96685,3.61235,2.48228,1.10584,0.229244,0.0923524,0.13689196109771729,0.243115,1.34215,0.297367,0.705625,,,4.28895,0.02019,0.0145786,999,,,,"21367"
"Josh Simpson","MIA",1,1,,4.1599,24,0,0,1,24,106,21,12,11,3,12,,2,27,10.2201,4.63161,2.20659,1.07553,0.258036,0.116938,0.14109721034765244,0.231901,1.39951,0.298894,0.727199,,,4.29247,0.0201625,0.0269375,999,,,,"sa1053035"
"Parker Mushinski","HOU",2,2,,4.06053,41,0,0,1,41,178,39,20,18,5,16,,2,40,8.75797,3.46674,2.52629,1.09547,0.224495,0.0888637,0.13563155382871628,0.244263,1.33552,0.29638,0.724384,,,4.22331,0.0197363,0.042451,999,,,,"21324"
"Eduard Bazardo","SEA",2,2,,4.05602,36,0,0,1,36,153,34,18,16,5,11,,2,33,8.34517,2.80393,2.97624,1.21583,0.218331,0.0733582,0.14497308433055878,0.242274,1.25243,0.285619,0.720207,,,4.24701,0.019588,-0.00146637,999,,,,"20997"
"Wes Parsons","TOR",1,2,,4.43051,24,0,0,1,24,105,23,13,12,3,10,,1,23,8.52707,3.82784,2.22765,1.20382,0.216676,0.0972665,0.11940907686948776,0.24744,1.38831,0.295036,0.714675,,,4.54145,0.0191743,-0.0194317,999,,,,"14764"
"Hunter Stratton","PIT",2,2,,4.43308,36,0,0,1,36,159,33,19,18,5,18,,2,37,9.22322,4.48578,2.0561,1.18558,0.232264,0.112963,0.11930043995380402,0.239548,1.42185,0.293401,0.723129,,,4.59,0.0191087,0.0157828,999,,,,"23455"
"Justin Hagenman","BOS",1,2,,4.59992,28,0,0,1,28,122,29,15,14,4,9,,1,25,7.95719,2.91794,2.72699,1.25546,0.203364,0.0745745,0.12878966331481934,0.261279,1.36646,0.30443,0.696808,,,4.37584,0.018194,0.0185345,999,,,,"sa3008022"
"Daulton Jefferies","SFG",3,3,,4.41184,48,0,0,4,48,206,51,25,24,6,11,,2,37,6.91464,2.10993,3.27718,1.20508,0.179183,0.054676,0.12450715526938438,0.265709,1.29874,0.299808,0.695696,,,4.30579,0.0177054,-0.00662257,999,,,,"19345"
"Darren McCaughan",,1,1,,4.50112,17,0,0,1,17,73,18,9,9,2,4,,1,13,6.90283,2.09007,3.30268,1.27232,0.1781,0.0539261,0.12417430803179741,0.268256,1.3089,0.3012,0.694924,,,4.4375,0.0174897,0.00432017,999,,,,"20038"
"Yerry Rodríguez","TEX",1,2,,4.38688,33,0,0,1,33,145,31,17,16,4,15,,2,34,9.35599,3.98312,2.34891,1.22243,0.237258,0.101008,0.13625029474496841,0.241728,1.38162,0.296463,0.715715,,,4.43211,0.0171232,0.0197733,999,,,,"21955"
"Carl Edwards Jr.",,3,2,,4.33789,44,0,0,1,44,191,43,23,21,6,18,,1,39,7.93324,3.76102,2.10933,1.13076,0.202948,0.0962143,0.1067335456609726,0.250354,1.39298,0.294158,0.713901,,,4.47086,0.0170389,0.0128709,999,,,,"13607"
"Luis Perdomo","WSN",1,1,,4.34392,14,0,0,1,14,61,15,7,7,2,5,,1,11,7.23426,3.05235,2.37006,1.11,0.185839,0.078411,0.10742807388305664,0.264582,1.38221,0.305035,0.710677,,,4.39978,0.0169204,0.0195489,999,,,,"14682"
"Corey Knebel",,2,2,,4.36668,38,0,5,0,38,165,35,20,18,6,17,,2,39,9.19061,4.11688,2.23242,1.329,0.235382,0.105438,0.12994376569986343,0.239106,1.37541,0.288468,0.732696,,,4.62998,0.0164588,0.00866663,737.7100219726562,,,,"15010"
"Landon Knack",,1,1,,4.3895,20,0,0,1,20,86,20,10,10,3,6,,1,18,7.96349,2.82264,2.82129,1.32746,0.206319,0.0731292,0.13318957388401031,0.25209,1.30737,0.290838,0.713054,,,4.44271,0.015713,0.0135813,743.6300048828125,,,,"sa3014518"
"Jorge Alcala","MIN",3,3,,4.23652,44,0,0,1,44,188,40,23,21,6,17,,2,46,9.4341,3.50449,2.692,1.23975,0.245748,0.091288,0.15445970743894577,0.237855,1.30071,0.292416,0.712078,,,4.25146,0.0155317,-0.00844271,750.6099853515625,,,,"19459"
"Andrew Bellatti","PHI",1,1,,4.81408,19,0,0,1,19,84,18,11,10,3,9,,1,21,10.1211,4.13974,2.44488,1.5065,0.254317,0.10402,0.15029678493738174,0.239685,1.39609,0.294121,0.708554,,,4.7309,0.0154474,-0.020314,999,,,,"10657"
"José Quijada","LAA",1,1,,4.32488,14,0,0,1,14,60,12,7,7,2,7,,1,16,10.4009,4.2148,2.46771,1.31102,0.269396,0.109169,0.16022778302431107,0.229183,1.33296,0.290918,0.71816,,,4.38859,0.0154427,0.0173026,999,,,,"19200"
"Nate Lavender","NYM",1,1,,3.92129,10,0,0,1,10,43,8,5,4,1,5,,1,12,10.8748,4.30956,2.52342,1.078,0.279585,0.110796,0.16878873854875565,0.221106,1.31248,0.292301,0.735255,,,4.05007,0.0154195,0.00178948,999,,,,"sa3017917"
"Ethan Roberts","CHC",1,1,,4.21314,14,0,0,1,14,60,13,7,7,2,5,,1,14,9.00737,3.42011,2.63365,1.1654,0.231858,0.0880368,0.14382122457027435,0.241194,1.31416,0.293382,0.719667,,,4.26722,0.0151869,0.0135808,999,,,,"24930"
"Connor Cooke","TOR",1,1,,4.02006,10,0,0,1,10,43,9,5,4,1,4,,1,11,9.75231,3.34708,2.91367,1.192,0.252033,0.0865001,0.16553276032209396,0.232819,1.27084,0.289781,0.725109,,,4.12446,0.0151805,0.00465357,999,,,,"sa3017822"
"Tyler Alexander","TBR",3,4,,4.3915,50,2,0,4,57,241,58,30,28,9,14,,2,49,7.75765,2.23911,3.46461,1.42913,0.203882,0.0588471,0.14503512158989906,0.255261,1.25556,0.290073,0.706146,,,4.44636,0.0142343,0.0245797,722.6900024414062,,,,"17735"
"Tejay Antone","CIN",2,3,,4.73059,52,0,0,1,52,226,50,29,27,8,22,,3,50,8.72267,3.77124,2.31294,1.4046,0.222649,0.0962623,0.126386858522892,0.249901,1.38825,0.295352,0.704106,,,4.76921,0.0141527,0.0182417,739.3200073242188,,,,"16233"
"Zach Brzykcy","WSN",1,2,,4.48388,22,0,0,1,22,96,20,12,11,3,11,,2,24,9.67843,4.39338,2.20296,1.21984,0.245849,0.1116,0.13424929976463318,0.234767,1.38326,0.291937,0.711062,,,4.55047,0.0140923,-0.000654643,740.530029296875,,,,"sa3014984"
"Cody Morris","NYY",2,2,,4.17016,38,0,0,1,38,164,34,19,18,5,17,,1,42,10.0255,4.08346,2.45516,1.25039,0.257557,0.104904,0.1526527851819992,0.230556,1.33727,0.288682,0.733924,,,4.31166,0.0139745,0.0107151,748.22998046875,,,,"25388"
"Angel Felipe","OAK",1,2,,4.11524,25,0,0,1,25,111,22,13,11,3,14,,2,27,9.78899,5.0128,1.9528,0.941256,0.244152,0.125027,0.11912529170513153,0.230306,1.43756,0.294913,0.72569,,,4.33336,0.0136574,-0.0113489,999,,,,"21163"
"T.J. Brock","TOR",1,1,,4.14671,12,0,0,1,12,52,11,6,6,1,5,,1,13,9.68561,3.87445,2.49987,1.12002,0.247187,0.0988798,0.1483067199587822,0.231803,1.32225,0.289943,0.717161,,,4.24051,0.0135898,0.00554944,999,,,,"sa3020079"
"Chase Anderson","PIT",1,1,,5.18276,16,2,0,1,22,97,23,13,13,4,9,,1,18,7.19585,3.79376,1.89676,1.45396,0.180296,0.0950546,0.08524107187986374,0.263013,1.46273,0.293446,0.685567,,,5.18371,0.0134517,-0.0106713,999,,,,"6895"
"José Cisnero","LAA",2,4,,4.58491,54,0,0,7,54,238,51,30,28,8,26,,4,57,9.43904,4.28435,2.20314,1.3521,0.23843,0.108223,0.13020720332860947,0.244523,1.41844,0.298365,0.720289,,,4.74453,0.0133569,-0.0200661,999,,,,"6399"
"Matt Sauer","KCR",3,3,,4.81634,46,2,0,1,52,232,53,30,28,7,23,,4,45,7.77937,3.91399,1.98758,1.23411,0.194669,0.0979426,0.09672637283802032,0.25591,1.44005,0.296635,0.691679,,,4.84622,0.012965,0.0180054,999,,,,"sa3005118"
"Sammy Peralta",,1,1,,4.45083,21,0,0,1,21,91,21,11,10,3,7,,1,18,7.60232,3.04999,2.49258,1.25491,0.195198,0.0783118,0.11688631027936935,0.254708,1.34034,0.292445,0.70457,,,4.56522,0.0127451,0.0056476,999,,,,"25589"
"Nick Vespi","BAL",2,2,,4.17745,38,0,0,1,38,163,37,19,18,5,13,,1,35,8.22603,3.12892,2.62903,1.17282,0.213076,0.0810476,0.1320287138223648,0.248374,1.31905,0.293397,0.717108,,,4.25674,0.0125905,0.0118665,999,,,,"21093"
"Darius Vines",,1,1,,4.42089,28,0,0,1,28,120,29,15,14,4,9,,1,25,7.92229,2.87491,2.75567,1.35665,0.20477,0.0743086,0.1304612159729004,0.257536,1.33799,0.29679,0.718862,,,4.48537,0.0125808,0.00338002,741.7899780273438,,,,"25928"
"Tommy Nance","SDP",1,1,,4.20665,17,0,0,1,17,73,16,9,8,2,7,,1,17,9.20986,3.78315,2.43444,1.17676,0.237911,0.0977271,0.14018380641937256,0.240005,1.33903,0.294698,0.724893,,,4.32869,0.0125309,-0.0123544,999,,,,"19178"
"José Ruiz","PHI",0,1,,4.59164,15,0,0,1,15,66,14,8,8,2,7,,1,15,9.26735,4.02443,2.30277,1.35179,0.235158,0.102119,0.13303854316473007,0.245891,1.4047,0.297444,0.714364,,,4.60205,0.0121247,0.00401849,999,,,,"14552"
"Grant Hartwig",,2,3,,4.39602,32,0,0,1,32,141,30,17,16,4,15,,3,31,8.76277,4.17545,2.09864,1.02513,0.220383,0.105012,0.11537045985460281,0.243493,1.40731,0.297643,0.707472,,,4.41936,0.0113975,-0.0267547,999,,,,"29946"
"Andrew Wantz","LAA",2,1,,4.59314,44,0,0,1,44,190,42,24,22,7,18,,2,43,8.81312,3.72523,2.36579,1.48231,0.227018,0.0959584,0.1310592144727707,0.245948,1.36401,0.288849,0.71774,,,4.78915,0.0113392,-0.00404785,737.22998046875,,,,"24933"
"Mike Baumann","BAL",3,3,,4.2816,54,0,0,7,54,234,51,28,26,7,23,,2,52,8.59533,3.86103,2.22617,1.11367,0.22078,0.0991745,0.12160507589578629,0.243306,1.36895,0.293129,0.714207,,,4.34111,0.0109293,-0.0138868,748.8200073242188,,,,"20206"
"Pierson Ohl","MIN",1,1,,4.24791,12,0,0,1,12,51,13,6,6,2,2,,0,9,6.96317,1.7464,3.98717,1.22907,0.183123,0.0459282,0.13719522207975388,0.262829,1.24339,0.296141,0.699764,,,4.18026,0.0107841,0.00629337,999,,,,"sa3017977"
"Wilmer Flores","DET",1,1,,4.24978,14,0,0,1,14,60,14,7,7,2,5,,1,12,7.69557,2.96753,2.59326,1.03557,0.198818,0.0766672,0.12215051800012589,0.250763,1.30747,0.294537,0.695114,,,4.24578,0.0107186,0.0108427,999,,,,"sa3015223"
"Caleb Kilian","CHC",1,1,,4.39564,18,0,0,1,18,78,18,10,9,2,6,,1,15,7.41108,3.11918,2.37597,1.04828,0.18937,0.0797021,0.10966771095991135,0.258544,1.36778,0.300584,0.694928,,,4.31796,0.0104014,-0.0126384,742.6300048828125,,,,"26213"
"Nic Enright","CLE",1,1,,4.09015,12,0,0,1,12,51,11,6,5,2,4,,0,12,8.6721,2.7823,3.11689,1.26533,0.228016,0.0731552,0.15486108511686325,0.242344,1.25149,0.287955,0.722801,,,4.16789,0.0103322,0.00414359,999,,,,"sa3010299"
"Zach McAllister",,1,1,,4.68155,20,0,0,0,20,87,19,11,10,3,8,,2,20,9.09599,3.63241,2.50412,1.4315,0.231665,0.0925134,0.13915123790502548,0.246498,1.35857,0.2943,0.703305,,,4.76682,0.00985919,-0.00524166,999,,,,"2895"
"Mauricio Llovera","SEA",1,1,,4.09072,28,0,0,1,28,120,26,14,13,4,10,,2,28,8.9416,3.07378,2.90899,1.20297,0.23272,0.0800001,0.15271952748298645,0.23795,1.26051,0.287147,0.722052,,,4.22683,0.00921265,-0.00155235,999,,,,"20080"
"Reed Garrett","NYM",1,1,,4.74611,16,0,0,1,16,72,16,9,8,2,7,,1,14,8.10393,4.09073,1.98105,1.11878,0.200509,0.101214,0.09929528832435608,0.255144,1.47564,0.301207,0.691733,,,4.53613,0.00901297,-0.0284916,999,,,,"16866"
"Max Castillo","PHI",1,1,,4.7889,17,0,0,1,17,74,18,10,9,3,5,,1,13,6.98495,2.80865,2.48694,1.42247,0.179458,0.0721604,0.10729805380105972,0.263412,1.35762,0.292412,0.691857,,,4.82389,0.00850404,-0.0230399,999,,,,"21956"
"Dinelson Lamet","LAD",1,1,,4.63106,12,0,0,1,12,52,11,7,6,2,5,,1,14,10.2195,3.98501,2.56449,1.46445,0.259842,0.101323,0.15851891040802002,0.237747,1.36486,0.294305,0.71035,,,4.57399,0.00794871,-0.0222274,999,,,,"17186"
"Manuel Rodríguez","TBR",2,2,,4.06861,38,0,0,1,38,165,35,19,17,5,17,,2,39,9.30317,3.9747,2.34059,1.08215,0.238534,0.101912,0.13662216067314148,0.237373,1.35034,0.294837,0.726781,,,4.2668,0.0078477,0.00098305,750.1599731445312,,,,"20794"
"Nick Snyder","PHI",0,0,,4.21867,6,0,0,1,6,26,6,3,3,1,3,,0,6,9.22875,3.92355,2.35214,1.224,0.237695,0.101055,0.13664039224386215,0.239373,1.35422,0.292467,0.731043,,,4.40581,0.00763284,0.00792073,999,,,,"23493"
"Penn Murfee","ATL",1,0,,4.29803,10,0,0,1,10,44,10,5,5,1,4,,1,11,9.47743,3.55806,2.66365,1.30231,0.241629,0.0907133,0.1509152576327324,0.244578,1.35099,0.299287,0.731798,,,4.38236,0.00761382,0.0118019,999,,,,"25174"
"Zach Pop","TOR",2,1,,4.35625,34,0,0,1,34,149,34,18,16,4,12,,3,29,7.74777,3.2042,2.418,1.10004,0.1971,0.0815135,0.1155862882733345,0.254212,1.35689,0.297436,0.702386,,,4.41377,0.00755491,-0.0152155,999,,,,"20185"
"Josh Walker",,0,0,,4.12451,8,0,0,1,8,34,8,4,4,1,3,,0,8,8.7894,3.38865,2.59378,1.1262,0.226465,0.0873108,0.13915381580591202,0.246078,1.33826,0.298092,0.727524,,,4.14087,0.00728541,0.00149603,999,,,,"23617"
