Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Randal Grichuk","ARI",62,266,246,61,40,13,1,8,30,31,15,1,60,2,2,1,,1,1,0.248904,0.0572065,0.225636,0.253534,0.297147,0.403783,0.302113,0.70093,0.154879,3.69456,0.297363,-0.212672,-0.548109,28.8181,-3.59242,87.4388,-0.760781,-0.054512,-4.900134027004242,-2.1045119278132915,0.204921,633.0599975585938,,,,"10243"
"Jake McCarthy","ARI",15,63,57,15,10,3,1,1,8,7,5,0,13,1,0,0,,4,1,0.260931,0.074767,0.207495,0.360332,0.325329,0.39921,0.316312,0.724539,0.138279,7.61649,0.318271,0.0648123,0.212006,7.56829,-0.107898,96.9578,0.276819,0.208135,0.03938327729701996,-0.16686466336250305,0.201253,455.8399963378906,,,,"21622"
"Garrett Hampson","KCR",49,210,189,46,33,9,1,3,25,18,17,0,51,2,1,2,,6,1,0.2438,0.0788171,0.24155,0.326297,0.30876,0.351391,0.291797,0.660151,0.107591,5.87408,0.316305,0.156273,0.229516,20.9519,-4.63538,79.1147,0.385789,-0.740097,-4.869447290897369,-0.29009681940078735,0.196981,669.5999755859375,,,,"19262"
"Ben Rortvedt","NYY",13,51,45,9,6,2,0,2,6,6,4,0,15,1,0,0,,0,0,0.207844,0.0876351,0.283921,0.308661,0.287841,0.354126,0.283587,0.641967,0.146282,3.03508,0.264958,0.00185935,-0.101487,4.7592,-1.47922,79.6695,-0.0996273,0.211741,-1.3468670547008514,1.2117407321929932,0.196535,999,,,,"20287"
"Aledmys Díaz","OAK",55,238,219,52,35,12,0,5,22,23,13,1,45,4,2,1,,1,1,0.239804,0.054489,0.18763,0.290407,0.292379,0.368832,0.286893,0.661211,0.129028,2.43621,0.277702,-0.343167,-0.460313,22.7763,-6.22264,84.5378,-0.803481,-2.02645,-5.212904930114746,-0.9264525175094604,0.19414,727.8400268554688,,,,"15937"
"Ji Man Choi","NYM",45,196,167,37,22,8,0,7,22,24,25,1,58,1,2,0,,0,0,0.222712,0.127917,0.294365,0.434552,0.326095,0.399625,0.317776,0.72572,0.176913,1.82386,0.290344,-0.184078,-0.49647,23.784,-0.0975008,102.723,-0.680548,-0.035803,-0.019413292407989502,-4.735802765935659,0.19149,750.1300048828125,,,,"5452"
"Dairon Blanco","KCR",15,63,57,15,10,3,1,1,8,7,4,0,15,1,0,0,,6,1,0.259139,0.0691919,0.235731,0.29352,0.323151,0.388728,0.311943,0.71188,0.129589,7.87308,0.329112,-0.0290571,0.397569,7.33965,-0.336528,93.0785,0.368512,0.190573,-0.15397468209266663,-0.08442661166191101,0.18967,650.5,,,,"19779"
"Cade Marlowe","SEA",32,140,127,27,18,5,1,4,16,15,11,0,45,1,1,0,,5,2,0.216013,0.0761515,0.3195,0.238346,0.282181,0.359567,0.280431,0.641748,0.143554,6.52453,0.299429,0.0164959,0.0792884,12.6465,-4.41171,79.7016,0.0957843,1.69716,-3.3092500418424606,0.39715802669525146,0.183932,749.3200073242188,,,,"25505"
"Trevor Larnach","MIN",36,154,133,30,19,6,1,5,18,18,17,1,50,2,1,0,,1,0,0.226364,0.111387,0.321831,0.346104,0.319894,0.388805,0.30997,0.7087,0.162442,3.54281,0.31614,-0.0659624,-0.282073,17.689,-1.07501,97.1865,-0.348035,-0.135668,-0.8671886026859283,-2.5856678783893585,0.17744,741.8699951171875,,,,"21501"
"Kevin Pillar",,44,189,175,42,26,8,1,7,23,22,9,0,42,3,1,1,,3,1,0.236732,0.0482414,0.223697,0.215656,0.282226,0.408594,0.297024,0.690821,0.171863,4.76538,0.270573,0.103563,-0.190189,19.6772,-3.3513,85.9201,-0.086626,0.400855,-3.275174841284752,-1.4241451919078827,0.171725,750.0599975585938,,,,"12434"
"Roberto Pérez","BOS",13,51,45,9,6,2,0,2,5,5,5,0,17,0,0,0,,0,0,0.208867,0.103114,0.323126,0.319115,0.296912,0.347087,0.286292,0.643999,0.13822,2.65346,0.289722,-0.0877137,-0.133155,4.87422,-1.3642,73.2981,-0.220869,0.591632,-1.8589858561754227,1.5916322469711304,0.170752,999,,,,"2900"
"Braden Shewmake","CHW",34,147,136,30,20,6,1,4,16,15,8,0,33,1,1,0,,4,1,0.223388,0.0557239,0.224042,0.248721,0.272502,0.359216,0.274955,0.631719,0.135828,5.39842,0.265141,-0.0209886,0.203959,12.6102,-5.30088,70.6234,0.18297,0.721851,-4.991321831941605,1.696851372718811,0.169518,745.0499877929688,,,,"25817"
"Cristian Pache","PHI",50,217,194,44,30,9,1,5,24,22,19,0,60,1,1,2,,4,2,0.228264,0.0873759,0.275926,0.316665,0.299741,0.35981,0.290699,0.659551,0.131546,4.9118,0.303529,-0.0340374,-0.538953,21.4525,-4.98768,79.4858,-0.57299,2.18471,-6.087824642658234,0.3597099781036377,0.165797,750.6900024414062,,,,"19948"
"Jon Singleton","HOU",49,210,178,38,22,8,1,7,24,24,29,1,60,1,2,1,,1,0,0.213272,0.138644,0.285348,0.485878,0.323744,0.388282,0.31313,0.712026,0.17501,2.82534,0.27192,-0.1313,-0.436694,24.6726,-0.914629,98.9378,-0.567994,0.0328313,-0.8352667093276978,-4.6671685464680195,0.162788,746.6500244140625,,,,"10441"
"Jordan Diaz",,36,154,144,36,24,7,0,4,14,17,8,0,31,1,1,0,,0,0,0.248684,0.0489585,0.19878,0.246295,0.290275,0.392071,0.29459,0.682346,0.143387,1.94158,0.286075,-0.014592,-0.313959,15.722,-3.04205,89.8724,-0.328551,-1.9988,-2.197346329689026,-1.4488022923469543,0.158165,574.2100219726562,,,,"22650"
"Jake Alu",,13,56,51,13,9,3,0,1,6,6,4,0,11,1,1,0,,1,0,0.256951,0.0668312,0.195027,0.342676,0.311677,0.387029,0.303933,0.698706,0.130078,4.62308,0.304966,-0.0147409,-0.0194065,6.15162,-0.67165,88.4994,-0.0341473,0.39,-0.8320090100169182,0.4399999901652336,0.151101,749.1099853515625,,,,"25569"
"David Fletcher","ATL",23,98,91,25,20,4,0,1,11,10,5,0,9,1,0,1,,1,0,0.273257,0.0525125,0.0953546,0.550707,0.31441,0.352776,0.292964,0.667186,0.0795191,4.2968,0.296392,-0.00405901,-0.118669,9.87256,-2.06817,80.1198,-0.122728,-0.038647,-2.5363306775689125,0.7113529592752457,0.150852,750.260009765625,,,,"17992"
"José Azocar","SDP",71,308,286,68,49,12,2,5,33,30,15,0,76,3,2,2,,14,6,0.239013,0.0503232,0.246518,0.204136,0.28237,0.348192,0.275716,0.630562,0.109179,6.15061,0.306013,0.0606826,-0.0316884,26.6162,-10.9118,75.1871,0.0289941,-0.00550001,-9.438742136582732,0.3944999980740249,0.144181,666.1099853515625,,,,"18821"
"Justin Foscue","TEX",29,126,110,26,16,7,1,3,16,15,12,0,22,2,1,1,,2,1,0.23947,0.0940382,0.178436,0.527013,0.32429,0.398896,0.317014,0.723187,0.159426,4.50696,0.271208,-0.0114508,-0.295068,15.21,-0.142343,98.3596,-0.306519,-0.0322566,-0.5541759580373764,-2.2822566367685795,0.144044,515.5499877929688,,,,"sa3014527"
"Jorbit Vivas","NYY",11,49,43,10,7,2,0,1,6,5,4,0,7,1,0,0,,1,0,0.240287,0.081188,0.145901,0.556461,0.32212,0.350736,0.299744,0.672856,0.11045,4.92203,0.269108,0,-0.0570119,5.21219,-0.758172,90.868,-0.0570119,0.146045,-0.5931739248335361,0.37104547023773193,0.143861,999,,,,"sa3005511"
"Sam Haggerty","SEA",19,84,75,18,12,4,0,2,10,9,7,0,19,1,1,1,,5,1,0.238158,0.086224,0.227422,0.379137,0.31321,0.365307,0.298563,0.678517,0.127149,6.74969,0.297439,0.00809742,0.410062,8.85278,-1.38213,92.269,0.418159,-0.403086,-0.35996466875076294,-1.103085696697235,0.138699,999,,,,"18054"
"Nick Gonzales","PIT",19,84,75,17,11,5,1,2,9,9,7,0,24,1,1,0,,1,0,0.234081,0.0837749,0.279825,0.299383,0.309947,0.379095,0.301531,0.689042,0.145014,4.62695,0.31675,-0.0171761,-0.196224,9.05985,-1.17506,85.8804,-0.2134,-0.0894869,-1.6827350854873657,0.21051307022571564,0.13848,749.7100219726562,,,,"27490"
"Kyle Lewis",,15,63,56,14,9,2,0,2,8,8,6,0,17,0,0,0,,0,0,0.244836,0.0966187,0.272973,0.35395,0.322047,0.408221,0.318775,0.730268,0.163385,2.50676,0.309691,-0.0138417,-0.137502,7.69715,0.0209645,100.451,-0.151344,0.0295,-0.11676007881760597,-0.645500011742115,0.137693,999,,,,"19508"
"Hunter Goodman",,58,252,230,58,31,14,1,12,32,38,16,0,67,3,2,1,,1,1,0.252091,0.0637232,0.267378,0.238326,0.307307,0.476191,0.332609,0.783498,0.2241,3.48298,0.302556,-0.012447,-0.424052,33.6839,2.97913,93.1596,-0.436499,-0.357836,-2.572001338005066,-4.657835602760315,0.134918,479.67999267578125,,,,"29715"
"Miguel Vargas","LAD",11,49,43,11,7,2,0,1,6,6,5,0,10,0,0,0,,1,0,0.248041,0.102724,0.203458,0.504887,0.331175,0.412018,0.32374,0.743193,0.163976,4.68773,0.289163,0.00161493,-0.0493481,6.18871,0.218344,104.542,-0.0477332,-0.280931,0.22799259051680565,-0.5559306740760803,0.133716,492.5299987792969,,,,"20178"
"Jace Peterson","ARI",28,119,104,24,17,4,1,2,13,11,13,0,29,1,1,1,,3,1,0.233946,0.105269,0.240304,0.438067,0.320043,0.352997,0.298042,0.67304,0.119051,6.01573,0.300306,0.0838901,0.168108,12.49,-2.00946,84.7097,0.251998,-0.186656,-2.0021491944789886,-0.7116560786962509,0.133542,740.969970703125,,,,"12325"
"Spencer Horwitz","TOR",8,35,30,8,5,2,0,1,4,4,4,0,7,0,0,0,,0,0,0.257373,0.116541,0.194807,0.598239,0.35091,0.3878,0.326191,0.73871,0.130427,3.24715,0.310016,-0.0010648,-0.0723784,4.49175,0.227203,108.533,-0.0734432,0.273077,0.2844109386205673,-0.15192309021949768,0.131791,746.5,,,,"26477"
"Hanser Alberto",,29,126,119,31,22,7,1,2,14,13,4,0,17,1,1,1,,1,1,0.261584,0.0296581,0.135884,0.21826,0.289422,0.383139,0.290654,0.67256,0.121554,3.99521,0.28855,0.036195,-0.252207,12.4516,-2.90077,81.2841,-0.216012,-0.4,-3.089545711874962,0.04999998211860657,0.124312,999,,,,"11902"
"Miles Mastrobuoni","CHC",10,42,37,10,7,2,0,1,5,4,4,0,9,0,0,0,,1,0,0.25658,0.102216,0.221054,0.462404,0.333598,0.364412,0.309697,0.69801,0.107831,5.93329,0.326555,0.00701366,0.0304112,4.81477,-0.302688,93.7135,0.0374248,-0.0488805,-0.2896714471280575,0.10111948102712631,0.123841,750.0499877929688,,,,"20017"
"Sam Huff",,11,47,42,10,6,2,0,2,5,7,4,0,15,0,0,0,,0,0,0.233602,0.0793518,0.316305,0.250871,0.299599,0.429862,0.313251,0.729461,0.19626,2.08398,0.301013,-0.00402997,-0.101313,5.47963,-0.198308,95.7508,-0.105343,0.0159885,-0.3426008075475693,-0.009011471644043922,0.123186,641.5499877929688,,,,"22209"
"Tony Kemp",,13,56,49,12,9,2,0,1,7,5,5,0,7,1,0,1,,2,0,0.253238,0.0980433,0.118635,0.826431,0.335354,0.373472,0.31402,0.708826,0.120234,5.26816,0.272671,0.00600197,0.00323879,6.62073,-0.202546,90.5372,0.00924077,0.064814,-0.6472444348037243,-0.0351860374212265,0.122141,750.5599975585938,,,,"14894"
"Garrett Cooper","CHC",52,224,201,50,32,10,1,7,23,28,18,0,62,3,1,0,,0,0,0.24856,0.080512,0.278604,0.288984,0.316793,0.409928,0.316252,0.726721,0.161368,2.26938,0.322127,-0.458104,-0.523946,26.8983,-0.39482,98.1081,-0.98205,-0.223594,-1.5070497393608093,-4.9235935509204865,0.119516,631.1900024414062,,,,"15279"
"Yuli Gurriel",,32,140,127,35,24,8,0,3,15,14,10,1,19,1,2,0,,1,0,0.270777,0.0691088,0.136718,0.505485,0.323869,0.39925,0.312933,0.723119,0.128472,3.87831,0.297474,-0.122364,-0.168207,16.4255,-0.632682,96.4687,-0.290571,-0.171312,-0.8929874897003174,-2.671311929821968,0.119475,999,,,,"19198"
"Addison Barger","TOR",10,42,38,9,6,2,0,1,5,5,4,0,11,0,0,0,,0,0,0.24004,0.0853252,0.250273,0.340929,0.311084,0.396647,0.307737,0.707731,0.156607,3.47573,0.298998,-0.00161951,-0.0893737,4.7464,-0.371052,95.7423,-0.0909932,0.212625,-0.3052631616592407,0.062624990940094,0.1181,999,,,,"sa3006910"
"Romy Gonzalez","BOS",15,63,58,14,9,3,0,2,8,8,4,0,20,0,0,0,,2,1,0.237928,0.0597081,0.317848,0.187851,0.287939,0.402506,0.296944,0.690444,0.164578,6.54913,0.325632,0.0131767,0.149621,6.5549,-1.12128,80.6811,0.162798,0.200676,-1.295529156923294,0.32567647099494934,0.116732,999,,,,"21562"
"Elehuris Montero","COL",81,350,319,81,49,15,1,15,42,49,22,0,96,5,3,1,,1,1,0.254154,0.0637918,0.27429,0.23257,0.310219,0.452137,0.326361,0.762356,0.197983,3.03695,0.31331,0.0231493,-0.734646,44.967,2.32152,88.971,-0.711497,0.726,-5.493630826473236,-5.273999989032745,0.114972,420.8399963378906,,,,"20543"
"Thomas Saggese","STL",10,42,39,10,6,2,0,1,5,5,2,0,10,1,0,0,,0,0,0.247355,0.0577376,0.248987,0.23189,0.298574,0.390571,0.298504,0.689145,0.143216,4.75395,0.309165,-0.00159851,-0.0456496,4.42433,-0.693127,87.5821,-0.0472481,0.105652,-0.693369671702385,0.40565215051174164,0.113953,999,,,,"sa3014503"
"Joey Wendle","NYM",66,287,265,64,43,15,2,4,31,27,14,1,59,4,2,2,,6,2,0.24045,0.0476435,0.206989,0.230174,0.286124,0.357149,0.280008,0.643273,0.116699,5.60664,0.292524,-0.0791997,-0.0158818,25.8245,-9.14482,77.4041,-0.0950815,-1.63526,-8.12903992831707,-0.5102636814117432,0.113239,740.9199829101562,,,,"13853"
"Otto Lopez","SFG",11,49,45,12,9,2,1,0,6,5,3,0,9,1,0,0,,1,0,0.261174,0.0681559,0.177342,0.384318,0.318196,0.354118,0.295631,0.672315,0.0929447,6.1285,0.315368,-0.00110035,-0.0520163,5.04483,-0.925536,87.0706,-0.0531167,0.0194118,-0.8379769995808601,0.29441177286207676,0.112214,999,,,,"19608"
"Jose Miranda","MIN",16,70,64,17,11,4,0,2,8,9,4,0,12,1,0,0,,0,0,0.266528,0.0619715,0.172174,0.359936,0.321667,0.417086,0.32026,0.738752,0.150558,2.68345,0.299275,-0.0151823,-0.129522,8.63867,0.109581,104.319,-0.144704,-0.0499895,0.21753711998462677,-1.4999895244836807,0.109276,586.47998046875,,,,"20538"
"Alan Trejo","COL",39,168,155,38,24,9,1,5,19,20,9,0,39,2,1,1,,2,1,0.247615,0.0557223,0.233947,0.238183,0.294982,0.408099,0.303138,0.703081,0.160485,4.38661,0.300889,-0.031115,-0.363933,18.3439,-2.12589,73.4025,-0.395048,0.349329,-5.9306860864162445,1.2993285655975342,0.108745,748.6900024414062,,,,"20056"
"Matt Carpenter","STL",39,168,142,30,17,7,1,5,18,19,22,0,47,3,1,0,,1,1,0.214268,0.131076,0.279428,0.469087,0.328034,0.387241,0.316239,0.715274,0.172973,3.30088,0.275442,-0.318439,-0.385276,20.1718,-0.298,99.4716,-0.703714,0.0558486,-0.8136929199099541,-3.894151471555233,0.101118,749.52001953125,,,,"8090"
"Owen Miller","MIL",23,98,90,22,15,5,0,2,10,10,6,0,20,1,1,0,,2,0,0.248181,0.0626013,0.205659,0.304393,0.301798,0.373939,0.294278,0.675736,0.125757,4.27049,0.296585,0.00231944,-0.0136655,9.97954,-1.96119,82.1856,-0.0113461,-0.231029,-2.1741459146142006,-0.18102940917015076,0.0979819,659.2899780273438,,,,"24655"
"Francisco Mejía","TBR",13,51,48,12,7,3,0,1,6,6,2,0,11,1,0,0,,0,0,0.244073,0.0419807,0.221932,0.18916,0.284043,0.400172,0.294427,0.684215,0.156099,3.35005,0.291186,-0.0338174,-0.111109,5.22014,-1.01829,89.6977,-0.144927,-0.35726,-0.7769576758146286,0.6427402198314667,0.095004,744.7100219726562,,,,"16403"
"Jake Cave","PHI",10,42,38,9,5,2,0,1,5,5,3,0,12,1,0,0,,0,0,0.240732,0.079926,0.274866,0.290782,0.309559,0.418273,0.314132,0.727832,0.177542,5.0358,0.309925,0.00964323,-0.0651632,4.96947,-0.147982,95.195,-0.0555199,0.237857,-0.3055318668484688,-0.21214285492897034,0.091022,999,,,,"14477"
"Jace Jung","DET",8,35,31,7,4,1,0,1,4,4,3,0,10,0,0,0,,0,0,0.22575,0.0965601,0.275555,0.350421,0.307563,0.381886,0.301247,0.689449,0.156136,3.38204,0.290798,0,-0.0591621,3.76667,-0.497874,89.5568,-0.0591621,0.0947177,-0.4971202239394188,0.21971774101257324,0.0909177,999,,,,"sa3019992"
"Pedro Pagés","STL",8,32,29,6,4,1,0,1,3,3,3,0,8,0,0,0,,0,0,0.221775,0.080468,0.250935,0.320672,0.291134,0.339384,0.278215,0.630517,0.117609,2.71803,0.281379,-0.00287005,-0.0617801,2.83173,-1.06729,73.9811,-0.0646502,0.27649,-1.0961226224899292,0.9014903903007507,0.0892723,999,,,,"sa3010339"
"Drew Millas","WSN",8,32,28,7,5,1,0,0,3,3,3,0,6,0,0,0,,0,0,0.238204,0.0981259,0.200393,0.489668,0.318343,0.347992,0.29675,0.666336,0.109789,3.84935,0.289301,-0.00463681,-0.0615333,3.32431,-0.574705,83.6838,-0.0661701,0.0223781,-0.7129960805177689,0.6473781280219555,0.0889192,999,,,,"25643"
"Jason Delay","PIT",10,38,35,8,5,2,0,0,4,3,2,0,10,0,0,0,,0,0,0.225269,0.0640433,0.257126,0.249073,0.283256,0.326191,0.26978,0.609446,0.100922,3.86499,0.298991,-0.0178436,-0.0745415,3.12906,-1.54976,64.5949,-0.0923851,0.010441,-1.7766708880662918,0.760440974496305,0.0870035,748.9199829101562,,,,"19806"
"Joey Votto","TOR",62,266,228,49,29,10,1,9,28,32,31,0,74,4,2,0,,0,0,0.213802,0.118394,0.277425,0.42676,0.318449,0.388168,0.311012,0.706617,0.174366,2.27529,0.26822,-0.647705,-0.639551,30.7841,-1.62642,98.0125,-1.28726,-0.194463,-1.920725166797638,-6.244463339447975,0.0869925,678.3699951171875,,,,"4314"
"Garrett Stubbs","PHI",28,109,95,22,15,4,1,2,13,11,11,0,26,1,1,1,,2,1,0.227647,0.100986,0.23451,0.430623,0.311024,0.34312,0.291449,0.654144,0.115473,5.1372,0.288689,0.0157633,-0.102457,10.8236,-2.433,79.9883,-0.0866933,-0.517565,-2.7840027809143066,1.6074349880218506,0.0855423,748.1599731445312,,,,"18067"
"Rafael Marchán","PHI",8,32,29,7,5,1,0,0,3,3,3,0,5,1,0,0,,0,0,0.239522,0.0790965,0.142171,0.556348,0.311147,0.337891,0.289207,0.649039,0.0983692,3.39101,0.271458,-0.00353469,-0.0718257,3.12386,-0.775153,78.4858,-0.0753604,0.143893,-0.9282507821917534,0.7688934504985809,0.0853116,999,,,,"21646"
"Eddie Rosario","WSN",94,406,375,93,59,18,2,14,44,53,26,1,85,1,3,1,,5,2,0.248308,0.0638575,0.208477,0.306305,0.29747,0.420549,0.308175,0.718019,0.172242,4.00957,0.282427,-0.194617,-0.712147,46.0297,-3.43902,91.3434,-0.906764,-1.07321,-5.260822117328644,-7.72321343421936,0.0841487,490.6499938964844,,,,"12155"
"Gavin Sheets","CHW",53,231,209,51,33,9,0,9,24,29,18,1,48,1,2,1,,1,0,0.244136,0.0781215,0.207738,0.376059,0.306017,0.414278,0.310684,0.720295,0.170142,1.86907,0.27504,-0.217595,-0.454534,26.6706,-1.47543,95.3881,-0.672129,-0.984206,-1.948635458946228,-5.059205710887909,0.0838207,672.3699951171875,,,,"19901"
"Jordan Luplow","ATL",11,49,43,9,5,2,0,2,6,6,5,0,12,1,0,0,,1,0,0.218832,0.108028,0.250096,0.431944,0.312004,0.403234,0.311438,0.715238,0.184402,3.55475,0.25863,0.0038675,-0.0647776,5.68808,-0.282287,92.5045,-0.0609101,0.231552,-0.5159142091870308,-0.3434484302997589,0.0807236,999,,,,"16424"
"Orelvis Martinez","TOR",13,56,50,11,6,2,0,2,6,7,5,0,15,1,1,0,,0,0,0.216503,0.0821995,0.273051,0.301041,0.287326,0.401487,0.297223,0.688814,0.184984,2.96805,0.260144,-0.00218126,-0.0836158,5.83953,-0.98374,88.4545,-0.085797,-0.443631,-0.8604951873421669,-0.24363075196743011,0.0796266,999,,,,"sa3010692"
"Jacob Hurtubise",,10,42,35,9,7,1,0,0,6,4,5,0,8,1,0,0,,2,1,0.248008,0.112591,0.196951,0.571671,0.356652,0.337599,0.315905,0.69425,0.0895905,6.78432,0.309805,-0.00539836,0.0270982,5.0313,-0.0861598,91.8009,0.0216998,0.0216964,-0.404914490878582,-0.2283035721629858,0.0795003,748.1599731445312,,,,"sa3014820"
"Brett Wisely",,10,42,37,9,6,2,0,1,5,4,4,0,11,0,0,0,,1,0,0.232682,0.0909018,0.257452,0.353082,0.306954,0.355791,0.29298,0.662746,0.123109,4.92949,0.303401,-0.0102447,-0.0655206,4.23167,-0.885787,85.2934,-0.0757653,0.0465526,-0.8409726768732071,0.19655263796448708,0.0783832,750.97998046875,,,,"27735"
"Troy Johnston","MIA",24,105,94,23,15,5,0,3,12,12,8,0,23,2,1,0,,1,0,0.248541,0.0791186,0.218111,0.362745,0.318864,0.395077,0.311434,0.713941,0.146536,4.5402,0.299464,-0.0192091,-0.0525383,12.1884,-0.60525,93.4637,-0.0717474,0.248226,-0.9219783768057823,-1.8767741918563843,0.0775234,999,,,,"sa3010899"
"Austin Nola","KCR",8,32,28,7,5,2,0,0,3,3,3,0,6,0,0,0,,0,0,0.25433,0.0916976,0.172284,0.532248,0.331629,0.363017,0.308207,0.694645,0.108687,2.31308,0.297269,-0.00643436,-0.0869048,3.6288,-0.270211,90.4893,-0.0933392,-0.197453,-0.4580054357647896,0.42754749953746796,0.0774155,999,,,,"15941"
"Ronny Mauricio","NYM",6,28,26,6,4,1,0,1,3,3,1,0,6,0,0,0,,1,0,0.246187,0.050833,0.227665,0.223281,0.288843,0.401558,0.296523,0.690401,0.155371,5.013,0.291663,0.00575099,-0.0204563,2.90349,-0.508143,88.4753,-0.0147053,0.0765588,-0.41447199415415525,0.22655882686376572,0.0763572,999,,,,"23698"
"Kolten Wong",,5,21,19,5,3,1,0,0,3,2,2,0,4,0,0,0,,0,0,0.252408,0.0766617,0.180309,0.425168,0.325311,0.391158,0.313871,0.716469,0.13875,5.11513,0.290245,0.00730375,-0.0259917,2.48017,-0.078555,100.897,-0.0186879,-0.0351869,0.003886895254254341,0.0398130901157856,0.0755054,999,,,,"12532"
"Justyn-Henry Malloy","DET",13,56,47,11,8,2,0,2,7,6,7,0,15,1,0,0,,0,0,0.237133,0.132194,0.266225,0.496549,0.344745,0.38171,0.322504,0.726455,0.144577,2.81991,0.309257,-0.00217753,-0.10549,7.01531,0.192035,104.291,-0.107667,-0.152256,0.1802336499094963,-1.352255567908287,0.0728562,999,,,,"sa3017073"
"Brett Harris","OAK",6,28,25,6,4,1,0,1,3,3,2,0,6,1,0,0,,0,0,0.230354,0.0766605,0.205426,0.373177,0.304143,0.348364,0.289598,0.652507,0.11801,4.40665,0.276965,-0.0037025,-0.0352733,2.74246,-0.66918,86.4124,-0.0389758,0.155887,-0.4948362223803997,0.2558867856860161,0.0710362,999,,,,"sa3017293"
"Blake Perkins","MIL",11,49,43,9,6,2,0,1,6,5,5,0,14,0,0,0,,1,0,0.218346,0.112058,0.275745,0.406383,0.31033,0.353968,0.295095,0.664298,0.135622,4.98182,0.289627,0.0209238,-0.0446134,5.02299,-0.947375,82.7328,-0.0236896,0.539332,-1.0718708131462336,0.1143316924571991,0.0709337,750.969970703125,,,,"19921"
"Charlie Blackmon","COL",125,539,481,132,90,25,5,12,68,59,42,1,89,9,4,3,,4,2,0.274303,0.0773364,0.164833,0.469181,0.34173,0.421836,0.331917,0.763566,0.147532,4.70863,0.312336,-0.599973,-0.856795,71.7359,6.06189,92.6952,-1.45677,-0.551396,-6.334505558013916,-11.326395750045776,0.0694868,430.7699890136719,,,,"7859"
"Dillon Dingler","DET",6,26,23,5,3,1,0,1,3,3,2,0,8,1,0,0,,0,0,0.211446,0.0742238,0.313817,0.23652,0.285215,0.349705,0.280035,0.63492,0.138259,3.93749,0.291433,-0.00228016,-0.0408071,2.30408,-0.81513,74.8549,-0.0430873,0.139355,-0.8143933676183224,0.6393548399209976,0.0692781,999,,,,"sa3014528"
"James Wood","WSN",24,105,94,21,12,5,1,4,12,12,9,0,34,1,1,0,,2,1,0.225675,0.0838347,0.326132,0.257058,0.296441,0.405819,0.303509,0.70226,0.180143,5.58,0.310521,-0.0099051,-0.0694563,11.4973,-1.29634,88.215,-0.0793614,-0.158049,-1.6123510003089905,-1.2830487787723541,0.067886,999,,,,"sa3016870"
"Brian Anderson","SEA",8,35,31,7,4,1,0,1,4,4,3,0,10,1,0,0,,0,0,0.220113,0.0910265,0.288425,0.315599,0.301741,0.363381,0.292754,0.665122,0.143268,3.62322,0.29034,-0.00593676,-0.0601769,3.51982,-0.744727,88.243,-0.0661136,0.0217766,-0.5591723620891571,0.04677659273147583,0.0674847,750.1900024414062,,,,"18289"
"Tyler Soderstrom","OAK",84,344,317,68,42,12,2,12,33,39,20,1,98,2,3,1,,1,1,0.213842,0.0584385,0.286622,0.203887,0.263752,0.377429,0.275823,0.641181,0.163587,3.34111,0.265891,-0.111306,-0.55365,29.7229,-12.1427,76.8645,-0.664956,-1.756,-10.189954698085785,-0.4060009717941284,0.0673921,493.6000061035156,,,,"27467"
"José Rodríguez",,26,112,106,25,18,4,0,3,13,12,5,0,23,1,1,0,,4,1,0.239126,0.0406824,0.207908,0.195675,0.272589,0.374028,0.278709,0.646617,0.134902,5.45792,0.277563,0,-0.0461815,9.95701,-3.68954,73.2257,-0.0461815,0.00437838,-3.6392732337117195,0.504378376994282,0.0668507,749.739990234375,,,,"24388"
"Oliver Dunn","MIL",8,35,30,6,4,1,0,1,4,4,4,0,12,0,0,0,,1,0,0.210206,0.115117,0.337673,0.340914,0.306613,0.359171,0.294362,0.665784,0.148965,5.25842,0.308809,-0.00426129,-0.0410675,3.56656,-0.697991,82.2417,-0.0453288,0.167586,-0.8153244704008102,0.29258620738983154,0.0667432,750.5499877929688,,,,"sa3010595"
"Kyle Stowers","BAL",6,28,25,6,3,1,0,1,3,4,3,0,8,0,0,0,,0,0,0.231067,0.0931452,0.302517,0.307901,0.311457,0.416638,0.315551,0.728095,0.185571,3.40752,0.299591,-0.0068631,-0.0549984,3.34597,-0.0656689,102.062,-0.0618615,-0.00688182,0.00730939581990242,-0.3068818300962448,0.064991,728.8699951171875,,,,"26151"
"Forrest Wall","ATL",23,98,88,21,15,4,1,1,12,10,8,0,27,1,1,0,,7,2,0.239271,0.0828299,0.276991,0.299034,0.308935,0.344582,0.289768,0.653517,0.105311,7.49798,0.32875,-0.00589291,0.462599,9.61242,-2.32831,77.9771,0.456706,0.274904,-2.21703639626503,-0.4750961661338806,0.0643814,718.5499877929688,,,,"16496"
