Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Seth Johnson","PHI",5,7,,5.09626,24,24,,,,88.3,400,93,53,50,13,41,0,3,68,6.93092,4.17894,1.65854,1.32503,0.17,0.1025,0.06750000268220901,0.261236,1.51755,0.290909,0.699482,,,5.03511,0.508316,0.24429,999,,,,,,,255.72002258300785,2.896036395753184,276.50001525878906,3.1313703930079844,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Trenton Wallace","TOR",4,5,,4.41836,23,22,,,,93.7,414,87,49,46,12,45,0,7,82,7.8762,4.32231,1.82222,1.15261,0.198068,0.108696,0.08937198668718338,0.240331,1.40875,0.279851,0.720486,,,4.74599,0.506305,0.794506,999,,,,,,,327.5799774169922,3.4960511001717554,320.49998474121094,3.4204908770514484,,,,,,,,,,,,,,,,,,,"Trenton Wallace","sa3017748",680436
"Daniel Palencia","CHC",2,3,,3.87792,36,5,,,,55.7,239,45,26,24,5,27,0,4,62,10.018,4.36266,2.2963,0.807899,0.259414,0.112971,0.14644351601600647,0.216346,1.29264,0.283688,0.707692,,,3.77689,0.506289,0.503681,999,,,,,,,264.680005645752,4.751885135015284,244.50000381469727,4.3895870819696245,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"Hans Crouse",,4,5,,4.0395,43,3,,,,55.7,238,46,27,25,7,28,1,2,67,10.8259,4.52424,2.39286,1.13106,0.281513,0.117647,0.1638655588030815,0.221154,1.32855,0.291045,0.732087,,,4.01029,0.505324,0.378589,999,,,,,,,250.48000564575196,4.496947975132009,231.50000381469727,4.156193907428599,,,,,,,,,,,,,,,,,,,"Hans Crouse","22192",668968
"Gabriel Hughes","COL",5,8,,4.95,16,16,,,,80,349,83,47,44,13,29,0,2,61,6.8625,3.2625,2.10345,1.4625,0.174785,0.0830946,0.0916905552148819,0.261006,1.4,0.286885,0.692964,,,4.91648,0.503401,0.850856,999,,,,,,,245.3,3.06625,260,3.25,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","sa3020661",687312
"Austin Bergner","DET",3,5,,4.48399,25,19,,,,84.3,371,82,45,42,11,38,0,3,73,7.79359,4.05694,1.92105,1.17438,0.196765,0.102426,0.09433962404727936,0.248485,1.42349,0.288618,0.717017,,,4.58997,0.500834,0.58458,999,,,,,,,298.3200225830078,3.538790175367464,301.50001525878906,3.576512507047913,,,,,,,,,,,,,,,,,,,"Austin Bergner","sa3011122",666123
"Chih-Jung Liu","BOS",5,7,,4.85346,20,18,,,,85.3,379,85,49,46,12,39,0,4,76,8.01876,4.11489,1.94872,1.26612,0.200528,0.102902,0.09762532263994217,0.252976,1.45369,0.294355,0.699627,,,4.72568,0.500639,0.594161,999,,,,,,,285.62002258300777,3.348417495480053,293.50001525878906,3.440797242184164,,,,,,,,,,,,,,,,,,,"Chih-Jung Liu","sa3014675",692617
"Colin Holderman","PIT",4,3,,3.78428,57,1,,,,54.7,232,48,25,23,5,22,1,4,55,9.04936,3.61974,2.5,0.822669,0.237069,0.0948276,0.14224138110876083,0.23301,1.27971,0.294521,0.714286,,,3.76977,0.499418,0.488697,999,,,,,,,250.480005645752,4.579159088704404,240.50000381469727,4.396709331997701,,,,,,,,,,,,,,,,,,,"Colin Holderman","22361",670059
"Roddery Muñoz","STL",6,6,,4.40077,24,19,,,,104.3,450,98,55,51,15,43,0,5,91,7.85235,3.71045,2.11628,1.29434,0.202222,0.0955556,0.1066666692495346,0.243781,1.35187,0.280405,0.716667,,,4.67175,0.499228,0.870263,999,,,,,,,370.5200225830078,3.5524449831429155,364.50001525878906,3.494726793803732,,,,,,,,,,,,,,,,,,,"Roddery Munoz","25311",682610
"Seth Shuman","WSN",4,6,,4.78158,22,21,,,,84.7,372,92,48,45,12,25,0,5,57,6.05667,2.65643,2.28,1.27509,0.153226,0.0672043,0.08602150529623032,0.269006,1.38135,0.29304,0.688623,,,4.72492,0.499225,0.458046,999,,,,,,,263.9799774169922,3.1166468350441976,291.49998474121094,3.4415583854074807,,,,,,,,,,,,,,,,,,,"Seth Shuman","sa3011187",670234
"Daulton Jefferies","PIT",3,4,,4.71004,18,10,,,,70.7,312,78,40,37,9,20,0,4,50,6.36492,2.54597,2.5,1.14569,0.160256,0.0641026,0.09615384787321091,0.270833,1.38614,0.30131,0.679157,,,4.42532,0.498046,0.416141,999,,,,,,,237.6799774169922,3.361810292452942,264.49998474121094,3.74115977593104,,,,,,,,,,,,,,,,,,,"Daulton Jefferies","19345",641726
"Mitch White",,4,4,,4.58047,25,10,,,,72.7,318,71,40,37,9,28,1,3,62,7.67538,3.4663,2.21429,1.11417,0.194969,0.0880503,0.10691823810338974,0.247387,1.36176,0.287037,0.68287,,,4.34942,0.497218,0.380744,999,,,,,,,273.6799774169923,3.764511539276063,277.49998474121094,3.8170563464916434,,,,,,,,,,,,,,,,,,,"Mitch White","19225",669952
"Spencer Turnbull","CHC",3,2,,4.58274,21,11,,,,70.7,308,66,39,36,9,29,0,7,66,8.4017,3.69165,2.27586,1.14569,0.214286,0.0941558,0.12012987583875656,0.242647,1.34371,0.28934,0.679612,,,4.4819,0.492025,0.423916,999,,,,,,,264.87997741699223,3.746534495763906,260.49998474121094,3.6845826872088394,,,,,,,,,,,,,,,,,,,"Spencer Turnbull","16207",605513
"Jared Kollar","SDP",6,7,,4.57335,24,19,,,,104.3,449,109,57,53,16,31,0,3,73,6.29914,2.67498,2.35484,1.38063,0.162584,0.0690423,0.09354119747877121,0.262651,1.34228,0.285276,0.705782,,,4.73887,0.489901,0.532435,999,,,,,,,335.6200225830079,3.2178332959056566,357.50001525878906,3.4276127018077203,,,,,,,,,,,,,,,,,,,"Jared Kollar","sa3020439",806577
"Zach Peek","MIL",3,2,,4.43284,19,12,,,,67,296,63,35,33,8,30,0,5,59,7.92537,4.02985,1.96667,1.07463,0.199324,0.101351,0.09797297418117523,0.241379,1.38806,0.283505,0.709046,,,4.52469,0.487292,0.623929,999,,,,,,,246.59999999999997,3.6805970149253726,244,3.6417910447761193,,,,,,,,,,,,,,,,,,,"Zach Peek","sa3014469",686745
"Trevor Williams","WSN",4,5,,4.9186,20,18,,,,86,383,96,50,47,13,30,0,3,66,6.90698,3.13953,2.2,1.36047,0.172324,0.078329,0.09399478137493134,0.274286,1.46512,0.306273,0.705009,,,4.74788,0.487084,0.331839,999,,,,,,,259.9,3.0220930232558136,294,3.4186046511627906,,,,,,,,,,,,,,,,,,,"Trevor Williams","16977",592866
"Cole Irvin",,5,7,,4.77339,24,17,,,,103.7,452,115,59,55,16,27,1,6,72,6.24879,2.3433,2.66667,1.38862,0.159292,0.0597345,0.0995575301349163,0.274463,1.36933,0.299094,0.69398,,,4.73832,0.487038,0.36719,999,,,,,,,316.5799774169923,3.05284461652396,355.49998474121094,3.4281581022480156,,,,,,,,,,,,,,,,,,,"Cole Irvin","19244",608344
"Evan Fitterer","MIA",5,8,,4.67647,22,22,,,,102,464,107,57,53,11,48,0,9,73,6.44118,4.23529,1.52083,0.970588,0.157328,0.103448,0.05387931317090988,0.262899,1.51961,0.297214,0.702006,,,4.81354,0.48672,0.813251,999,,,,,,,316.3,3.100980392156863,342,3.3529411764705883,,,,,,,,,,,,,,,,,,,"Evan Fitterer","sa3011433",683157
"Josh Winder",,3,3,,3.75,28,4,,,,60,255,58,27,25,7,19,0,3,51,7.65,2.85,2.68421,1.05,0.2,0.0745098,0.1254901960492134,0.248927,1.28333,0.291429,0.744048,,,4.08315,0.485906,0.777773,999,,,,,,,243.09999999999997,4.051666666666666,245,4.083333333333333,,,,,,,,,,,,,,,,,,,"Josh Winder","24606",680739
"Duncan Davitt","TBR",6,8,,4.59792,23,20,,,,105.7,458,107,58,54,15,34,0,7,80,6.81173,2.89499,2.35294,1.2772,0.174672,0.0742358,0.10043668001890182,0.256595,1.33396,0.285714,0.691667,,,4.66128,0.483823,0.440223,999,,,,,,,356.4799774169922,3.3725637437014186,370.49998474121094,3.505203362708067,,,,,,,,,,,,,,,,,,,"Duncan Davitt","sa3020394",701474
"Jonathan Pintaro","NYM",5,6,,4.59075,20,18,,,,84.3,374,82,46,43,10,33,0,10,66,7.04626,3.52313,2,1.06762,0.176471,0.0882353,0.0882352963089943,0.247734,1.36418,0.282353,0.683168,,,4.673,0.481133,0.469127,999,,,,,,,290.6200225830078,3.447449727903039,294.50001525878906,3.493475736625708,,,,,,,,,,,,,,,,,,,"Jonathan Pintaro","33980",702752
"Brock Stewart","MIN",1,0,,3.23077,39,0,,,,39,164,31,15,14,3,18,2,2,49,11.3077,4.15385,2.72222,0.692308,0.298781,0.109756,0.1890244036912918,0.215278,1.25641,0.304348,0.758929,,,3.19212,0.480874,0.52402,999,,,,,,,209.10000000000005,5.361538461538463,194,4.9743589743589745,,,,,,,,,,,,,,,,,,,"Brock Stewart","16727",592779
"Dennis Santana","PIT",3,3,,3.76884,54,1,,,,59.7,252,53,27,25,5,23,1,3,56,8.44221,3.46734,2.43478,0.753769,0.222222,0.0912698,0.1309523805975914,0.234513,1.27303,0.290909,0.710145,,,3.68574,0.479045,0.564993,999,,,,,,,276.480005645752,4.6311558142790705,267.50000381469727,4.48073702506141,,,,,,,,,,,,,,,,,,,"Dennis Santana","17878",642701
"Ben Anderson","TEX",5,7,,4.91639,22,18,,,,89.7,396,95,52,49,13,32,0,2,62,6.22074,3.2107,1.9375,1.30435,0.156566,0.0808081,0.07575757056474686,0.262431,1.41583,0.285714,0.689338,,,4.80528,0.476787,0.284012,999,,,,,,,278.87997741699223,3.1090299543478115,301.49998474121094,3.361203957623092,,,,,,,,,,,,,,,,,,,"Ben Anderson","sa3010560",670391
"Kevin Kelly","TBR",4,4,,3.47697,62,0,,,,67.3,279,60,28,26,6,15,1,8,62,8.29123,2.00594,4.13333,0.802377,0.222222,0.0537634,0.16845878213644028,0.234375,1.11441,0.287234,0.705706,,,3.50823,0.475194,0.578734,999,,,,,,,323.22002258300785,4.802674709159105,313.50001525878906,4.658246672257777,,,,,,,,,,,,,,,,,,,"Kevin Kelly","25679",687330
"Eric Reyzelman","NYY",2,1,,3.9375,42,1,,,,48,204,38,22,21,5,21,0,3,56,10.5,3.9375,2.66667,0.9375,0.27451,0.102941,0.1715686395764351,0.211111,1.22917,0.277311,0.711538,,,3.68731,0.474973,0.338629,999,,,,,,,234.90000000000003,4.893750000000001,215,4.479166666666667,,,,,,,,,,,,,,,,,,,"Eric Reyzelman","sa3020611",801432
"Chase Solesky","WSN",4,6,,4.91639,20,18,,,,89.7,396,99,52,49,12,30,0,2,54,5.41806,3.01003,1.8,1.20401,0.136364,0.0757576,0.06060606241226196,0.271978,1.43813,0.291946,0.686275,,,4.77183,0.47424,0.361787,999,,,,,,,270.7799774169922,3.0187289479311246,304.49998474121094,3.3946487748144576,,,,,,,,,,,,,,,,,,,"Chase Solesky","sa3009940",686678
"Dedniel Núñez","NYM",3,2,,3.68421,39,0,,,,51.3,215,44,22,21,6,19,2,0,58,10.1754,3.33333,3.05263,1.05263,0.269767,0.0883721,0.18139533698558807,0.22449,1.22807,0.287879,0.750916,,,3.53685,0.473967,0.418067,999,,,,,,,250.41999435424808,4.881481444025787,237.49999618530273,4.629629624121439,,,,,,,,,,,,,,,,,,,"Dedniel Nunez","23055",673380
"Wil Jensen","CHC",4,4,,4.21519,29,8,,,,79,340,77,40,37,10,28,0,2,66,7.51899,3.18987,2.35714,1.13924,0.194118,0.0823529,0.11176470667123795,0.248387,1.32911,0.286325,0.714286,,,4.2804,0.473578,0.549637,999,,,,,,,303.40000000000003,3.8405063291139245,307,3.8860759493670884,,,,,,,,,,,,,,,,,,,"Wil Jensen","sa3014786",669192
"Shane Murphy","CHW",2,3,,5.05155,20,15,,,,87.3,377,96,52,49,15,23,0,1,59,6.08247,2.37113,2.56522,1.54639,0.156499,0.061008,0.095490712672472,0.271955,1.36312,0.290323,0.683673,,,4.87324,0.472389,0.150971,999,,,,,,,257.92002258300784,2.9544102355883544,287.50001525878906,3.2932417549669277,,,,,,,,,,,,,,,,,,,"Shane Murphy","sa3020389",690294
"Jackson Jobe","DET",4,5,,4.41346,26,24,,,,104,437,98,55,51,15,37,0,3,80,6.92308,3.20192,2.16216,1.29808,0.183066,0.0846682,0.09839817881584167,0.246851,1.29808,0.274834,0.701754,,,4.65686,0.472357,0.819883,999,,,,,,,370.3,3.560576923076923,365,3.5096153846153846,,,,,,,,,,,,,,,,,,,"Jackson Jobe","30203",695549
"Michael Kopech","LAD",7,6,,4.1637,42,10,,,,84.3,355,66,42,39,12,41,1,5,97,10.3559,4.37722,2.36585,1.28114,0.273239,0.115493,0.15774647891521454,0.213592,1.26928,0.27,0.720621,,,4.35272,0.471933,0.65874,999,,,,,,,360.62002258300777,4.277817432125089,321.50001525878906,3.8137604225399278,,,,,,,,,,,,,,,,,,,"Michael Kopech","17282",656629
"Brandon Birdsell","CHC",6,7,,4.63918,22,21,,,,106.7,452,105,59,55,17,30,0,5,80,6.74789,2.53046,2.66667,1.43393,0.176991,0.0663717,0.11061947047710419,0.251799,1.26523,0.275,0.683453,,,4.72224,0.47091,0.591665,999,,,,,,,362.47997741699226,3.3971882641460924,367.49998474121094,3.444236131698083,,,,,,,,,,,,,,,,,,,"Brandon Birdsell","sa3020797",669361
"Josiah Gray","WSN",5,7,,4.82596,21,20,,,,106.3,457,100,61,57,18,43,1,5,96,8.12794,3.64064,2.23256,1.52399,0.210066,0.0940919,0.11597374081611633,0.244499,1.34525,0.277966,0.696095,,,4.91624,0.466278,0.505124,999,,,,,,,353.2200225830079,3.322859947718195,345.50001525878906,3.250235233676936,,,,,,,,,,,,,,,,,,,"Josiah Gray","24580",680686
"Reed Garrett","NYM",6,4,,3.75746,47,0,,,,50.3,220,43,22,21,5,25,1,1,60,10.7356,4.47316,2.4,0.894632,0.272727,0.113636,0.15909091383218765,0.221649,1.35189,0.294574,0.754098,,,3.62374,0.464265,0.363416,999,,,,,,,240.91999435424805,4.789661988239963,228.49999618530273,4.542743531831829,,,,,,,,,,,,,,,,,,,"Reed Garrett","16866",657585
"Miguel Ullola","HOU",6,7,,4.60177,24,19,,,,101.7,450,90,56,52,13,55,0,8,99,8.76106,4.86726,1.8,1.15044,0.22,0.122222,0.09777777642011642,0.232558,1.42576,0.28,0.701893,,,4.73973,0.463859,0.523566,999,,,,,,,367.6799774169923,3.6153391194703217,348.49998474121094,3.426745282190832,,,,,,,,,,,,,,,,,,,"Miguel Ullola","sa3016504",699044
"Ryan Burr","TOR",3,2,,3.67347,48,3,,,,49,206,43,21,20,6,17,0,1,54,9.91837,3.12245,3.17647,1.10204,0.262136,0.0825243,0.17961165308952332,0.228723,1.22449,0.289062,0.755814,,,3.65628,0.463132,0.538036,999,,,,,,,231,4.714285714285714,221,4.510204081632653,,,,,,,,,,,,,,,,,,,"Ryan Burr","17536",621114
"Prelander Berroa","CHW",3,5,,4.41308,45,7,,,,67.3,299,60,35,33,8,38,0,2,73,9.76226,5.08172,1.92105,1.06984,0.244147,0.12709,0.11705684661865234,0.23166,1.45617,0.292135,0.725806,,,4.32547,0.461107,0.310493,999,,,,,,,269.6200225830079,4.00624086711636,258.50001525878906,3.8410104537437655,,,,,,,,,,,,,,,,,,,"Prelander Berroa","22932",672860
"Anthony Veneziano","MIA",4,6,,4.40625,31,16,,,,96,425,100,50,47,12,38,0,6,77,7.21875,3.5625,2.02632,1.125,0.181176,0.0894118,0.09176470339298248,0.262467,1.4375,0.30137,0.726073,,,4.56231,0.459177,0.972564,999,,,,,,,324.80000000000007,3.383333333333334,346,3.6041666666666665,,,,,,,,,,,,,,,,,,,"Anthony Veneziano","27453",685107
"Kevin Ginkel","ARI",5,4,,3.26194,62,0,,,,60.7,252,53,24,22,6,20,0,2,63,9.34102,2.9654,3.15,0.889621,0.25,0.0793651,0.1706349179148674,0.230435,1.20264,0.291925,0.758514,,,3.46302,0.457177,0.849378,999,,,,,,,297.58000564575195,4.902471201078472,285.50000381469727,4.703459641289001,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Jacob Misiorowski","MIL",4,6,,4.60714,30,20,,,,84,373,69,46,43,10,44,0,15,89,9.53571,4.71429,2.02273,1.07143,0.238606,0.117962,0.12064343690872192,0.219745,1.34524,0.274419,0.676768,,,4.70219,0.455595,0.579076,999,,,,,,,320.20000000000005,3.8119047619047626,291,3.4642857142857144,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Peter Solomon","CHC",4,6,,5.04359,22,13,,,,80.3,352,80,48,45,11,34,0,2,64,7.1731,3.81071,1.88235,1.23288,0.181818,0.0965909,0.08522728085517883,0.253165,1.41968,0.286307,0.669371,,,4.69824,0.455316,0.0461388,999,,,,,,,270.9200225830078,3.3738482227501883,278.50001525878906,3.4682441428959887,,,,,,,,,,,,,,,,,,,"Peter Solomon","20476",656981
"Bryan Mata","BOS",3,4,,4.86486,24,19,,,,70.3,319,68,41,38,7,37,0,8,61,7.80939,4.73684,1.64865,0.896159,0.191223,0.115987,0.07523510605096817,0.248175,1.4936,0.296117,0.672269,,,4.64585,0.451207,0.408615,999,,,,,,,244.32002258300776,3.475391351023543,247.50001525878906,3.5206259532673014,,,,,,,,,,,,,,,,,,,"Bryan Mata","sa917784",667356
"Kody Funderburk","MIN",3,3,,4.07035,35,4,,,,59.7,261,54,29,27,6,26,0,5,61,9.19598,3.9196,2.34615,0.904523,0.233716,0.0996169,0.13409961760044098,0.234783,1.34003,0.294479,0.712291,,,3.98725,0.450869,0.399512,999,,,,,,,256.58000564575195,4.297822485205589,249.50000381469727,4.179229491226101,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Domingo Robles","ATH",5,6,,4.5,22,16,,,,88,382,91,47,44,11,30,0,4,62,6.34091,3.06818,2.06667,1.125,0.162304,0.078534,0.08376964181661606,0.261494,1.375,0.290909,0.700758,,,4.54148,0.449665,0.465171,999,,,,,,,301.30000000000007,3.423863636363637,319,3.625,,,,,,,,,,,,,,,,,,,"Domingo Robles","sa872881",660781
"Blas Castaño","SEA",5,6,,4.46809,23,19,,,,98.7,432,99,52,49,12,33,0,10,71,6.47416,3.00912,2.15152,1.09422,0.164352,0.0763889,0.08796296268701553,0.254499,1.33739,0.284314,0.694444,,,4.61531,0.447231,0.49086,999,,,,,,,338.37997741699223,3.4283686715252593,350.49998474121094,3.5511651021125306,,,,,,,,,,,,,,,,,,,"Blas Castano","26117",680604
"Trevor Martin","TBR",5,6,,4.62857,24,22,,,,105,455,105,58,54,16,34,0,7,85,7.28571,2.91429,2.5,1.37143,0.186813,0.0747253,0.1120879128575325,0.253623,1.32381,0.284345,0.694683,,,4.69981,0.446131,0.408676,999,,,,,,,354.20000000000005,3.373333333333334,364,3.466666666666667,,,,,,,,,,,,,,,,,,,"Trevor Martin","sa3020608",694680
"Daysbel Hernández","ATL",5,3,,3.61377,45,0,,,,52.3,228,44,22,21,5,25,1,3,62,10.6692,4.3021,2.48,0.860421,0.27193,0.109649,0.16228070855140686,0.22,1.31931,0.293233,0.758065,,,3.64449,0.445211,0.586335,999,,,,,,,251.11999435424806,4.8015295988054385,236.49999618530273,4.521988520751552,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Carlos Estévez","KCR",5,3,,3.63462,55,0,,,,52,214,46,22,21,5,19,3,1,48,8.30769,3.28846,2.52632,0.865385,0.224299,0.088785,0.1355140134692192,0.237113,1.25,0.29078,0.741379,,,3.72417,0.445107,0.598557,999,,,,,,,239.70000000000002,4.609615384615385,231,4.4423076923076925,,,,,,,,,,,,,,,,,,,"Carlos Estevez","14542",608032
"Ben Casparius","LAD",5,6,,4.70455,23,17,,,,88,386,83,49,46,13,39,0,5,83,8.48864,3.98864,2.12821,1.32955,0.215026,0.101036,0.11398962885141373,0.24269,1.38636,0.284553,0.703276,,,4.70057,0.444709,0.444503,999,,,,,,,309.50000000000006,3.517045454545455,305,3.465909090909091,,,,,,,,,,,,,,,,,,,"Ben Casparius","30085",676508
"Tyler Alexander","CHW",5,7,,4.67308,24,11,,,,104,439,106,58,54,20,24,1,4,86,7.44231,2.07692,3.58333,1.73077,0.1959,0.0546697,0.14123006537556648,0.257908,1.25,0.281967,0.705882,,,4.82033,0.443235,0.511613,999,,,,,,,336,3.230769230769231,348,3.3461538461538463,,,,,,,,,,,,,,,,,,,"Tyler Alexander","17735",641302
"Nic Enright","CLE",4,3,,3.54037,35,1,,,,48.3,199,43,20,19,6,14,0,1,51,9.50311,2.6087,3.64286,1.11801,0.256281,0.0703518,0.18592964857816696,0.233696,1.18012,0.291339,0.761317,,,3.60126,0.442835,0.548891,999,,,,,,,228.81999435424802,4.7374740780259605,220.49999618530273,4.565217384436588,,,,,,,,,,,,,,,,,,,"Nic Enright","25553",663671
"Joe Ross","PHI",3,4,,4.82806,23,12,,,,72.7,323,75,42,39,10,30,2,4,58,7.18019,3.71389,1.93333,1.23796,0.179567,0.0928793,0.08668730407953262,0.259516,1.44429,0.294118,0.692308,,,4.76208,0.438945,0.246411,999,,,,,,,233.97997741699226,3.2184317364355772,247.49998474121094,3.404401583639891,,,,,,,,,,,,,,,,,,,"Joe Ross","12972",605452
"Ben Peoples","TBR",5,6,,4.46449,23,22,,,,88.7,391,85,47,44,12,41,0,4,80,8.11725,4.16009,1.95122,1.21759,0.204604,0.104859,0.09974424540996552,0.245665,1.42052,0.287402,0.723443,,,4.64337,0.438254,0.557279,999,,,,,,,312.7799774169922,3.5262681869031423,312.49998474121094,3.523111561362956,,,,,,,,,,,,,,,,,,,"Ben Peoples","sa3011784",687239
"Jose A. Ferrer","WSN",3,2,,3.87792,52,0,,,,55.7,235,52,26,24,5,17,1,3,47,7.59425,2.74686,2.76471,0.807899,0.2,0.0723404,0.12765957415103912,0.24186,1.23878,0.288344,0.693548,,,3.72303,0.437776,0.317179,999,,,,,,,249.480005645752,4.478994654013469,247.50000381469727,4.443447045325246,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Abner Uribe","MIL",2,2,,3.5503,48,0,,,,50.7,213,34,21,20,4,30,1,3,62,11.0059,5.32544,2.06667,0.710059,0.29108,0.140845,0.15023474395275116,0.188889,1.26233,0.263158,0.736301,,,3.69902,0.437691,0.583618,999,,,,,,,262.58000564575195,5.179092735590094,226.50000381469727,4.467455629315564,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Andrew Heaney","PIT",5,9,,4.9953,23,20,,,,106.3,472,115,63,59,18,37,0,8,94,7.95861,3.13264,2.54054,1.52399,0.199153,0.0783898,0.12076271325349808,0.269321,1.42992,0.307937,0.701893,,,4.86921,0.433469,0.469104,999,,,,,,,319.2200225830079,3.0030104743043013,350.50001525878906,3.297271920943685,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
"Drew Anderson",,5,7,,4.74725,24,17,,,,91,401,89,51,48,12,42,0,4,78,7.71429,4.15385,1.85714,1.18681,0.194514,0.104738,0.08977555483579636,0.250704,1.43956,0.290566,0.700525,,,4.68296,0.432469,0.371124,999,,,,,,,312.4,3.4329670329670328,317,3.4835164835164836,,,,,,,,,,,,,,,,,,,"Drew Anderson","15130",623454
"Nick Mears","MIL",3,2,,3.75746,47,0,,,,50.3,219,42,22,21,5,24,1,1,61,10.9145,4.29423,2.54167,0.894632,0.278539,0.109589,0.16894978284835815,0.216495,1.31213,0.289062,0.745763,,,3.52433,0.431883,0.457912,999,,,,,,,248.51999435424807,4.940755429895533,233.49999618530273,4.642147111868388,,,,,,,,,,,,,,,,,,,"Nick Mears","25376",683232
"Kade McClure",,3,4,,4.5,25,9,,,,64,285,69,34,32,7,23,0,3,45,6.32812,3.23438,1.95652,0.984375,0.157895,0.0807018,0.07719297707080841,0.266409,1.4375,0.299517,0.705596,,,4.40085,0.430048,0.51382,999,,,,,,,220.1,3.4390625,241,3.765625,,,,,,,,,,,,,,,,,,,"Kade McClure","sa915622",656701
"Tim Herrin","CLE",4,3,,3.35494,61,0,,,,61.7,261,51,25,23,5,27,0,3,64,9.33549,3.93841,2.37037,0.729335,0.245211,0.103448,0.14176244288682938,0.220779,1.26418,0.283951,0.746479,,,3.60408,0.428417,0.679531,999,,,,,,,300.48000564575193,4.870016238739455,281.50000381469727,4.56239870881464,,,,,,,,,,,,,,,,,,,"Tim Herrin","25139",682120
"Chris Martin","TEX",3,2,,3.65688,47,0,,,,44.3,186,45,19,18,5,8,2,2,41,8.32957,1.62528,5.125,1.0158,0.22043,0.0430108,0.17741935327649117,0.255682,1.19639,0.307692,0.73913,,,3.45993,0.427936,0.400274,999,,,,,,,201.31999435424808,4.544469476781109,208.49999618530273,4.706546270341142,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Cody Morris",,3,2,,4.17219,26,5,,,,45.3,197,39,22,21,5,22,0,2,47,9.33775,4.37086,2.13636,0.993378,0.238579,0.111675,0.12690354883670807,0.225434,1.34658,0.280992,0.722222,,,4.11571,0.427658,0.38755,999,,,,,,,194.31999435424805,4.289624671677085,183.49999618530273,4.050772610944746,,,,,,,,,,,,,,,,,,,"Cody Morris","25388",663752
"Josh Sborz","TEX",3,3,,3.85439,51,0,,,,46.7,199,42,21,20,5,18,1,0,51,9.82869,3.46895,2.83333,0.963597,0.256281,0.0904523,0.1658291444182396,0.232044,1.2848,0.296,0.735849,,,3.53051,0.426427,0.320312,999,,,,,,,222.88000564575196,4.77259104934805,216.50000381469727,4.635974310015622,,,,,,,,,,,,,,,,,,,"Josh Sborz","18323",622250
"Yennier Cano","BAL",4,2,,3.31658,63,0,,,,59.7,251,55,24,22,5,20,1,2,54,8.1407,3.01508,2.7,0.753769,0.215139,0.0796813,0.13545817136764526,0.240175,1.25628,0.294118,0.75,,,3.55174,0.425902,0.642168,999,,,,,,,279.280005645752,4.678056986209008,275.50000381469727,4.614740373432659,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Kyle Amendt","ARI",6,3,,3.24,49,0,,,,50,213,39,19,18,4,27,0,0,59,10.62,4.86,2.18519,0.72,0.276995,0.126761,0.15023474395275116,0.209677,1.32,0.284553,0.778146,,,3.46648,0.425742,0.779279,999,,,,,,,256.4,5.127999999999999,235,4.7,,,,,,,,,,,,,,,,,,,"Kyle Amendt","sa3022904",694900
"Will Vest","DET",3,3,,3.52365,61,1,,,,61.3,258,56,26,24,6,20,1,2,57,8.36868,2.93638,2.85,0.880914,0.22093,0.0775194,0.14341085404157639,0.237288,1.2398,0.289017,0.739645,,,3.65588,0.421717,0.600104,999,,,,,,,282.2199943542481,4.6039151364886886,276.49999618530273,4.51060358281599,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"Shawn Dubin","HOU",2,3,,4.09867,32,6,,,,52.7,233,48,26,24,5,26,0,3,54,9.22201,4.44023,2.07692,0.85389,0.23176,0.111588,0.12017166614532471,0.235294,1.40417,0.296552,0.716418,,,4.00139,0.420267,0.363114,999,,,,,,,224.68000564575198,4.263377654517134,219.50000381469727,4.165085401081391,,,,,,,,,,,,,,,,,,,"Shawn Dubin","24977",681869
