Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"LaMonte Wade Jr.","SFG",113,490,412,100,67,18,1,14,62,47,67,4,105,6,3,2,,3,1,0.241841,0.136857,0.213754,0.640255,0.353604,0.390805,0.328569,0.74441,0.148965,3.22828,0.289359,-0.324458,-0.904735,64.572,7.25274,112.783,-1.22919,-0.107075,6.261060118675232,-8.607074849307537,1.44294,432.32000732421875,,,,,,,559.4,4.950442477,559.4,4.950442477,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Travis d'Arnaud","LAA",65,257,234,54,32,12,1,10,29,32,17,0,65,4,2,0,,0,0,0.23251,0.0667115,0.254275,0.26236,0.29395,0.415286,0.307786,0.709235,0.182776,2.6289,0.276846,-0.423168,-0.381103,29.5224,-0.494221,98.5217,-0.804272,1.08776,-1.238300770521164,5.7877585887908936,1.43782,421.6700134277344,,,,,,,265.9,4.09076923,265.9,4.09076923,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Nolan Jones","COL",113,490,424,108,67,24,2,15,60,59,58,3,143,4,3,1,,10,3,0.255461,0.117496,0.292641,0.401502,0.348298,0.427502,0.337765,0.7758,0.17204,4.91317,0.347863,-0.0412987,-0.327515,68.1987,10.8794,103.901,-0.368813,1.31425,1.9167021214962006,-4.335748553276062,1.4354,252.47000122070312,,,,,,,599.4,5.304424778,599.4,5.304424778,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Michael Conforto","LAD",115,497,439,104,63,20,1,20,59,69,48,2,121,7,3,1,,2,1,0.238069,0.0956529,0.24276,0.394022,0.320027,0.425879,0.323839,0.745906,0.18781,3.01785,0.280365,-0.170014,-0.946003,63.6022,5.4641,109.331,-1.11602,-1.83751,4.42933714389801,-7.162508487701416,1.42703,277.5799865722656,,,,,,,561.1,4.879130434,561.1,4.879130434,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Freddy Fermin","KCR",70,275,249,63,44,12,1,7,30,30,21,0,53,2,2,1,,1,0,0.253311,0.0762148,0.192226,0.396486,0.313555,0.387083,0.306677,0.700638,0.133772,2.94523,0.293969,-0.0377677,-0.395953,31.4167,-0.77563,95.0451,-0.433721,1.05569,-1.993953138589859,6.430687308311462,1.42064,376.04998779296875,,,,,,,281,4.014285714,281,4.014285714,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Nolan Schanuel","LAA",128,553,474,121,86,20,1,14,65,57,65,0,92,8,4,2,,8,1,0.255491,0.11762,0.166273,0.707392,0.351975,0.38882,0.329074,0.740795,0.133329,3.93348,0.288059,-0.679667,-0.337812,73.0986,8.4097,113.496,-1.01748,-2.32629,7.521939516067505,-12.201285600662231,1.42061,314.8399963378906,,,,,,,630.3,4.92421875,630.3,4.92421875,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Lourdes Gurriel Jr.","ARI",130,560,518,141,94,28,2,17,64,73,32,1,102,6,4,0,,5,1,0.272064,0.057626,0.181731,0.317095,0.319548,0.43054,0.324239,0.750088,0.158476,3.9255,0.308011,-0.422359,-0.548229,71.8449,6.33723,106.267,-0.970588,0.19467,3.2261536717414856,-8.205329671502113,1.41174,220.61000061035156,,,,,,,644.7,4.959230769,644.7,4.959230769,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Kyle Manzardo","CLE",99,427,372,90,50,23,1,17,54,56,46,1,93,4,5,0,,1,1,0.243323,0.10884,0.218265,0.498658,0.330377,0.441948,0.334027,0.772325,0.198625,2.84253,0.277352,-0.021588,-0.806693,58.1455,8.19582,119.995,-0.828281,0.309564,8.940889835357666,-9.565435588359833,1.40558,365.95001220703125,,,,,,,513.3,5.184848484,513.3,5.184848484,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Ryan O'Hearn","BAL",94,406,369,99,65,17,2,15,50,54,31,2,75,3,3,0,,3,1,0.267315,0.076411,0.183809,0.415708,0.326987,0.441461,0.331476,0.768447,0.174145,3.89134,0.297288,-0.365062,-0.552852,54.4523,6.95924,119.582,-0.917914,0.00403448,8.178822636604309,-8.145965136121958,1.40118,350.9800109863281,,,,,,,492,5.234042553,492,5.234042553,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Leody Taveras","TEX",68,294,267,67,45,13,2,7,35,32,23,0,63,1,2,1,,11,3,0.251387,0.0783949,0.212592,0.368757,0.310691,0.398066,0.30912,0.708757,0.146679,5.95983,0.299721,0.212189,0.558207,34.141,-0.250561,101.25,0.770396,1.67877,1.1907298266887665,2.5287740230560303,1.39633,453.70001220703125,,,,,,,307.6,4.523529411,307.6,4.523529411,,,,,,,,,,,,,,,,,,,"Leody Taveras","18900",665750
"Heston Kjerstad","BAL",92,399,356,91,59,16,2,14,50,53,30,2,102,9,3,0,,2,1,0.255018,0.0760949,0.255073,0.298326,0.326319,0.425575,0.326247,0.751894,0.170558,4.08077,0.316611,-0.0625597,-0.665835,51.8343,5.16006,115.904,-0.728395,0.371195,6.532305598258972,-6.353805035352707,1.39212,340.3999938964844,,,,,,,461,5.010869565,461,5.010869565,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Max Kepler","PHI",115,497,447,107,67,21,2,17,59,61,41,0,100,6,3,0,,3,0,0.239826,0.0822022,0.201264,0.40843,0.309283,0.412417,0.314533,0.7217,0.172591,3.70376,0.269779,-0.0723214,-0.450792,59.8799,1.74178,100.78,-0.523113,2.22517,-0.05982378125190735,-3.099830150604248,1.38299,361.739990234375,,,,,,,531,4.617391304,531,4.617391304,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Oswaldo Cabrera","NYY",89,385,349,84,55,17,1,11,46,44,29,0,83,3,2,2,,7,2,0.241161,0.0741758,0.214383,0.345996,0.301294,0.39102,0.30237,0.692314,0.149859,4.56691,0.28309,0.180136,-0.00211543,42.6169,-2.41965,96.4779,0.178021,1.21872,-1.3735178709030151,1.893716812133789,1.37921,566.8200073242188,,,,,,,383.5,4.308988764,383.5,4.308988764,,,,,,,,,,,,,,,,,,,"Oswaldo Cabrera","21707",665828
"Carlos Santana","CLE",136,588,514,117,74,23,0,20,64,70,66,2,106,4,4,0,,3,0,0.227688,0.112874,0.180133,0.626615,0.318483,0.39013,0.311297,0.708613,0.162442,2.60391,0.247913,-0.512619,-0.634759,69.312,0.528872,104.006,-1.14738,2.81753,1.5480802059173584,-7.932470083236694,1.36501,348.0899963378906,,,,,,,611.6,4.497058823,611.6,4.497058823,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
"Ernie Clement","TOR",73,315,296,78,54,15,2,7,35,36,13,0,31,2,2,2,,6,2,0.264441,0.042247,0.0973272,0.434072,0.298851,0.399713,0.302672,0.698563,0.135271,5.01236,0.273019,-0.182809,0.00640031,34.9448,-1.90329,98.0443,-0.176408,2.09212,-0.881289467215538,3.4671177864074707,1.35155,382.6700134277344,,,,,,,312.3,4.278082191,312.3,4.278082191,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Ryan Mountcastle","BAL",123,532,488,126,81,25,1,19,61,70,36,1,126,3,5,1,,3,1,0.257888,0.0669694,0.237601,0.281856,0.308635,0.431903,0.319121,0.740538,0.174015,3.20085,0.306492,-0.212399,-0.722315,66.0612,3.8289,110.891,-0.934714,0.275395,5.695045709609985,-10.374604493379593,1.34828,234.44000244140625,,,,,,,594.3,4.831707317,594.3,4.831707317,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Luis Urías","ATH",78,336,291,65,43,12,1,9,37,35,34,0,78,8,2,1,,3,1,0.224897,0.100015,0.230694,0.43354,0.320194,0.365142,0.305669,0.685336,0.140246,3.62528,0.272649,-0.036368,-0.410714,38.0849,-1.2197,102.775,-0.447082,-0.452846,0.6196351051330566,1.0471538305282593,1.32893,739.8599853515625,,,,,,,327,4.192307692,327,4.192307692,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Spencer Steer","CIN",117,504,441,109,64,25,2,17,61,65,52,1,105,7,3,0,,13,3,0.246654,0.103772,0.20818,0.498473,0.3346,0.43054,0.333718,0.765141,0.183886,5.17613,0.284778,0.190885,0.45025,68.5056,9.54861,107.807,0.641135,-1.36818,5.346439301967621,-9.368180632591248,1.31803,146.92999267578125,,,,,,,606.4,5.182905982,606.4,5.182905982,,,,,,,,,,,,,,,,,,,"Spencer Steer","26323",668715
"Christian Moore","LAA",73,315,293,75,50,14,1,11,47,40,19,0,87,2,1,0,,4,2,0.257515,0.0607225,0.276299,0.219771,0.305479,0.423424,0.316091,0.728903,0.165909,4.3552,0.327915,-0.0208364,-0.647807,38.3471,1.49898,104.364,-0.668643,0.140192,0.904229462146759,1.2651923149824142,1.30854,999,,,,,,,341.7,4.680821917,341.7,4.680821917,,,,,,,,,,,,,,,,,,,"Christian Moore","sa3025168",695681
"Christian Vázquez","MIN",76,301,279,65,48,12,0,5,29,29,17,0,63,2,2,2,,2,1,0.234791,0.0549729,0.209137,0.262855,0.279052,0.338688,0.271298,0.61774,0.103897,3.15807,0.282094,-1.03806,-0.418118,25.8253,-9.43186,75.3034,-1.45618,2.26747,-9.973153591156006,7.8924689292907715,1.29855,651.4000244140625,,,,,,,224.8,2.957894736,224.8,2.957894736,,,,,,,,,,,,,,,,,,,"Christian Vazquez","9774",543877
"Mike Tauchman","CHW",86,371,316,77,53,15,1,8,50,33,48,1,80,4,2,1,,7,1,0.243822,0.128484,0.215656,0.595779,0.348,0.375768,0.32267,0.723767,0.131946,4.79895,0.298853,0.0107198,-0.0249763,47.1286,3.72976,110.252,-0.0142565,0.659848,4.337706523947418,-4.415152192115784,1.26929,474.4599914550781,,,,,,,406.1,4.722093023,406.1,4.722093023,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Andrew Vaughn","CHW",144,623,567,145,91,30,1,23,66,79,43,0,125,8,4,0,,1,0,0.254986,0.0689883,0.200354,0.344332,0.314498,0.430958,0.32335,0.745457,0.175972,2.43509,0.28781,-1.05869,-0.957869,79.4817,6.60436,110.731,-2.01656,-2.74401,5.632640361785889,-14.169012784957886,1.26326,264.8399963378906,,,,,,,708.8,4.922222222,708.8,4.922222222,,,,,,,,,,,,,,,,,,,"Andrew Vaughn","26197",683734
"Trey Sweeney","DET",81,350,316,70,46,14,2,9,39,36,29,1,95,3,2,0,,8,2,0.22301,0.0832162,0.270222,0.307955,0.293614,0.361237,0.288163,0.654851,0.138227,5.49295,0.288496,-0.103794,0.220438,34.7405,-6.20184,87.6814,0.116644,1.7666,-4.816606983542442,5.366600155830383,1.26179,489.8599853515625,,,,,,,318.2,3.928395061,318.2,3.928395061,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Isiah Kiner-Falefa","PIT",128,553,512,134,104,21,3,7,58,50,28,1,86,8,4,2,,15,4,0.262732,0.050309,0.154749,0.325101,0.308448,0.354114,0.291633,0.662562,0.0913824,5.30586,0.30188,0.173991,0.386087,56.4341,-8.25478,83.3686,0.560078,-1.5427,-10.437980949878693,4.182304620742798,1.25583,364.8399963378906,,,,,,,507.5,3.96484375,507.5,3.96484375,,,,,,,,,,,,,,,,,,,"Isiah Kiner-Falefa","16512",643396
"Alek Thomas","ARI",71,308,283,72,47,15,3,8,38,37,20,0,57,2,2,1,,7,2,0.254982,0.0642501,0.186591,0.344336,0.306729,0.411556,0.311354,0.718285,0.156574,5.71747,0.292223,0.370076,-0.0654032,36.3204,0.291181,97.5942,0.304672,1.319,-0.5814138650894165,2.419000029563904,1.24907,505.32000732421875,,,,,,,329.7,4.643661971,329.7,4.643661971,,,,,,,,,,,,,,,,,,,"Alek Thomas","23792",677950
"Keibert Ruiz","WSN",122,480,446,112,74,23,0,15,49,57,25,0,53,5,3,1,,3,1,0.251453,0.0518406,0.111106,0.466586,0.296624,0.40403,0.3041,0.700654,0.152577,2.74914,0.255224,-0.902354,-0.565935,53.801,-2.3485,94.7105,-1.46829,-4.52578,-4.504371285438538,4.849218845367432,1.2488,214.5800018310547,,,,,,,481.8,3.949180327,481.8,3.949180327,,,,,,,,,,,,,,,,,,,"Keibert Ruiz","19610",660688
"Dillon Dingler","DET",60,237,214,48,30,10,1,7,26,28,17,0,66,4,2,0,,2,1,0.226209,0.0710535,0.27865,0.254992,0.292089,0.383107,0.29549,0.675196,0.156898,4.16005,0.289709,-0.0683407,-0.249374,24.9007,-2.79968,92.8348,-0.317715,1.5399,-2.259106755256653,6.1649010181427,1.24675,580.530029296875,,,,,,,219.3,3.655,219.3,3.655,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Gavin Lux","CIN",113,490,434,112,76,22,3,11,61,51,49,1,103,3,3,1,,6,2,0.258238,0.099509,0.211123,0.471331,0.334602,0.398546,0.321851,0.733148,0.140307,4.76721,0.312509,0.594214,-0.541932,61.9225,4.60327,99.82,0.0522818,-0.252,-0.053214799612760544,-4.301999717950821,1.23544,336.0199890136719,,,,,,,539.3,4.772566371,539.3,4.772566371,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Jordan Walker","STL",131,567,515,128,81,27,3,18,60,68,41,0,129,6,4,1,,6,3,0.249377,0.0718037,0.226921,0.316425,0.310194,0.416042,0.315696,0.726237,0.166666,4.04574,0.296779,0.0798609,-0.765004,68.8441,2.51755,103.619,-0.685143,-2.78044,1.7687771320343018,-8.8554368019104,1.21816,280.6000061035156,,,,,,,610.4,4.659541984,610.4,4.659541984,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Chase Meidroth","CHW",63,273,229,56,42,9,1,4,32,24,37,0,47,5,2,0,,4,1,0.245745,0.134355,0.171492,0.783448,0.358978,0.343019,0.318825,0.701996,0.0972744,4.21266,0.291617,0,-0.392051,33.8348,1.89975,107.547,-0.392051,-0.887653,1.9655511975288391,0.6873471140861511,1.21387,999,,,,,,,284.8,4.52063492,284.8,4.52063492,,,,,,,,,,,,,,,,,,,"Chase Meidroth","sa3020011",805367
"Miguel Amaya","CHC",83,326,289,69,47,13,1,9,33,38,26,0,67,7,3,2,,1,0,0.240165,0.0784749,0.206014,0.380921,0.314301,0.383236,0.307021,0.697537,0.143071,2.72988,0.281566,-0.242511,-0.570744,37.3519,-0.829697,98.8582,-0.813255,-2.77069,-1.2589299380779266,3.604306697845459,1.21067,362.17999267578125,,,,,,,326.3,3.931325301,326.3,3.931325301,,,,,,,,,,,,,,,,,,,"Miguel Amaya","21693",665804
"Harrison Bader","MIN",84,364,336,81,54,16,1,9,43,40,20,1,77,5,3,1,,15,4,0.240776,0.0553687,0.210383,0.263181,0.290555,0.377852,0.291066,0.668407,0.137076,5.54409,0.282628,0.250451,0.622795,36.9806,-5.59945,89.2086,0.873245,3.8086,-3.621298134326935,3.108596920967102,1.20023,458.32000732421875,,,,,,,346.6,4.126190476,346.6,4.126190476,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Matt Vierling","DET",110,476,431,109,74,20,4,11,56,47,38,1,102,4,3,1,,6,2,0.252957,0.0792949,0.213547,0.371323,0.316527,0.393932,0.310484,0.710459,0.140975,4.93209,0.305419,0.363667,-0.670429,55.7984,0.116795,103.382,-0.306762,-3.32212,1.5353114902973175,-5.922124147415161,1.18572,347.2799987792969,,,,,,,495.4,4.503636363,495.4,4.503636363,,,,,,,,,,,,,,,,,,,"Matt Vierling","21558",663837
"Gio Urshela","ATH",87,378,352,94,68,17,1,8,36,39,20,1,64,2,3,1,,1,0,0.267429,0.0537112,0.169365,0.317132,0.307655,0.391206,0.303379,0.69886,0.123777,2.87411,0.304044,-0.511606,-0.557815,42.1488,-2.06895,101.164,-1.06942,0.114487,-0.5661526322364807,-0.5855130329728127,1.18244,514.280029296875,,,,,,,372.5,4.281609195,372.5,4.281609195,,,,,,,,,,,,,,,,,,,"Gio Urshela","10681",570482
"Victor Caratini","HOU",53,212,189,45,33,7,0,6,22,24,18,1,43,4,2,0,,1,1,0.241063,0.0846536,0.204706,0.413539,0.31604,0.371431,0.302369,0.687471,0.130368,2.41678,0.281285,-0.498594,-0.524822,23.511,-1.33513,98.0285,-1.02342,0.519153,-1.502558708190918,4.094152629375458,1.17702,553.9099731445312,,,,,,,204.8,3.864150943,204.8,3.864150943,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Kristian Campbell","BOS",55,238,210,56,36,12,1,6,31,31,23,0,55,4,1,0,,6,2,0.265673,0.095069,0.229763,0.41377,0.347486,0.425651,0.338343,0.773137,0.159978,5.3638,0.330032,0,-0.218023,33.2359,5.39508,115.993,-0.218023,-0.844216,4.13717046380043,-0.6942155510187149,1.17497,999,,,,,,,287.3,5.223636363,287.3,5.223636363,,,,,,,,,,,,,,,,,,,"Kristian Campbell","sa3023011",692225
"Edouard Julien","MIN",71,308,261,60,39,12,1,8,38,31,43,1,99,2,2,1,,5,1,0.228195,0.138151,0.320392,0.431193,0.339801,0.371832,0.317676,0.711633,0.143637,4.50969,0.330135,0.0397574,0.0111426,37.8876,1.85839,107.926,0.0509,-0.694563,2.8442089296877384,-1.7945630550384521,1.16879,576.3300170898438,,,,,,,332.4,4.68169014,332.4,4.68169014,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Hyeseong Kim","LAD",75,322,298,83,65,13,1,4,36,32,19,1,52,2,2,1,,12,3,0.279204,0.0592999,0.162017,0.36601,0.324444,0.374185,0.3058,0.698629,0.0949807,5.49023,0.323961,-0.076,0.429597,36.5321,-1.13486,97.1894,0.353597,0,-0.7286131381988525,1.2000000476837158,1.15612,390.8599853515625,,,,,,,325.2,4.336,325.2,4.336,,,,,,,,,,,,,,,,,,,"Hyeseong Kim","sa3012639",808975
"Josh Rojas","CHW",83,357,317,76,52,15,1,7,40,33,35,1,77,2,3,1,,9,2,0.239514,0.0968072,0.215743,0.448715,0.316075,0.361091,0.299445,0.677166,0.121577,4.87196,0.292525,0.379164,0.133327,38.6769,-3.08422,93.9153,0.512491,-0.78254,-1.9730077385902405,1.242459774017334,1.15364,547.4000244140625,,,,,,,346.1,4.169879518,346.1,4.169879518,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Joey Bart","PIT",96,379,340,82,55,15,0,12,43,44,30,0,106,7,2,0,,1,0,0.240025,0.0782322,0.280698,0.278706,0.312728,0.388799,0.308847,0.701527,0.148774,2.37501,0.312111,-0.152093,-0.676632,43.9052,-0.406067,94.9551,-0.828725,-2.96477,-3.1139162182807922,3.810227632522583,1.13868,270.2300109863281,,,,,,,388.4,4.045833333,388.4,4.045833333,,,,,,,,,,,,,,,,,,,"Joey Bart","21524",663698
"Miguel Andujar","ATH",89,385,358,97,68,19,1,9,43,42,22,1,55,2,2,0,,4,2,0.271201,0.0579107,0.143704,0.402987,0.316215,0.406675,0.313724,0.72289,0.135473,3.58226,0.297294,0,-0.577176,46.1351,1.09851,108.441,-0.577176,-0.0935727,3.1411821842193604,-5.0185729041695595,1.13159,589.97998046875,,,,,,,404.6,4.546067415,404.6,4.546067415,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Jesse Winker","NYM",97,420,354,85,57,16,1,11,49,46,57,1,87,7,2,1,,7,2,0.240788,0.134624,0.208184,0.646657,0.353732,0.388712,0.330207,0.742444,0.147924,4.21749,0.287395,-0.983481,-0.373827,55.901,6.77023,115.432,-1.35731,-0.906914,6.393285870552063,-9.606914162635803,1.11259,400.07000732421875,,,,,,,477.2,4.919587628,477.2,4.919587628,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Andrew Benintendi","CHW",113,490,441,115,79,22,1,13,56,53,43,2,82,2,4,1,,6,2,0.261019,0.0875801,0.16784,0.521806,0.327552,0.40436,0.319173,0.731911,0.143341,4.04086,0.29291,0.159658,-0.515832,60.8663,3.54709,107.792,-0.356174,-4.41367,4.012699156999588,-9.663667678833008,1.10336,383.3500061035156,,,,,,,535.5,4.738938053,535.5,4.738938053,,,,,,,,,,,,,,,,,,,"Andrew Benintendi","17901",643217
"Ryan Bliss","SEA",76,329,295,65,43,14,2,7,39,34,27,0,87,4,2,1,,20,6,0.221474,0.0812001,0.265096,0.306305,0.292998,0.354632,0.286255,0.64763,0.133157,6.76373,0.286035,-0.0201042,0.908567,32.1507,-6.33512,91.5276,0.888463,0.617182,-2.3009302020072937,1.9421818256378174,1.09564,582,,,,,,,301,3.960526315,301,3.960526315,,,,,,,,,,,,,,,,,,,"Ryan Bliss","29547",669208
"Tyrone Taylor","NYM",78,336,308,72,43,17,2,10,42,40,19,1,78,6,2,0,,8,1,0.233357,0.0568162,0.232771,0.244086,0.289041,0.399594,0.298509,0.688635,0.166237,6.02841,0.278279,0.158528,0.425382,36.1485,-3.15609,94.0969,0.58391,1.14652,-1.7878920435905457,1.1465232819318771,1.08935,670.4000244140625,,,,,,,337.3,4.324358974,337.3,4.324358974,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Ty France","MIN",102,441,392,101,69,21,0,11,48,49,31,1,83,15,3,1,,1,0,0.258645,0.0699214,0.187271,0.373371,0.333376,0.401139,0.323082,0.734516,0.142494,2.25207,0.298697,-0.793711,-0.764775,56.1673,4.57999,111.729,-1.55849,-0.298669,4.3601402044296265,-8.67366936802864,1.07279,462.1099853515625,,,,,,,477.8,4.684313725,477.8,4.684313725,,,,,,,,,,,,,,,,,,,"Ty France","17982",664034
"José Caballero","TBR",66,287,254,57,39,12,1,6,33,28,23,0,72,7,2,1,,25,7,0.225182,0.0784928,0.251133,0.312555,0.304322,0.347314,0.289745,0.651636,0.122131,6.36572,0.288331,0.259442,1.41444,28.8524,-4.72027,91.6531,1.67388,0.346132,-1.067156434059143,1.8711319863796234,1.07112,323.8900146484375,,,,,,,280,4.242424242,280,4.242424242,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Jeimer Candelario","CIN",120,518,466,113,64,27,2,20,61,68,40,1,123,8,4,1,,4,2,0.242245,0.0771818,0.238334,0.323839,0.310369,0.436173,0.322523,0.746542,0.193928,4.02804,0.285499,-0.309762,-0.791505,65.7411,5.14642,100.272,-1.10127,-1.35091,-0.9326819628477097,-6.000906944274902,1.06545,300.1600036621094,,,,,,,590.5,4.920833333,590.5,4.920833333,,,,,,,,,,,,,,,,,,,"Jeimer Candelario","13621",600869
"Masataka Yoshida","BOS",92,399,359,102,70,20,1,11,46,50,30,1,52,7,3,0,,3,0,0.282651,0.0751819,0.130899,0.574349,0.346869,0.433845,0.339446,0.780714,0.151194,3.32276,0.303874,-0.77057,-0.464818,56.0729,9.3987,116.768,-1.23539,-0.00903509,6.419966816902161,-9.484035469591618,1.05723,434.260009765625,,,,,,,496,5.391304347,496,5.391304347,,,,,,,,,,,,,,,,,,,"Masataka Yoshida","31837",807799
"Nick Fortes","MIA",84,333,303,71,50,14,0,7,34,33,19,0,51,5,3,3,,3,1,0.23423,0.0558961,0.153284,0.364656,0.288176,0.354868,0.282968,0.643044,0.120638,3.48481,0.256761,0.0478427,-0.384727,31.6415,-7.28881,77.5011,-0.336885,0.192882,-9.290654420852661,6.692881524562836,1.05414,614.0499877929688,,,,,,,275.9,3.284523809,275.9,3.284523809,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Mauricio Dubón","HOU",81,350,327,87,63,17,1,6,40,36,16,0,48,3,3,1,,4,2,0.264524,0.0453479,0.136256,0.332815,0.301042,0.377259,0.295721,0.678302,0.112736,3.89212,0.291293,0.0111154,-0.517931,36.8694,-4.07293,93.3518,-0.506816,1.36161,-3.169228434562683,1.6616063117980957,1.04928,479.04998779296875,,,,,,,330.6,4.081481481,330.6,4.081481481,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Trent Grisham","NYY",53,231,199,42,23,10,0,8,27,26,27,0,61,3,1,1,,4,1,0.212172,0.11487,0.265302,0.432979,0.311611,0.392611,0.309688,0.704222,0.180439,4.31051,0.259076,0.0949246,-0.0390361,26.9306,-0.0913701,101.625,0.0558885,1.12208,0.48538562655448914,1.9470840096473694,1.04651,738.9099731445312,,,,,,,235.2,4.437735849,235.2,4.437735849,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Ramón Urías","BAL",53,231,209,53,36,10,1,6,26,27,17,0,51,4,1,0,,1,1,0.254155,0.0734428,0.220617,0.332897,0.31917,0.400707,0.315407,0.719876,0.146551,3.86158,0.306703,0.0420249,-0.444588,27.994,0.972026,108.279,-0.402563,-0.180168,1.7856248617172241,0.49483171105384827,1.03081,687.4600219726562,,,,,,,241,4.547169811,241,4.547169811,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"Tyler Freeman","CLE",57,245,216,55,40,10,1,4,29,26,17,0,35,9,2,1,,7,2,0.253417,0.070148,0.143083,0.490262,0.332744,0.366422,0.311001,0.699166,0.113005,5.04162,0.282869,0.099495,-0.0328775,28.8217,0.162035,103.798,0.0666175,-0.370813,1.1313963159918785,0.6541874706745148,1.0279,706.469970703125,,,,,,,250,4.385964912,250,4.385964912,,,,,,,,,,,,,,,,,,,"Tyler Freeman","22532",671289
"Ben Rortvedt","TBR",65,256,226,49,34,10,0,5,25,25,25,0,69,3,1,0,,1,0,0.217714,0.0971577,0.268763,0.3615,0.302653,0.332083,0.284746,0.634735,0.114368,2.78293,0.287037,0.0179534,-0.337797,24.706,-5.24039,88.1368,-0.319843,-1.00884,-3.794780969619751,3.9911593198776245,1.02607,727.4400024414062,,,,,,,210.3,3.235384615,210.3,3.235384615,,,,,,,,,,,,,,,,,,,"Ben Rortvedt","20287",666163
"Tyler Soderstrom","ATH",122,522,473,108,63,20,2,23,56,69,39,2,138,5,4,0,,1,1,0.227614,0.0747307,0.264344,0.282702,0.291873,0.423973,0.308348,0.715846,0.196359,2.44826,0.267851,-0.379562,-1.00655,60.2933,-0.769219,104.659,-1.38611,-0.642559,1.3967814445495605,-8.91755872964859,1.02,275.5299987792969,,,,,,,548.5,4.495901639,548.5,4.495901639,,,,,,,,,,,,,,,,,,,"Tyler Soderstrom","27467",691016
"Endy Rodríguez","PIT",84,345,312,77,49,18,2,8,40,38,27,0,69,3,2,0,,2,1,0.246107,0.0782026,0.199321,0.392346,0.310111,0.38994,0.30639,0.700052,0.143834,4.21674,0.290762,0.0118886,-0.515322,39.2824,-1.05162,93.301,-0.503434,0.265916,-3.265516519546509,1.0659157633781433,1.01618,417.1600036621094,,,,,,,349,4.154761904,349,4.154761904,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Jose Miranda","MIN",99,427,393,105,69,22,2,11,47,52,25,1,70,6,3,0,,2,1,0.267433,0.0579504,0.164061,0.353225,0.318255,0.421854,0.32087,0.740109,0.154421,3.61648,0.297912,-0.439827,-0.685855,53.6239,3.6743,110.173,-1.12568,-0.713891,3.844763398170471,-8.388891220092773,1.00078,368.67999267578125,,,,,,,467.6,4.723232323,467.6,4.723232323,,,,,,,,,,,,,,,,,,,"Jose Miranda","20538",669304
