Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Colby White","NYY",2,2,,4.82927,39,2,,,,41,182,37,24,22,6,23,0,2,40,8.78049,5.04878,1.73913,1.31707,0.21978,0.126374,0.09340658783912659,0.235669,1.46341,0.279279,0.697674,,,4.94697,-0.196757,-0.183814,999,,,,,,,138.40000000000003,3.3756097560975618,132,3.2195121951219514,,,,,,,,,,,,,,,,,,,"Colby White","sa3011200",686831
"Tanner Myatt",,2,2,,4.86486,32,0,,,,40.7,182,36,24,22,5,24,0,2,39,8.62408,5.30713,1.625,1.10565,0.214286,0.131868,0.0824175775051117,0.230769,1.4742,0.276786,0.679245,,,4.76353,-0.197029,-0.286298,999,,,,,,,146.08000564575198,3.589189260624518,138.50000381469727,3.402948432885839,,,,,,,,,,,,,,,,,,,"Tanner Myatt","sa3007719",669251
"Kenyon Yovan","LAA",2,3,,5.05855,35,0,,,,42.7,189,43,26,24,6,18,1,3,34,7.16628,3.79391,1.88889,1.26464,0.179894,0.0952381,0.08465608209371567,0.255952,1.42857,0.289062,0.665399,,,4.87608,-0.197446,-0.362906,999,,,,,,,135.38000564575196,3.1704918788491483,140.50000381469727,3.290398157009899,,,,,,,,,,,,,,,,,,,"Kenyon Yovan","sa3016839",668719
"Chance Adams",,2,4,,5.51422,37,3,,,,45.7,208,53,30,28,7,18,0,2,28,5.51422,3.54486,1.55556,1.37856,0.134615,0.0865385,0.04807692766189575,0.281915,1.55361,0.300654,0.669935,,,5.24525,-0.197766,-0.115027,999,,,,,,,110.28000564575197,2.413129186098042,133.50000381469727,2.9212254176363053,,,,,,,,,,,,,,,,,,,"Chance Adams","18135",664856
"Eric Pardinho","TOR",1,2,,4.5,40,0,,,,50,221,48,27,25,7,24,0,1,45,8.1,4.32,1.875,1.26,0.20362,0.108597,0.09502262622117996,0.244898,1.44,0.284722,0.723473,,,4.68648,-0.198108,-0.162257,999,,,,,,,174.09999999999997,3.4819999999999993,174,3.48,,,,,,,,,,,,,,,,,,,"Eric Pardinho","sa968102",672078
"Giovanny Gallegos","LAD",3,3,,4.76821,45,1,,,,45.3,194,44,26,24,8,17,1,1,44,8.74172,3.37748,2.58824,1.5894,0.226804,0.0876289,0.13917525857686996,0.25,1.34658,0.290323,0.702811,,,4.71173,-0.198403,-0.200676,999,,,,,,,156.41999435424802,3.452980065974895,156.49999618530273,3.4547461108402837,,,,,,,,,,,,,,,,,,,"Giovanny Gallegos","14986",606149
"Andrew Walling","PHI",4,4,,4.97872,41,0,,,,47,211,45,28,26,6,25,1,3,42,8.04255,4.78723,1.68,1.14894,0.199052,0.118483,0.08056873083114624,0.245902,1.48936,0.288889,0.681818,,,4.82605,-0.199784,-0.327652,999,,,,,,,157,3.3404255319148937,157,3.3404255319148937,,,,,,,,,,,,,,,,,,,"Andrew Walling","sa3020319",681003
"Ryan Middendorf","MIL",2,1,,4.5,43,0,,,,54,236,52,29,27,7,19,1,7,43,7.16667,3.16667,2.26316,1.16667,0.182203,0.0805085,0.10169491916894913,0.247619,1.31481,0.28125,0.686275,,,4.70352,-0.201832,-0.0619421,999,,,,,,,186.3,3.45,187,3.462962962962963,,,,,,,,,,,,,,,,,,,"Ryan Middendorf","sa3019506",805437
"Yovanny Cruz","BOS",1,2,,4.88571,27,0,,,,35,159,34,21,19,4,16,0,6,29,7.45714,4.11429,1.8125,1.02857,0.18239,0.100629,0.08176100254058838,0.248175,1.42857,0.288462,0.653153,,,4.88077,-0.201924,-0.187771,999,,,,,,,113.4,3.24,115,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Yovanny Cruz","sa3002951",672442
"Raffi Vizcaíno",,2,4,,4.75687,40,1,,,,47.3,217,47,27,25,6,28,0,2,45,8.56237,5.3277,1.60714,1.14165,0.207373,0.129032,0.07834102213382721,0.251337,1.58562,0.301471,0.720721,,,4.81553,-0.203578,-0.101265,999,,,,,,,154.01999435424807,3.25623671963128,158.49999618530273,3.3509513476083663,,,,,,,,,,,,,,,,,,,"Raffi Vizcaino","sa736742",642563
"Ray Gaither","HOU",1,1,,4.58824,41,3,,,,51,229,51,28,26,7,25,1,2,42,7.41176,4.41176,1.68,1.23529,0.183406,0.10917,0.07423581182956696,0.252475,1.4902,0.287582,0.725076,,,4.89197,-0.203703,-0.0747146,999,,,,,,,161.70000000000007,3.1705882352941193,167,3.2745098039215685,,,,,,,,,,,,,,,,,,,"Ray Gaither","sa3017270",668877
"Tim Naughton","DET",3,4,,4.62527,36,1,,,,46.7,210,45,26,24,6,25,0,2,42,8.09422,4.81799,1.68,1.15632,0.2,0.119048,0.08095238357782364,0.245902,1.49893,0.288889,0.714286,,,4.77248,-0.204189,-0.170185,999,,,,,,,157.78000564575194,3.3785867894666977,158.50000381469727,3.3940043088924514,,,,,,,,,,,,,,,,,,,"Tim Naughton","sa3004713",676987
"Eli Villalobos",,1,3,,4.84777,33,0,,,,42.7,193,41,25,23,5,24,1,3,36,7.58782,5.05855,1.5,1.05386,0.186529,0.124352,0.0621761754155159,0.246988,1.52225,0.288,0.689655,,,4.8995,-0.204494,-0.335727,999,,,,,,,138.880005645752,3.252459090499359,139.50000381469727,3.2669789536812677,,,,,,,,,,,,,,,,,,,"Eli Villalobos","20408",681871
"Brooks Kriske","CHC",2,2,,4.637,40,0,,,,42.7,187,37,24,22,7,23,0,2,49,10.3279,4.84777,2.13043,1.47541,0.262032,0.122995,0.13903743773698807,0.228395,1.40515,0.283019,0.717131,,,4.75899,-0.204939,-0.180792,999,,,,,,,156.68000564575198,3.6693209097489996,145.50000381469727,3.4074941736530566,,,,,,,,,,,,,,,,,,,"Brooks Kriske","21189",621139
"Joel Peguero","SFG",2,2,,4.62527,40,1,,,,46.7,210,49,26,24,5,20,0,3,33,6.35974,3.85439,1.65,0.963597,0.157143,0.0952381,0.06190476566553116,0.262032,1.47752,0.295302,0.693548,,,4.62258,-0.205305,-0.159045,999,,,,,,,153.68000564575195,3.2907923583528187,165.50000381469727,3.5438972400624893,,,,,,,,,,,,,,,,,,,"Joel Peguero","sa917689",666711
"Cam Robinson",,2,2,,4.69565,36,0,,,,46,208,43,26,24,5,26,0,3,40,7.82609,5.08696,1.53846,0.978261,0.192308,0.125,0.06730769574642181,0.240223,1.5,0.283582,0.693548,,,4.7317,-0.206122,-0.209214,999,,,,,,,160.10000000000002,3.4804347826086963,158,3.4347826086956523,,,,,,,,,,,,,,,,,,,"Cam Robinson","sa3005216",676515
"Kyle Hill","SEA",3,3,,4.34316,39,0,,,,37.3,167,36,19,18,5,19,0,1,35,8.44504,4.58445,1.84211,1.20643,0.209581,0.113772,0.09580838680267334,0.244898,1.47453,0.28972,0.75,,,4.64101,-0.206734,-0.10594,999,,,,,,,130.91999435424808,3.5099194914773224,131.49999618530273,3.5254691387405424,,,,,,,,,,,,,,,,,,,"Kyle Hill","sa3009922",663540
"Wesley Moore","PHI",1,1,,4.82927,38,0,,,,41,180,38,24,22,6,18,0,5,38,8.34146,3.95122,2.11111,1.31707,0.211111,0.1,0.1111111119389534,0.242038,1.36585,0.283186,0.672269,,,4.89819,-0.207159,-0.243068,999,,,,,,,137.8,3.360975609756098,134,3.268292682926829,,,,,,,,,,,,,,,,,,,"Wesley Moore","sa3020796",667744
"Blair Henley","HOU",3,4,,5.03411,19,15,,,,73.3,337,75,44,41,10,35,0,11,55,6.75307,4.29741,1.57143,1.22783,0.163205,0.103858,0.05934717506170273,0.257732,1.50068,0.287611,0.6875,,,5.322,-0.20744,0.0128769,999,,,,,,,196.42002258300784,2.679672774969925,208.50001525878906,2.844474850997827,,,,,,,,,,,,,,,,,,,"Blair Henley","26190",668874
"Austin Davis","SDP",2,3,,5.04878,41,0,,,,41,188,37,25,23,5,25,3,5,41,9,5.4878,1.64,1.09756,0.218085,0.132979,0.08510638773441315,0.234177,1.5122,0.285714,0.672727,,,4.94697,-0.207492,-0.458811,999,,,,,,,137.70000000000005,3.358536585365855,132,3.2195121951219514,,,,,,,,,,,,,,,,,,,"Austin Davis","17117",656354
"Cam Booser","CHW",3,4,,4.83221,41,0,,,,44.7,198,46,26,24,7,20,1,1,43,8.65772,4.02685,2.15,1.4094,0.217172,0.10101,0.11616161465644836,0.259887,1.47651,0.307087,0.711744,,,4.68773,-0.207688,-0.27852,999,,,,,,,148.08000564575198,3.3127517476134893,155.50000381469727,3.4787472295441555,,,,,,,,,,,,,,,,,,,"Cam Booser","16061",592155
"Brandon Johnson","KCR",3,4,,4.7929,39,0,,,,50.7,226,50,29,27,7,24,1,1,44,7.81065,4.26035,1.83333,1.2426,0.19469,0.106195,0.08849558234214783,0.248756,1.45957,0.286667,0.700935,,,4.70494,-0.208328,-0.16914,999,,,,,,,172.08000564575195,3.3940829005181894,175.50000381469727,3.461538484689408,,,,,,,,,,,,,,,,,,,"Brandon Johnson","sa3020610",699489
"Fineas Del Bonta-Smith","PIT",2,3,,4.81395,32,0,,,,43,191,45,25,23,6,17,0,2,33,6.90698,3.55814,1.94118,1.25581,0.172775,0.0890052,0.08376962691545486,0.261628,1.44186,0.293233,0.690298,,,4.77113,-0.20917,-0.186634,999,,,,,,,136.39999999999998,3.1720930232558135,146,3.395348837209302,,,,,,,,,,,,,,,,,,,"Fineas Del Bonta-Smith","sa3010821",687486
"Dallas Keuchel",,4,6,,5.46896,16,15,,,,75.7,357,93,50,46,12,36,0,2,47,5.58785,4.28005,1.30556,1.42668,0.131653,0.10084,0.030812330543994904,0.291536,1.7041,0.311538,0.7041,,,5.49145,-0.212641,-0.231313,999,,,,,,,150.77997741699215,1.9918095574043928,202.49998474121094,2.675032931370721,,,,,,,,,,,,,,,,,,,"Dallas Keuchel","9434",572971
"Clayton Andrews",,2,3,,4.73684,34,1,,,,38,172,36,22,20,5,21,1,2,39,9.23684,4.97368,1.85714,1.18421,0.226744,0.122093,0.10465116798877716,0.241611,1.5,0.295238,0.7,,,4.64016,-0.212831,-0.210172,999,,,,,,,135.1,3.555263157894737,134,3.526315789473684,,,,,,,,,,,,,,,,,,,"Clayton Andrews","23631",677076
"Adam Cimber",,2,3,,5.05855,42,0,,,,42.7,188,44,26,24,5,15,2,7,29,6.11241,3.16159,1.93333,1.05386,0.154255,0.0797872,0.07446808367967606,0.26506,1.38173,0.295455,0.634615,,,4.87608,-0.213907,-0.363717,999,,,,,,,132.08000564575198,3.0932085078646643,140.50000381469727,3.290398157009899,,,,,,,,,,,,,,,,,,,"Adam Cimber","15288",643256
"Michael Bienlien","DET",1,3,,4.83101,32,1,,,,50.3,226,50,29,27,6,23,1,4,39,6.97813,4.11531,1.69565,1.07356,0.172566,0.10177,0.07079645991325378,0.251256,1.45129,0.285714,0.681115,,,4.77682,-0.214616,-0.278305,999,,,,,,,165.41999435424805,3.2886679296879238,170.49999618530273,3.3896620034077456,,,,,,,,,,,,,,,,,,,"Michael Bienlien","sa3010649",669624
"Matt Andriese",,3,5,,5.36779,19,6,,,,50.3,233,64,32,30,9,16,0,2,33,5.90457,2.86282,2.0625,1.61034,0.141631,0.0686695,0.07296137511730194,0.297674,1.59046,0.317919,0.712166,,,5.25395,-0.215293,-0.130105,999,,,,,,,107.11999435424806,2.129622186461647,146.49999618530273,2.912524819232263,,,,,,,,,,,,,,,,,,,"Matt Andriese","12022",542882
"Jack Sinclair","WSN",3,5,,4.80493,40,0,,,,48.7,216,47,28,26,6,20,1,6,40,7.3922,3.6961,2,1.10883,0.185185,0.0925926,0.09259258955717087,0.247368,1.37577,0.284722,0.665529,,,4.72705,-0.215793,-0.269868,999,,,,,,,166.38000564575196,3.4164271671298745,167.50000381469727,3.4394250757828373,,,,,,,,,,,,,,,,,,,"Jack Sinclair","sa3017596",695378
"Jordany Ventura","NYY",3,5,,5.12308,22,11,,,,65,296,62,40,37,9,37,0,7,52,7.2,5.12308,1.40541,1.24615,0.175676,0.125,0.05067567527294159,0.246032,1.52308,0.277487,0.68287,,,5.39725,-0.216688,-0.0723261,999,,,,,,,181.10000000000002,2.7861538461538466,180,2.769230769230769,,,,,,,,,,,,,,,,,,,"Jordany Ventura","sa3008542",683094
"Nick Swiney","HOU",2,3,,4.74465,31,5,,,,60.7,272,60,35,32,9,30,0,3,51,7.56178,4.44811,1.7,1.33443,0.1875,0.110294,0.07720588147640228,0.251046,1.4827,0.284916,0.710594,,,5.04457,-0.217279,-0.133956,999,,,,,,,185.480005645752,3.05568374488386,189.50000381469727,3.1219110614970043,,,,,,,,,,,,,,,,,,,"Nick Swiney","sa3014542",676464
"Reid Morgan","SEA",2,2,,4.57275,36,0,,,,43.3,191,46,24,22,6,14,0,2,32,6.65127,2.90993,2.28571,1.24711,0.167539,0.0732984,0.09424083679914474,0.262857,1.38568,0.291971,0.697674,,,4.59835,-0.21774,-0.335032,999,,,,,,,143.01999435424804,3.303002237280341,154.49999618530273,3.5681293050246965,,,,,,,,,,,,,,,,,,,"Reid Morgan","sa3009860",681539
"Geronimo Franzua",,3,6,,4.94715,38,2,,,,47.3,213,49,28,26,7,22,1,3,41,7.80127,4.18605,1.86364,1.33192,0.192488,0.103286,0.08920188248157501,0.260638,1.50106,0.3,0.702614,,,4.94238,-0.218771,-0.152131,999,,,,,,,143.51999435424804,3.0342494010400975,152.49999618530273,3.224101451270548,,,,,,,,,,,,,,,,,,,"Geronimo Franzua","sa597245",601980
"Will Bednar","SFG",2,4,,5,32,14,,,,54,246,49,32,30,7,31,0,9,51,8.5,5.16667,1.64516,1.16667,0.207317,0.126016,0.08130080997943878,0.237864,1.48148,0.283784,0.683761,,,5.185,-0.219136,-0.013619,999,,,,,,,168.1,3.1129629629629627,161,2.9814814814814814,,,,,,,,,,,,,,,,,,,"Will Bednar","sa3017844",687218
"Ty Buttrey",,1,1,,4.90909,30,1,,,,33,150,34,19,18,4,17,0,1,25,6.81818,4.63636,1.47059,1.09091,0.166667,0.113333,0.0533333346247673,0.257576,1.54545,0.291262,0.704846,,,4.86345,-0.219957,-0.284149,999,,,,,,,102.60000000000005,3.1090909090909107,109,3.303030303030303,,,,,,,,,,,,,,,,,,,"Ty Buttrey","14719",621142
"Tyler Beede",,2,4,,5,22,7,,,,45,209,46,27,25,6,26,1,5,39,7.8,5.2,1.5,1.2,0.186603,0.124402,0.062200963497161865,0.258427,1.6,0.300752,0.707547,,,5.23315,-0.220494,-0.103793,999,,,,,,,124.6,2.7688888888888887,132,2.933333333333333,,,,,,,,,,,,,,,,,,,"Tyler Beede","16981",595881
"Caleb Baragar",,2,3,,5.14286,28,3,,,,35,160,35,22,20,5,21,0,2,31,7.97143,5.4,1.47619,1.28571,0.19375,0.13125,0.0625,0.255474,1.6,0.29703,0.693878,,,5.22362,-0.223409,-0.28748,999,,,,,,,99.5,2.842857142857143,103,2.942857142857143,,,,,,,,,,,,,,,,,,,"Caleb Baragar","19231",670056
"José Ureña",,3,6,,5.37849,23,9,,,,75.3,336,81,49,45,12,33,1,2,50,5.9761,3.94422,1.51515,1.43426,0.14881,0.0982143,0.0505952388048172,0.269103,1.51394,0.288703,0.668724,,,5.30459,-0.224105,-0.433891,999,,,,,,,194.02002258300777,2.5766270215108382,215.50001525878906,2.8618858768261153,,,,,,,,,,,,,,,,,,,"Jose Urena","11589",570632
"Ivan Oviedo","TEX",2,2,,5.14286,19,1,,,,42,188,39,26,24,6,19,0,6,36,7.71429,4.07143,1.89474,1.28571,0.191489,0.101064,0.0904255360364914,0.239264,1.38095,0.272727,0.645161,,,5.09505,-0.224233,-0.348142,999,,,,,,,132.6,3.157142857142857,129,3.0714285714285716,,,,,,,,,,,,,,,,,,,"Ivan Oviedo","sa3016038",699212
"Victor González","LAA",3,4,,4.7806,47,0,,,,43.3,190,43,25,23,5,20,0,4,31,6.44342,4.15704,1.55,1.03926,0.163158,0.105263,0.057894736528396606,0.259036,1.45497,0.292308,0.678571,,,4.89858,-0.224458,-0.231602,999,,,,,,,137.11999435424804,3.1667435743714005,141.49999618530273,3.2678983528524554,,,,,,,,,,,,,,,,,,,"Victor Gonzalez","16408",624647
"Reggie Lawson",,2,4,,5.53192,18,9,,,,42.3,196,41,28,26,6,27,0,3,34,7.23404,5.74468,1.25926,1.2766,0.173469,0.137755,0.035714298486709595,0.246988,1.60757,0.277778,0.671141,,,5.53055,-0.224748,-0.33579,999,,,,,,,110.61999435424806,2.615129937338862,111.49999618530273,2.6359337635073428,,,,,,,,,,,,,,,,,,,"Reggie Lawson","sa917951",666156
"Alex Mauricio","NYY",2,3,,4.94279,34,0,,,,43.7,192,43,26,24,6,20,0,1,35,7.20824,4.11899,1.75,1.2357,0.182292,0.104167,0.0781250074505806,0.251462,1.44165,0.284615,0.677656,,,4.79119,-0.225176,-0.330757,999,,,,,,,144.78000564575194,3.3130435496132793,147.50000381469727,3.375286069555111,,,,,,,,,,,,,,,,,,,"Alex Mauricio","sa3004337",676089
"Alan Busenitz","CIN",2,4,,5.59006,39,2,,,,48.3,219,56,32,30,8,19,1,2,35,6.52174,3.54037,1.84211,1.49068,0.159817,0.086758,0.07305936515331268,0.282828,1.5528,0.309677,0.673981,,,5.17476,-0.226923,-0.375032,999,,,,,,,120.41999435424808,2.493167624355777,144.49999618530273,2.9917183947785246,,,,,,,,,,,,,,,,,,,"Alan Busenitz","15239",641427
"Chandler Jozwiak","MIA",2,4,,4.6875,40,1,,,,48,214,51,27,25,6,21,1,2,33,6.1875,3.9375,1.57143,1.125,0.154206,0.0981308,0.05607476085424423,0.267016,1.5,0.296053,0.707547,,,4.85398,-0.227386,-0.0630427,999,,,,,,,145.80000000000004,3.037500000000001,159,3.3125,,,,,,,,,,,,,,,,,,,"Chandler Jozwiak","sa3017307",685001
"John Curtiss","ARI",2,3,,5.14286,37,0,,,,42,187,48,26,24,8,15,2,1,32,6.85714,3.21429,2.13333,1.71429,0.171123,0.0802139,0.09090909361839294,0.280702,1.5,0.305344,0.714286,,,5.26172,-0.227625,-0.0934152,999,,,,,,,103.60000000000001,2.466666666666667,122,2.9047619047619047,,,,,,,,,,,,,,,,,,,"John Curtiss","16128",595928
"Nelson L. Alvarez","PHI",3,3,,4.8,36,0,,,,45,203,43,26,24,6,24,0,4,42,8.4,4.8,1.75,1.2,0.206897,0.118227,0.08866995573043823,0.245714,1.48889,0.291339,0.699659,,,4.89981,-0.227782,-0.231916,999,,,,,,,147.39999999999998,3.275555555555555,147,3.2666666666666666,,,,,,,,,,,,,,,,,,,"Nelson L. Alvarez","sa3010783",670389
"Danny Duffy",,1,3,,5.87537,18,5,,,,33.7,159,34,24,22,5,25,0,1,30,8.01187,6.67656,1.2,1.33531,0.188679,0.157233,0.03144654631614685,0.255639,1.75074,0.295918,0.673077,,,5.62939,-0.228104,-0.442414,999,,,,,,,81.48000564575196,2.4178042670953617,85.50000381469727,2.5370920438887135,,,,,,,,,,,,,,,,,,,"Danny Duffy","3542",518633
"Max Roberts",,2,4,,4.95,34,0,,,,40,186,40,24,22,5,25,0,1,38,8.55,5.625,1.52,1.125,0.204301,0.134409,0.06989246606826782,0.25,1.625,0.299145,0.706897,,,4.84148,-0.22907,-0.323508,999,,,,,,,128.5,3.2125,133,3.325,,,,,,,,,,,,,,,,,,,"Max Roberts","sa3004014",676611
"Art Warren",,2,2,,4.82574,34,0,,,,37.3,166,36,22,20,5,19,1,2,32,7.72118,4.58445,1.68421,1.20643,0.192771,0.114458,0.07831324636936188,0.248276,1.47453,0.287037,0.6875,,,4.8823,-0.230994,-0.26334,999,,,,,,,121.91999435424808,3.2686326232712295,122.49999618530273,3.2841822705344494,,,,,,,,,,,,,,,,,,,"Art Warren","18251",605521
"Matt Moore","BOS",2,4,,5.14874,38,3,,,,43.7,193,44,27,25,8,22,2,2,39,8.03204,4.53089,1.77273,1.6476,0.202073,0.11399,0.08808290958404541,0.260355,1.5103,0.295082,0.711679,,,5.40904,-0.231216,-0.279742,999,,,,,,,116.58000564575195,2.6677346363943237,120.50000381469727,2.7574371100901534,,,,,,,,,,,,,,,,,,,"Matt Moore","1890",519043
"Austin Kitchen","SEA",4,4,,4.52514,35,2,,,,53.7,237,60,29,27,7,16,0,2,33,5.53073,2.68156,2.0625,1.17318,0.139241,0.0675105,0.07172995805740356,0.273973,1.41527,0.296089,0.70997,,,4.63762,-0.231346,-0.206338,999,,,,,,,167.280005645752,3.1150838597603654,189.50000381469727,3.52886408049139,,,,,,,,,,,,,,,,,,,"Austin Kitchen","27910",685116
"Taylor Lehman",,3,4,,4.97368,43,1,,,,38,171,37,23,21,5,22,0,2,32,7.57895,5.21053,1.45455,1.18421,0.187135,0.128655,0.05847953259944916,0.251701,1.55263,0.290909,0.692308,,,5.08753,-0.231697,-0.261733,999,,,,,,,115.49999999999999,3.039473684210526,117,3.0789473684210527,,,,,,,,,,,,,,,,,,,"Taylor Lehman","sa3007834",656647
"Jake Walsh",,2,3,,4.82143,25,0,,,,28,125,27,16,15,4,15,1,1,25,8.03571,4.82143,1.66667,1.28571,0.2,0.12,0.08000000566244125,0.247706,1.5,0.2875,0.714286,,,4.95219,-0.232208,-0.116557,999,,,,,,,89.80000000000005,3.207142857142859,90,3.2142857142857144,,,,,,,,,,,,,,,,,,,"Jake Walsh","20227",673904
"Josh Roberson",,2,2,,5.09915,31,1,,,,35.3,165,34,22,20,4,23,1,2,31,7.90368,5.86402,1.34783,1.01983,0.187879,0.139394,0.04848484694957733,0.242857,1.61473,0.285714,0.680934,,,5.00784,-0.232571,-0.393577,999,,,,,,,110.61999435424806,3.1337109559512686,111.49999618530273,3.1586401868315566,,,,,,,,,,,,,,,,,,,"Josh Roberson","sa3007721",675963
"Jack Ralston","STL",3,3,,4.62012,33,1,,,,48.7,218,44,27,25,6,29,0,2,46,8.50103,5.35934,1.58621,1.10883,0.211009,0.133028,0.07798165082931519,0.235294,1.49897,0.281481,0.712074,,,4.78866,-0.232671,-0.128468,999,,,,,,,171.18000564575195,3.514989793922537,164.50000381469727,3.377823434037423,,,,,,,,,,,,,,,,,,,"Jack Ralston","sa3011296",667652
"Will Mabrey","ARI",3,3,,4.16499,43,1,,,,49.7,219,49,25,23,6,23,1,2,39,7.06237,4.16499,1.69565,1.08652,0.178082,0.105023,0.07305936515331268,0.252577,1.44869,0.288591,0.738994,,,4.67553,-0.234013,0.201543,999,,,,,,,169.58000564575198,3.4120724958259006,173.50000381469727,3.490945697209599,,,,,,,,,,,,,,,,,,,"Will Mabrey","sa3020709",801412
"Andrew Magno","DET",5,6,,4.5,41,0,,,,56,252,52,30,28,6,31,1,4,50,8.03571,4.98214,1.6129,0.964286,0.198413,0.123016,0.075396828353405,0.239631,1.48214,0.285714,0.710456,,,4.64862,-0.235435,-0.151733,999,,,,,,,200.4000000000001,3.57857142857143,197,3.517857142857143,,,,,,,,,,,,,,,,,,,"Andrew Magno","sa3010824",687841
"T.J. McFarland","ATH",2,3,,4.70455,53,0,,,,44,196,48,25,23,5,17,3,3,30,6.13636,3.47727,1.76471,1.02273,0.153061,0.0867347,0.06632652878761292,0.272727,1.47727,0.304965,0.689655,,,4.64375,-0.236278,-0.341852,999,,,,,,,139.3,3.165909090909091,155,3.522727272727273,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"Mike Mayers",,3,4,,5,27,6,,,,54,241,57,32,30,9,23,0,3,41,6.83333,3.83333,1.78261,1.5,0.170124,0.0954357,0.07468879967927933,0.265116,1.48148,0.290909,0.712166,,,5.25907,-0.238614,-0.147913,999,,,,,,,144.70000000000005,2.6796296296296305,157,2.9074074074074074,,,,,,,,,,,,,,,,,,,"Mike Mayers","15451",594577
"Keylan Killgore",,3,5,,4.81799,36,0,,,,46.7,210,46,27,25,6,23,0,3,40,7.70878,4.43255,1.73913,1.15632,0.190476,0.109524,0.08095238357782364,0.25,1.47752,0.289855,0.693069,,,4.79389,-0.238789,-0.184121,999,,,,,,,154.18000564575195,3.3014989962935357,157.50000381469727,3.3725910330110174,,,,,,,,,,,,,,,,,,,"Keylan Killgore","sa3008069",681154
"Carlos Betancourt",,3,2,,4.38134,26,1,,,,49.3,216,49,26,24,7,20,0,3,38,6.93712,3.65112,1.9,1.27789,0.175926,0.0925926,0.0833333358168602,0.253886,1.39959,0.283784,0.726351,,,4.87033,-0.23984,-0.0177457,999,,,,,,,158.3199943542481,3.2113589615480844,162.49999618530273,3.2961460182568474,,,,,,,,,,,,,,,,,,,"Carlos Betancourt","sa3006600",678640
"Andrew Suárez",,2,2,,4.84615,25,2,,,,52,233,58,30,28,8,21,0,1,39,6.75,3.63462,1.85714,1.38462,0.167382,0.0901288,0.07725321501493454,0.274882,1.51923,0.304878,0.722714,,,4.93571,-0.240564,-0.246443,999,,,,,,,147.59999999999997,2.8384615384615377,168,3.230769230769231,,,,,,,,,,,,,,,,,,,"Andrew Suarez","18300",605498
"Zane Morehouse","CLE",3,3,,4.33962,41,0,,,,47.7,212,46,25,23,6,21,2,5,41,7.73585,3.96226,1.95238,1.13208,0.193396,0.0990566,0.09433962404727936,0.247312,1.40461,0.28777,0.716724,,,4.71784,-0.240872,-0.0730935,999,,,,,,,163.58000564575198,3.4293501683305125,164.50000381469727,3.4486373413751736,,,,,,,,,,,,,,,,,,,"Zane Morehouse","sa3023062",689557
"Ben Heller","CHC",2,3,,4.84615,34,0,,,,39,177,35,23,21,5,21,2,7,43,9.92308,4.84615,2.04762,1.15385,0.242938,0.118644,0.12429378181695938,0.234899,1.4359,0.29703,0.673469,,,4.78186,-0.241201,-0.274932,999,,,,,,,138.10000000000002,3.5410256410256418,132,3.3846153846153846,,,,,,,,,,,,,,,,,,,"Ben Heller","15100",621294
"Seth Elledge","ATH",3,3,,4.70455,37,0,,,,44,192,44,25,23,6,17,1,2,35,7.15909,3.47727,2.05882,1.22727,0.182292,0.0885417,0.0937500074505806,0.254335,1.38636,0.287879,0.684411,,,4.64375,-0.242364,-0.340569,999,,,,,,,150.4,3.4181818181818184,155,3.522727272727273,,,,,,,,,,,,,,,,,,,"Seth Elledge","19766",676220
"J.C. Flowers","PIT",2,3,,4.92063,33,3,,,,56.7,262,60,34,31,6,32,1,3,39,6.19048,5.07936,1.21875,0.952381,0.148855,0.122137,0.026717551052570343,0.264317,1.62257,0.296703,0.69378,,,5.01833,-0.242535,-0.158103,999,,,,,,,162.78000564575194,2.870899531841789,178.50000381469727,3.148148173066152,,,,,,,,,,,,,,,,,,,"J.C. Flowers","sa3011493",669001
"Stevie Emanuels","ATH",0,1,,4.75,28,0,,,,36,157,33,21,19,5,18,0,2,34,8.5,4.5,1.88889,1.25,0.216561,0.11465,0.10191082954406738,0.240876,1.41667,0.285714,0.681818,,,4.74981,-0.242655,-0.336061,999,,,,,,,127.10000000000004,3.530555555555557,123,3.4166666666666665,,,,,,,,,,,,,,,,,,,"Stevie Emanuels","sa3014698",669434
"Keyshawn Askew","TBR",3,5,,4.5933,39,3,,,,62.7,281,57,35,32,7,30,0,11,56,8.03828,4.30622,1.86667,1.00478,0.199288,0.106762,0.09252668172121048,0.2375,1.38756,0.282486,0.673575,,,4.79327,-0.242853,-0.235818,999,,,,,,,218.68000564575203,3.4877193458506115,211.50000381469727,3.3732057614217785,,,,,,,,,,,,,,,,,,,"Keyshawn Askew","sa3017916",681094
