Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Heliot Ramos","SFG",3,14,13,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.235194,0.0720714,0.278636,0.258658,0.297515,0.380822,0.296005,0.678337,0.145628,4.94448,0.307892,-0.000514336,-0.0267061,1.44573,-0.260089,87.3214,-0.0272204,0.0406545,-0.2471158728003502,-0.1093454621732235,0.0120183,999,,,,"22515"
"Tyler Nevin","BAL",2,7,6,2,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.245472,0.0862831,0.211696,0.407579,0.319733,0.39173,0.311779,0.711463,0.146259,3.2823,0.289164,-0.00101328,-0.0131565,0.814568,-0.0383417,99.4478,-0.0141698,0.020225,-0.018801577854901552,-0.10477500036358833,0.0113852,999,,,,"17893"
"Buddy Kennedy","DET",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.233588,0.106363,0.228733,0.465008,0.322472,0.342593,0.296688,0.665065,0.109005,4.59501,0.297317,-0.000506983,-0.0170142,0.726834,-0.126075,86.3973,-0.0175211,-0.0177105,-0.13161300495266914,0.007289474830031395,0.0113108,999,,,,"22505"
"Max Schuemann","OAK",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.214441,0.0935296,0.269366,0.347221,0.307274,0.316391,0.281348,0.623665,0.10195,5.88498,0.292101,-0.00101446,-0.00274403,0.637651,-0.215258,80.694,-0.0037585,0.0110455,-0.1656870327424258,0.03604545537382364,0.0107805,999,,,,"sa3007511"
"Mike Brosseau","KCR",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.235468,0.0736986,0.261408,0.28193,0.305109,0.392137,0.304632,0.697246,0.156669,3.32445,0.294328,-0.00458011,-0.0141324,0.773016,-0.0798929,88.0113,-0.0187125,-0.0384607,-0.11926745064556599,-0.01346067525446415,0.0104727,999,,,,"19683"
"Zach Remillard","CHW",16,70,62,14,10,2,0,1,8,6,6,0,18,1,0,1,,2,1,0.221711,0.0814451,0.255222,0.319115,0.296289,0.315292,0.273365,0.611581,0.093581,4.81142,0.291785,0.0366457,-0.039217,5.91243,-2.61667,69.5213,-0.00257136,0.234284,-2.5589592601172626,0.2842838056385517,0.0102549,999,,,,"19788"
"Kody Clemens","PHI",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.228218,0.0803824,0.259243,0.310066,0.292931,0.424055,0.307814,0.716986,0.195837,5.02397,0.270693,0.000507297,-0.0104709,0.791514,-0.0613953,90.9593,-0.00996365,0.0773807,-0.08836388494819403,-0.04761926829814911,0.010222,999,,,,"20572"
"David Villar","SFG",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.216919,0.0913895,0.304599,0.300032,0.300276,0.39268,0.302986,0.692956,0.175761,3.46143,0.281202,0,-0.00855451,0.763449,-0.0894599,92.0014,-0.00855451,0.0551429,-0.0779178673401475,-0.06985713914036751,0.0090461,999,,,,"24782"
"Juan Yepez","WSN",3,14,13,3,2,1,0,1,2,2,1,0,3,0,0,0,,0,0,0.248395,0.0683699,0.22729,0.300804,0.30461,0.436443,0.318016,0.741053,0.188048,2.90467,0.285936,-0.00974823,-0.0263981,1.70164,-0.00417404,97.9401,-0.0361463,-0.0678967,-0.07187322527170181,-0.31789669394493103,0.00869683,706.72998046875,,,,"18400"
"Stone Garrett","WSN",65,280,256,61,36,13,1,11,33,37,18,0,82,3,2,1,,5,2,0.23678,0.0643252,0.293362,0.219269,0.291184,0.420658,0.305369,0.711842,0.183878,4.54384,0.300786,0.0494844,-0.168704,31.092,-3.02438,89.4619,-0.11922,0.321125,-3.7746598720550537,-5.678874999284744,0.00859131,543.6599731445312,,,,"19273"
"Tucupita Marcano","SDP",2,7,6,2,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.2434,0.0776254,0.180334,0.430452,0.306039,0.358003,0.292334,0.664042,0.114603,4.70663,0.285156,0.00101514,-0.0147395,0.701522,-0.151387,86.3276,-0.0137244,-0.0496571,-0.1322905570268631,-0.02465713955461979,0.00813142,999,,,,"22871"
"Christian Arroyo","MIL",2,7,6,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.242008,0.049193,0.220981,0.222612,0.287598,0.381839,0.289328,0.669437,0.139831,3.42661,0.289854,-0.00356443,-0.0153198,0.684047,-0.168862,78.8671,-0.0188842,0.0177209,-0.20214763469994068,0.04272093065083027,0.00788422,749.0599975585938,,,,"16434"
"Johnathan Rodriguez","CLE",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.23371,0.0692711,0.31512,0.219824,0.29282,0.401002,0.299414,0.693822,0.167292,3.68134,0.315608,-0.000506328,-0.0109637,0.74268,-0.110229,90.6849,-0.01147,0.00321429,-0.08959995117038488,-0.07178571727126837,0.00761501,999,,,,"sa3004147"
"Tomás Nido","NYM",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.222977,0.0499513,0.252315,0.197972,0.265647,0.317586,0.256707,0.583234,0.0946094,2.66233,0.285983,-0.0125677,-0.0145251,0.452024,-0.327778,61.7832,-0.0270929,0.0144631,-0.330099543556571,0.1394630717113614,0.0075994,999,,,,"13755"
"Jose Iglesias","NYM",3,14,13,3,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.250323,0.0413957,0.160895,0.257284,0.289353,0.347569,0.278969,0.636922,0.0972456,3.38849,0.289331,-0.00413091,-0.031936,1.24765,-0.458171,76.7075,-0.0360669,-0.0650625,-0.44004950299859047,0.034937500953674316,0.00716695,999,,,,"10231"
"Everson Pereira","NYY",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.22654,0.0704358,0.321825,0.218863,0.28846,0.390808,0.294829,0.679268,0.164268,5.33964,0.308103,-0.000507642,-0.0035063,0.716027,-0.136882,87.4615,-0.00401394,0.0167404,-0.10918034007772803,-0.058259617537260056,0.00701129,744.0599975585938,,,,"23695"
"Dustin Harris","TEX",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.234813,0.0920577,0.248336,0.370698,0.312166,0.381921,0.303295,0.694086,0.147108,5.8885,0.294283,-0.000506639,0.00823564,0.76524,-0.0876689,88.8501,0.007729,-0.008775,-0.08579071518033743,-0.08377500250935555,0.00679932,999,,,,"sa3010279"
"Cooper Hummel","SFG",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.2187,0.119377,0.283255,0.421446,0.322114,0.358346,0.30327,0.680459,0.139646,6.20289,0.299891,-0.00101473,-0.00662621,0.765098,-0.0878111,92.1915,-0.00764094,0.0285,-0.07535548973828554,-0.09649999998509884,0.00664485,999,,,,"19458"
"Billy McKinney","PIT",3,14,12,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.224554,0.100702,0.261271,0.38543,0.308662,0.383313,0.302277,0.691975,0.158759,3.90939,0.281729,-0.00978766,-0.0242095,1.51864,-0.187174,86.3802,-0.0339971,0.0575577,-0.2702169567346573,-0.14244230836629868,0.00641436,999,,,,"15654"
"Pedro León","HOU",3,14,12,2,2,1,0,0,2,2,1,0,5,0,0,0,,0,0,0.199335,0.0871572,0.336918,0.25869,0.284632,0.327234,0.273201,0.611866,0.127899,5.50698,0.291075,-0.0015405,-0.0251704,1.18058,-0.525241,71.2616,-0.0267109,0.0470769,-0.5087951067835093,0.09707692638039589,0.00636046,999,,,,"sa3014838"
"Hunter Feduccia","LAD",2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.218003,0.0939533,0.265264,0.354188,0.292631,0.358345,0.28633,0.650975,0.140342,2.79112,0.276612,-0.00109085,-0.0144066,0.609479,-0.170324,79.4631,-0.0154974,-0.104932,-0.17832691874355078,0.020068183541297913,0.00596224,999,,,,"sa3007872"
"Oscar Gonzalez","NYY",2,7,7,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.253585,0.0381051,0.231148,0.164851,0.285504,0.417829,0.300382,0.703333,0.164244,3.2278,0.300191,0,-0.0120944,0.74831,-0.104599,91.3104,-0.0120944,-0.0185649,-0.08497796766459942,-0.09356488846242428,0.00590414,747.77001953125,,,,"20970"
"Luken Baker","STL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.236313,0.0911099,0.264862,0.34399,0.309688,0.431112,0.319272,0.7408,0.194799,1.83116,0.282623,-0.00354888,-0.0150149,0.858128,0.00521854,101.505,-0.0185638,0,-0.005511010065674782,-0.17499999701976776,0.00578175,731.530029296875,,,,"21497"
"Jonathan Ornelas","TEX",3,14,13,3,2,0,0,0,2,1,1,0,4,0,0,0,,0,0,0.224151,0.0764949,0.258988,0.29536,0.291095,0.320651,0.272118,0.611746,0.0965005,4.65195,0.295604,-0.000513279,-0.0173388,1.16799,-0.537828,67.241,-0.017852,-0.00187815,-0.5673819556832314,0.14812185696791857,0.0056084,999,,,,"24597"
"Willie Calhoun","LAA",2,7,6,2,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.253848,0.0843157,0.151161,0.557788,0.320635,0.409734,0.316813,0.730369,0.155886,2.62639,0.271974,-0.00663162,-0.0179787,0.843831,-0.00907864,98.7177,-0.0246103,-0.0771923,-0.03536584787070751,-0.15219230949878693,0.00500515,999,,,,"17838"
"Brewer Hicklen","MIL",2,7,6,1,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.209691,0.0929905,0.359975,0.258325,0.297432,0.380755,0.2966,0.678187,0.171065,6.65831,0.308042,-0.00152314,0.0179785,0.726323,-0.126586,83.7422,0.0164553,0.0065,-0.12453164719045162,-0.06850000284612179,0.00453322,999,,,,"20450"
"Chad Wallach","LAA",5,19,17,3,2,1,0,1,2,2,2,0,6,0,0,0,,0,0,0.19752,0.0856054,0.315914,0.270977,0.273308,0.33401,0.268678,0.607318,0.136489,3.41803,0.267126,-0.010174,-0.0370321,1.54696,-0.792446,65.3543,-0.0472062,-0.0881876,-0.8442519903182983,0.286812424659729,0.00414868,999,,,,"17161"
"Alfonso Rivas III","STL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.238482,0.102998,0.261772,0.393463,0.325601,0.359719,0.304244,0.68532,0.121237,4.71155,0.317242,-0.00152209,-0.00329032,0.770761,-0.0821481,91.4305,-0.00481242,0.0025,-0.0791262723505497,-0.12250000028871,0.00367619,999,,,,"21560"
"Jake Marisnick","LAA",3,14,13,3,2,1,0,0,1,1,1,0,4,0,0,0,,0,0,0.223047,0.0609045,0.29967,0.203239,0.286472,0.358144,0.282547,0.644615,0.135096,6.37485,0.307839,-0.00258526,-0.010052,1.28925,-0.416567,74.9673,-0.0126373,0.0438478,-0.4325582915917039,-0.006152179092168808,0.00366886,750.1400146484375,,,,"11339"
"Jared Young","STL",3,14,12,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.232434,0.083135,0.252278,0.329537,0.306988,0.384785,0.301813,0.691773,0.152352,4.44521,0.28874,-0.00309084,-0.0238862,1.51325,-0.192564,89.8007,-0.026977,-0.0363654,-0.20387286879122257,-0.23636538907885551,0.00366425,999,,,,"20404"
"Blaine Crim","TEX",2,7,6,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.244045,0.0721456,0.222874,0.323705,0.307591,0.405551,0.309017,0.713141,0.161506,3.3215,0.286694,-0.00101276,-0.0133716,0.79851,-0.0543992,92.8167,-0.0143843,-0.001944,-0.07463429309427738,-0.12694400013424456,0.0036071,999,,,,"sa3010170"
"José Tena","CLE",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.230323,0.0605564,0.293073,0.206625,0.282858,0.343484,0.27499,0.626342,0.113161,4.56724,0.316822,-0.00101296,-0.0139841,0.60069,-0.252219,73.7561,-0.0149971,0.0042561,-0.23511704057455063,0.029256097972393036,0.00318005,999,,,,"23691"
"Korey Lee","CHW",34,134,125,27,18,5,0,4,14,14,8,0,38,1,1,1,,2,1,0.215746,0.0571308,0.285075,0.200406,0.265589,0.350199,0.268385,0.615789,0.134453,4.5347,0.279441,-0.00795221,-0.0420553,10.7961,-5.57979,66.0701,-0.0500075,-0.704353,-5.514058768749237,1.920647382736206,0.00175002,713.52001953125,,,,"25543"
"Kenedy Corona","HOU",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.218042,0.0684186,0.294877,0.232024,0.278066,0.358135,0.277362,0.636201,0.140093,5.78698,0.289509,-0.000507043,-0.00628913,0.614481,-0.238429,74.1459,-0.00679617,-0.0222212,-0.22364614205434918,0.0027787629514932632,0.00168364,749.219970703125,,,,"sa3009845"
"Livan Soto","LAA",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.216417,0.0883045,0.261048,0.33827,0.289762,0.306162,0.267454,0.595924,0.0897443,3.95365,0.288054,0.00101339,-0.0150613,0.556882,-0.296027,64.5061,-0.0140479,0.00771008,-0.31175185926258564,0.08271008729934692,0.000868512,750.6400146484375,,,,"22471"
"Matthew Batten","SDP",21,91,81,18,13,3,0,1,10,8,9,0,25,1,1,0,,3,1,0.219985,0.095581,0.273795,0.349097,0.298725,0.313385,0.275254,0.61211,0.0934001,4.88064,0.298265,0.0109189,0.0264561,7.82894,-3.25888,74.8774,0.037375,0.326225,-2.7948314920067787,-0.29877498745918274,0.000677398,749.22998046875,,,,"20157"
"David Dahl","PHI",2,7,6,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.242622,0.0663374,0.232513,0.285306,0.294809,0.387035,0.295805,0.681844,0.144413,3.76736,0.296824,-0.00101841,-0.0107546,0.721697,-0.131212,82.9084,-0.011773,0.00116279,-0.15999035444110632,-0.07383721321821213,0.000465154,999,,,,"13744"
"Jonathan Davis","MIA",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.2222,0.0943632,0.263033,0.35875,0.310213,0.338736,0.290174,0.64895,0.116536,6.24615,0.295276,0.000509101,-0.00291569,0.688965,-0.163945,79.2115,-0.00240659,0.0142241,-0.1826832687947899,-0.060775864869356155,-0.000495282,999,,,,"15104"
"Owen Caissie","CHC",3,14,12,3,2,1,0,0,2,2,1,0,5,0,0,0,,0,0,0.221769,0.0954076,0.343384,0.277846,0.302667,0.365961,0.294948,0.668627,0.144192,3.69573,0.325019,-0.00102571,-0.0439577,1.43344,-0.272381,83.8261,-0.0449834,-0.00790244,-0.3255009800195694,-0.15790244564414024,-0.000640071,999,,,,"sa3014465"
"Sam Hilliard","COL",5,21,19,4,2,1,0,1,3,3,2,0,7,0,0,0,,0,0,0.224994,0.0947021,0.320437,0.295541,0.30271,0.417567,0.310852,0.720277,0.192573,5.84744,0.299786,0.000520769,0.0208143,2.42752,-0.131209,78.5735,0.0213351,-0.0657232,-0.5360927134752274,-0.1907232105731964,-0.0011307,748.010009765625,,,,"17954"
"Chris Roller","MIL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.207542,0.105482,0.310341,0.339892,0.304792,0.33531,0.286777,0.640102,0.127768,4.95524,0.292236,-0.00101636,-0.00766635,0.669216,-0.183693,77.1569,-0.00868272,0.0217113,-0.20677669905126095,-0.0532886628061533,-0.00215121,999,,,,"sa3004068"
"Cal Mitchell","SDP",11,49,45,11,7,2,0,1,5,6,3,0,13,1,0,0,,1,0,0.236766,0.0667947,0.260646,0.256266,0.294546,0.373421,0.291578,0.667967,0.136655,3.68479,0.30071,0.00492174,-0.0687014,4.87986,-1.0905,85.8203,-0.0637796,-0.0483247,-0.9245366230607033,-0.7733246982097626,-0.0028335,999,,,,"22169"
"J.P. Martínez","ATL",3,14,12,3,2,0,0,0,2,2,1,0,5,0,0,0,,1,0,0.213801,0.0959353,0.330746,0.290057,0.297618,0.344898,0.285165,0.642517,0.131098,7.11071,0.314422,-0.00257641,0.0203581,1.31969,-0.386129,74.8916,0.0177817,-0.0389272,-0.41769519448280334,-0.08892719075083733,-0.00295541,750.5800170898438,,,,"24451"
"Michael Siani","STL",10,42,37,8,6,1,0,1,5,4,4,0,10,0,0,0,,1,1,0.214995,0.0978925,0.237986,0.411336,0.29691,0.315366,0.274627,0.612276,0.100371,5.68406,0.274949,0.000536,-0.0195222,3.59149,-1.52597,71.5757,-0.0189862,0.185416,-1.497950615361333,0.03541600704193115,-0.00314917,999,,,,"22557"
"Eli White","ATL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.207144,0.0946194,0.332348,0.2847,0.289749,0.333345,0.277673,0.623094,0.126201,5.88456,0.295786,0,0.0101163,0.616289,-0.23662,69.8691,0.0101163,0.05475,-0.2511776313185692,-0.020250003784894943,-0.00328423,999,,,,"19346"
"David Peralta","CHC",5,21,19,5,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.260576,0.0661759,0.198054,0.33413,0.312129,0.406573,0.309437,0.718702,0.145997,3.87686,0.306959,-0.0197569,-0.0358843,2.40285,-0.15588,93.5391,-0.0556412,0,-0.2237258478999138,-0.5249999761581421,-0.0033155,750.27001953125,,,,"2136"
"Trey Mancini","MIA",8,35,31,8,5,2,0,1,4,4,3,0,9,0,0,0,,0,0,0.242686,0.0816319,0.253802,0.321636,0.312879,0.393374,0.307218,0.706253,0.150688,2.29071,0.305684,-0.0351732,-0.07763,3.94026,-0.32429,90.6376,-0.112803,-0.0340696,-0.51875389367342,-0.7090695761144161,-0.00352621,744.3599853515625,,,,"15149"
"Rece Hinds","CIN",2,7,6,1,1,0,0,0,1,1,0,0,3,0,0,0,,0,0,0.218684,0.0543998,0.368684,0.147551,0.269143,0.406021,0.288357,0.675164,0.187337,5.61805,0.310265,0,-0.00863242,0.678399,-0.17451,73.3332,-0.00863242,0.0222353,-0.2398852724581957,-0.052764710038900375,-0.00540047,749.4000244140625,,,,"sa1169587"
"Ryan Ward","LAD",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.212948,0.0668813,0.298814,0.223822,0.270584,0.374995,0.279446,0.64558,0.162047,4.79029,0.273408,-0.00101276,-0.00991923,0.626598,-0.226311,74.8483,-0.010932,0.010368,-0.22904608119279146,-0.06463200319558382,-0.00550299,999,,,,"sa1169792"
"Julio Carreras","COL",2,7,6,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.239846,0.0607141,0.240173,0.252793,0.293927,0.350677,0.283305,0.644605,0.110832,4.90218,0.309532,-0.000507168,-0.00767986,0.649033,-0.203877,60.107,-0.00818703,-0.0175135,-0.3541366485878825,0.05748648941516876,-0.00579936,999,,,,"sa3005598"
"Lazaro Armenteros","OAK",3,14,12,2,2,0,0,0,1,1,1,0,6,0,0,0,,0,0,0.201341,0.0931974,0.414211,0.225,0.28695,0.341,0.278821,0.62795,0.139659,5.00389,0.337982,-0.00102972,-0.0364593,1.24593,-0.459888,78.9431,-0.037489,0,-0.3907177411019802,-0.15000000596046448,-0.00650305,999,,,,"sa969091"
"Jake Bauers","MIL",52,224,195,42,25,9,1,8,25,26,26,0,69,1,1,1,,4,1,0.216602,0.114524,0.307407,0.372547,0.309068,0.397188,0.308902,0.706256,0.180586,4.31154,0.28351,-0.215812,-0.144381,25.5309,-1.76222,91.9891,-0.360193,-0.816406,-2.5832404494285583,-5.116406440734863,-0.00677017,638.3900146484375,,,,"15194"
"Tim Elko","CHW",2,7,7,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.224904,0.0436128,0.34959,0.124754,0.263039,0.396106,0.282473,0.659146,0.171203,3.16028,0.308727,-0.000506378,-0.00949034,0.644191,-0.208718,75.8342,-0.00999672,0.018144,-0.212686812505126,-0.10685599967837334,-0.00815603,999,,,,"sa3020188"
"Kyle McCann","OAK",6,26,23,4,3,1,0,1,2,3,2,0,10,0,0,0,,0,0,0.185529,0.0782631,0.383606,0.204019,0.258229,0.312722,0.25389,0.570951,0.127192,2.70668,0.284342,-0.00341447,-0.0435938,1.74822,-1.371,61.6628,-0.0470083,-0.23625,-1.2229692786931992,0.26375000178813934,-0.00894746,999,,,,"sa1159677"
"Tyler Wade","SDP",21,91,81,18,14,3,0,1,11,8,8,0,23,1,0,1,,5,2,0.225762,0.0863696,0.252173,0.342502,0.299662,0.31044,0.273662,0.610103,0.0846779,6.21402,0.301122,0.048201,0.202837,7.7086,-3.37922,73.8099,0.251038,-0.415463,-2.701512634754181,-0.4904632344841957,-0.00913175,746.4500122070312,,,,"15730"
"Victor Mesa Jr.","MIA",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.225416,0.0603473,0.242286,0.249074,0.276871,0.342651,0.271594,0.619522,0.117235,4.42489,0.283248,-0.000506279,-0.00658337,0.58095,-0.271959,66.7559,-0.00708965,0.0350787,-0.2953808638267219,-0.03992126137018204,-0.00965364,999,,,,"sa3010700"
"Nathan Martorella","SDP",13,56,50,11,7,2,0,2,6,6,5,0,13,0,0,0,,0,0,0.228321,0.0951028,0.223711,0.425114,0.305612,0.374471,0.298698,0.680082,0.146149,3.06621,0.272122,0,-0.117085,5.90812,-0.915152,90.5934,-0.117085,0.00368182,-0.7696710675954819,-1.2463181817438453,-0.0107746,999,,,,"sa3019978"
"Nasim Nuñez","WSN",8,35,31,7,5,1,0,0,4,2,4,0,8,0,0,0,,2,1,0.214459,0.106758,0.22663,0.471067,0.301688,0.274806,0.26465,0.576494,0.0603468,5.58486,0.280318,0,0.0505023,2.70291,-1.56164,62.1648,0.0505023,0.0365164,-1.5900201946496964,0.26151640340685844,-0.0135658,750.5700073242188,,,,"sa3010695"
"Hunter Dozier","LAA",5,21,19,4,2,1,0,1,2,2,2,0,6,0,0,0,,0,0,0.218709,0.082974,0.292657,0.28352,0.288345,0.380387,0.29124,0.668732,0.161678,4.65108,0.285441,-0.0249885,-0.032905,2.08548,-0.47325,80.9922,-0.0578934,-0.401911,-0.5361742228269577,-0.42691149935126305,-0.0249125,999,,,,"15117"
"Aaron Schunk","COL",8,35,32,8,5,2,0,1,4,4,2,0,9,0,0,0,,1,0,0.242284,0.0551333,0.26212,0.210336,0.288477,0.369208,0.285216,0.657685,0.126924,4.71636,0.31407,-0.00427,-0.0707508,3.30069,-0.963853,61.3877,-0.0750208,0.177188,-1.7492385879158974,0.3021875023841858,-0.025387,999,,,,"sa3009957"
"Trey Lipscomb","WSN",60,259,245,59,42,12,1,5,25,26,10,0,53,2,2,1,,3,2,0.241026,0.0370097,0.205843,0.179796,0.272824,0.354611,0.272283,0.627435,0.113585,3.99025,0.288073,-0.0125947,-0.485081,21.6433,-9.91439,67.2815,-0.497676,0.676742,-10.99579268693924,1.8517418503761292,-0.0318933,999,,,,"sa3020215"
"Raimel Tapia",,36,154,141,35,25,6,1,2,17,15,11,0,32,1,1,1,,5,1,0.247115,0.0706757,0.209119,0.337969,0.301613,0.354818,0.288461,0.656431,0.107703,5.60174,0.301533,0.161715,0.169912,14.9381,-3.82591,79.7892,0.331627,-0.855588,-3.460994303226471,-2.105588436126709,-0.0326975,999,,,,"14350"
"Ehire Adrianza","LAA",11,49,43,10,7,2,0,1,5,4,4,0,10,1,1,0,,0,0,0.231624,0.0860689,0.21215,0.405698,0.304974,0.33733,0.285468,0.642304,0.105706,4.00413,0.285092,-0.0150763,-0.120935,4.63123,-1.33913,76.9917,-0.136011,-0.79555,-1.4868815392255783,-0.5205499827861786,-0.0342202,999,,,,"8418"
"Corey Dickerson",,26,112,104,27,18,6,1,2,11,12,6,0,22,1,1,0,,1,1,0.254875,0.053773,0.193403,0.278036,0.298261,0.392685,0.298444,0.690947,0.13781,3.57202,0.298357,-0.131942,-0.309389,11.7926,-1.85393,86.5931,-0.441331,-0.772318,-2.271046131849289,-1.9723182320594788,-0.043219,999,,,,"10762"
"Riley Adams","WSN",44,174,154,34,20,8,1,5,17,20,14,0,53,4,1,1,,0,1,0.221247,0.0828606,0.305311,0.271397,0.302865,0.388483,0.302534,0.691347,0.167235,2.8586,0.298645,-0.0548809,-0.429805,18.9117,-2.28917,87.5611,-0.484686,-2.28791,-3.166010409593582,0.5870907306671143,-0.0439542,725.3599853515625,,,,"19864"
"Jackie Bradley Jr.",,18,77,70,14,9,3,0,1,8,7,5,0,20,1,0,0,,1,0,0.206527,0.0660366,0.253951,0.260037,0.267726,0.321175,0.26049,0.588901,0.114648,4.10508,0.26422,-0.00801415,-0.13095,5.68037,-3.70163,60.7256,-0.138964,0.521757,-3.8239524960517883,0.4967571347951889,-0.0705855,999,,,,"12984"
"Chase DeLauter","CLE",19,84,77,19,13,5,0,1,8,9,5,0,15,1,1,0,,1,1,0.248105,0.0581459,0.176063,0.330257,0.296789,0.356041,0.284776,0.65283,0.107936,3.38232,0.290221,-0.00373823,-0.172745,7.89102,-2.3439,80.5393,-0.176483,-0.7776,-2.135191395878792,-1.4775999784469604,-0.0757627,999,,,,"sa3021053"
"Tyler Naquin",,23,98,90,21,13,4,1,3,10,11,6,0,29,1,1,0,,1,0,0.227666,0.0596067,0.298499,0.199688,0.280107,0.380349,0.285274,0.660456,0.152683,4.4972,0.301588,-0.00476235,-0.113787,9.24667,-2.69406,77.6171,-0.118549,-0.302375,-2.7914228811860085,-1.3523749709129333,-0.0807803,999,,,,"13359"
"Greg Jones","COL",13,56,51,11,7,2,0,1,6,6,4,0,21,1,0,0,,3,1,0.215922,0.0639091,0.377537,0.169279,0.277576,0.346092,0.274052,0.623668,0.13017,7.16238,0.338217,-0.00745727,0.158973,4.76192,-2.06135,53.904,0.151516,0.06912,-3.046421617269516,0.31912000477313995,-0.0817049,999,,,,"sa3010151"
"Jared Walsh","TEX",24,105,94,21,12,4,0,4,11,13,9,1,34,1,1,0,,0,0,0.219571,0.0827254,0.328246,0.252023,0.29015,0.398165,0.296488,0.688315,0.178595,2.95399,0.29543,-0.077378,-0.187235,10.885,-1.90862,84.132,-0.264613,-0.105727,-2.26099169254303,-2.2307272776961327,-0.0922832,690.2100219726562,,,,"18607"
"Nick Senzel","WSN",92,399,360,83,59,16,1,8,44,39,31,0,79,4,3,2,,7,4,0.231447,0.0772578,0.198627,0.38896,0.296502,0.346409,0.284114,0.642911,0.114961,4.26187,0.273993,0.209754,-0.791604,37.2628,-11.353,75.2129,-0.58185,-3.75,-12.834112346172333,-2.424999952316284,-0.166035,434.8999938964844,,,,"19293"
"Deyvison De Los Santos","CLE",37,161,151,35,24,6,0,5,17,18,7,0,47,1,1,1,,1,0,0.233057,0.0431121,0.292887,0.147197,0.269953,0.376287,0.278975,0.64624,0.14323,3.40889,0.302356,-0.0160274,-0.235312,14.3487,-5.26818,76.5182,-0.251339,0.0342439,-4.781245023012161,-2.8907560482621193,-0.219749,686.5800170898438,,,,"sa3015168"
"Avisaíl García","MIA",75,322,293,69,47,12,1,10,32,36,21,1,92,5,2,1,,4,1,0.235434,0.0657579,0.284481,0.231151,0.296011,0.382414,0.294316,0.678425,0.14698,3.87936,0.305452,-0.30008,-0.324918,32.7999,-6.4339,81.988,-0.624998,0.513815,-7.810173213481903,-5.436184585094452,-0.226928,688.77001953125,,,,"5760"
"Bradley Zimmer","COL",23,98,86,17,12,3,0,2,11,9,8,0,37,3,1,0,,4,1,0.200519,0.07962,0.374162,0.212795,0.289675,0.313327,0.270982,0.603002,0.112808,5.93006,0.317499,-0.0023311,-0.0204754,8.08345,-3.85728,51.8456,-0.0228065,-0.120289,-5.869104195386171,-0.17028947174549103,-0.269287,999,,,,"16221"
