Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Tanner Rainey","WSN",3,4,,4.65537,60,0,5,12,60,262,53,33,31,9,31,,2,67,10.0566,4.60029,2.18608,1.32617,0.255644,0.116942,0.13870222866535187,0.231379,1.39503,0.288234,0.710071,,,4.58835,0.317552,0.0929792,710.1699829101562,,,,"17610"
"Steven Okert","MIN",3,3,,3.94978,60,0,0,11,60,253,49,28,26,8,25,,4,73,10.9847,3.73254,2.94296,1.25242,0.289432,0.0983471,0.19108475744724274,0.218709,1.23076,0.285425,0.733571,,,4.08047,0.316498,0.30985,750.75,,,,"13580"
"Andrew Kittredge","STL",4,4,,4.03843,62,0,2,12,62,262,63,30,28,8,16,,3,48,7.01596,2.25537,3.11077,1.20241,0.184579,0.0593354,0.12524355947971344,0.25964,1.2705,0.293965,0.719451,,,4.31857,0.311224,0.368771,656.9199829101562,,,,"12828"
"Luis Gil",,2,2,,4.20885,24,5,0,1,44,188,36,22,20,6,22,,2,52,10.7673,4.5462,2.36842,1.30246,0.277019,0.116964,0.1600552722811699,0.22037,1.33745,0.282285,0.733865,,,4.36906,0.310478,0.354381,694.0599975585938,,,,"21052"
"Brock Burke","TEX",4,4,,3.84033,60,0,0,11,60,251,55,27,26,8,18,,2,59,8.83353,2.69137,3.28217,1.23547,0.234948,0.0715831,0.16336450725793839,0.240186,1.22222,0.288424,0.742065,,,4.07845,0.30793,0.47139,999,,,,"17968"
"Bailey Falter","PIT",3,4,,4.34872,55,3,0,6,69,292,70,35,33,10,18,,2,54,7.06115,2.38922,2.95542,1.29457,0.184419,0.0624001,0.12201869487762451,0.258906,1.28975,0.290788,0.709584,,,4.45019,0.30729,0.254673,735.8800048828125,,,,"20070"
"Joan Adon",,3,4,,4.73404,43,5,0,1,63,278,64,36,33,8,26,,3,54,7.64944,3.72142,2.05552,1.15357,0.192742,0.0937684,0.09897403419017792,0.257429,1.42837,0.299132,0.690163,,,4.62343,0.306632,0.213632,999,,,,"22925"
"Trevor Gott","OAK",3,3,,4.12072,62,0,2,11,62,266,59,31,28,8,23,,3,60,8.64088,3.30799,2.61212,1.11682,0.22379,0.0856737,0.1381164938211441,0.244169,1.31246,0.294654,0.717903,,,4.20886,0.304975,0.136301,721.0800170898438,,,,"15046"
"José Suarez","LAA",3,4,,4.40558,43,3,0,1,57,245,55,30,28,8,21,,3,55,8.58313,3.32316,2.58282,1.32263,0.222382,0.0861002,0.136281318962574,0.249073,1.33419,0.294929,0.717533,,,4.50112,0.304086,0.238094,749.5900268554688,,,,"19911"
"Ryan Weathers","MIA",4,5,,4.49023,56,5,0,6,76,332,78,41,38,10,30,,3,64,7.65772,3.52756,2.17083,1.19445,0.193725,0.08924,0.10448479652404785,0.260147,1.42346,0.301454,0.715224,,,4.5596,0.302446,0.345423,655.75,,,,"23796"
"Huascar Ynoa","ATL",3,2,,4.13586,27,3,0,1,41,176,38,20,19,5,16,,2,43,9.4318,3.43385,2.74671,1.12638,0.244004,0.088835,0.15516917407512665,0.241217,1.31531,0.299716,0.716288,,,4.05762,0.301049,0.340894,721.6699829101562,,,,"20468"
"AJ Smith-Shawver",,3,2,,4.6037,27,6,0,1,52,228,48,29,27,8,25,,2,54,9.32673,4.38781,2.1256,1.32521,0.237009,0.111502,0.12550675868988037,0.241843,1.41723,0.294081,0.717722,,,4.68127,0.301,0.3103,401.20001220703125,,,,"29960"
"Zach Davies",,2,4,,5.35347,11,11,0,0,56,251,61,36,33,9,24,,2,42,6.78658,3.87114,1.75312,1.46529,0.168825,0.0962998,0.07252553850412369,0.269288,1.50974,0.296482,0.678875,,,5.23563,0.300365,0.135579,999,,,,"13183"
"Gavin Stone","LAD",2,2,,4.24392,27,3,0,1,41,177,39,21,20,6,15,,1,42,9.03262,3.18745,2.83381,1.23691,0.23502,0.0829341,0.15208543092012405,0.244605,1.3056,0.296148,0.713606,,,4.17654,0.290402,0.200649,445.20001220703125,,,,"27792"
"Ben Brown",,3,3,,4.09088,31,3,0,1,45,192,40,22,20,6,19,,2,46,9.36818,3.81175,2.45771,1.12408,0.242209,0.0985506,0.14365866035223007,0.235778,1.32696,0.292034,0.724057,,,4.19448,0.289062,0.33072,999,,,,"sa3005122"
"Andrew Chafin","DET",3,3,,4.06609,62,0,1,15,62,265,56,30,28,8,27,,2,66,9.62698,3.84816,2.50171,1.1308,0.249859,0.0998754,0.14998354762792587,0.236245,1.32849,0.296111,0.728054,,,4.15191,0.287018,0.433503,740.4199829101562,,,,"12988"
"Danny Coulombe","BAL",4,4,,3.99401,63,0,1,15,63,269,60,30,28,9,22,,2,65,9.247,3.20625,2.88405,1.26478,0.240524,0.083398,0.15712633728981018,0.243891,1.30386,0.297002,0.741382,,,4.18591,0.282576,0.388588,746.5900268554688,,,,"13293"
"Andrew Saalfrank","ARI",4,3,,3.87171,62,0,0,12,62,270,56,29,27,6,30,,2,64,9.23598,4.39723,2.10041,0.857862,0.236046,0.112381,0.12366504222154617,0.237437,1.39621,0.300736,0.736119,,,4.01647,0.277458,0.536351,999,,,,"26203"
"Gregory Santos","SEA",2,2,,3.45689,53,0,3,4,53,225,48,22,20,5,16,,3,58,9.84859,2.77864,3.54439,0.83211,0.257383,0.072617,0.1847657933831215,0.232119,1.20963,0.300041,0.733331,,,3.37966,0.271852,0.257273,546.8900146484375,,,,"21894"
"Isaiah Campbell","BOS",5,4,,4.28625,63,0,1,15,63,272,62,33,30,8,25,,3,60,8.60113,3.54963,2.4231,1.13697,0.221367,0.0913566,0.1300099641084671,0.252711,1.37522,0.305264,0.716935,,,4.29399,0.271644,0.38116,999,,,,"25551"
"Luis Garcia","HOU",1,1,,4.10959,3,3,0,0,18,75,16,9,8,3,6,,0,18,9.16574,3.07773,2.97809,1.33671,0.241331,0.0810355,0.16029509156942368,0.23865,1.26145,0.287038,0.73191,,,4.25044,0.270313,0.247759,725.9099731445312,,,,"23735"
"Tyler Holton","DET",3,3,,3.88942,60,0,1,11,60,251,56,28,26,7,18,,2,54,8.11544,2.66437,3.04591,1.06143,0.215966,0.0709035,0.1450624167919159,0.244937,1.23665,0.291671,0.715676,,,3.98999,0.266876,0.35048,744.8400268554688,,,,"26231"
"Keynan Middleton","STL",3,3,,3.83654,60,0,1,11,60,253,53,28,26,8,24,,2,65,9.69629,3.55396,2.7283,1.13265,0.25524,0.0935527,0.16168759763240814,0.232182,1.27609,0.291406,0.737163,,,4.01335,0.266217,0.362941,745.6599731445312,,,,"15264"
"Drew Rucinski",,2,3,,4.83709,6,6,0,0,37,163,38,21,20,5,15,,2,33,7.98335,3.61797,2.20658,1.33964,0.199617,0.0904645,0.10915299504995346,0.262885,1.45011,0.304725,0.702215,,,4.78623,0.265941,0.297675,999,,,,"12499"
"Sixto Sánchez","MIA",3,3,,3.98933,54,0,0,9,54,232,53,26,24,6,18,,2,52,8.6526,2.976,2.90746,1.03593,0.223666,0.0769284,0.14673807471990585,0.248466,1.30674,0.301894,0.717781,,,3.93849,0.2659,0.259136,708.219970703125,,,,"19680"
"Nick Anderson","KCR",3,4,,4.31221,60,0,1,11,60,256,61,31,29,8,18,,2,54,8.14787,2.73006,2.9845,1.26882,0.211857,0.0709858,0.14087142050266266,0.257336,1.31666,0.301698,0.72145,,,4.28371,0.265041,0.235175,596.9400024414062,,,,"18337"
"Vince Velasquez","PIT",1,2,,4.71701,5,5,0,0,25,108,24,14,13,4,10,,1,24,8.69982,3.65185,2.3823,1.40309,0.221347,0.0929133,0.12843414396047592,0.2494,1.38426,0.293694,0.708979,,,4.67947,0.264344,0.21884,999,,,,"11189"
"Will Smith","KCR",3,4,,4.39453,64,0,12,8,64,272,61,34,31,9,24,,3,62,8.74685,3.33317,2.62418,1.28428,0.228358,0.0870208,0.141337588429451,0.246197,1.31725,0.294413,0.709973,,,4.39573,0.264022,0.340752,279.94000244140625,,,,"8048"
"Alec Marsh","KCR",3,4,,4.83745,23,6,0,1,53,235,53,31,28,7,24,,3,51,8.58194,4.03825,2.12517,1.25582,0.214735,0.101044,0.11369112879037857,0.253174,1.44374,0.301534,0.694509,,,4.69285,0.26108,0.292298,746.4199829101562,,,,"27451"
"Emerson Hancock","SEA",4,5,,4.57175,30,11,0,1,76,331,77,42,39,11,27,,4,60,7.08801,3.21453,2.20499,1.30982,0.181536,0.0823295,0.09920630604028702,0.255461,1.3614,0.286426,0.703478,,,4.79361,0.25922,0.376329,608.2999877929688,,,,"27470"
"Joey Lucchesi","NYM",2,3,,4.60006,17,5,0,1,38,165,39,21,19,5,15,,1,31,7.31285,3.50657,2.08547,1.23676,0.185645,0.0890181,0.09662669897079468,0.260797,1.42059,0.297533,0.705948,,,4.68741,0.258303,0.183761,699.3599853515625,,,,"19320"
"Ryan Yarbrough","LAD",4,3,,4.57552,43,3,0,1,60,256,63,33,30,10,13,,4,49,7.39032,1.94478,3.80007,1.50315,0.192005,0.0505267,0.14147847145795822,0.262121,1.26136,0.292792,0.696553,,,4.65081,0.257922,0.142444,621.72998046875,,,,"16502"
"Yariel Rodriguez","TOR",3,3,,4.18945,45,3,0,1,60,262,55,30,28,8,26,,3,63,9.37999,3.89497,2.40823,1.196,0.240646,0.0999263,0.14071933180093765,0.236841,1.34352,0.291302,0.728331,,,4.35482,0.255714,0.247993,562.3800048828125,,,,"sa3023349"
"Johnny Cueto",,2,3,,4.96469,8,8,0,0,45,199,52,27,25,7,12,,2,29,5.82223,2.44051,2.38566,1.47967,0.147008,0.0616214,0.08538617938756943,0.283054,1.42699,0.302992,0.696549,,,5.05002,0.254665,0.223493,999,,,,"6893"
"Slade Cecconi","ARI",2,2,,4.24968,27,3,0,1,42,178,42,21,20,6,11,,3,35,7.44273,2.31658,3.21281,1.23152,0.194351,0.0604924,0.13385842740535736,0.256623,1.26761,0.293793,0.705157,,,4.33539,0.254594,0.305692,741.280029296875,,,,"27500"
"Jairo Iriarte",,2,3,,4.86744,8,8,0,0,40,179,38,23,22,6,20,,3,37,8.38978,4.39161,1.91041,1.4114,0.209524,0.109675,0.0998491644859314,0.245267,1.43855,0.28484,0.702408,,,5.14945,0.252142,0.299788,722.0800170898438,,,,"sa3010798"
"Connor Phillips",,2,2,,4.67279,23,3,0,1,36,157,32,20,19,5,18,,2,40,10.1082,4.58184,2.20614,1.36874,0.255444,0.115788,0.1396564468741417,0.236271,1.41357,0.294719,0.712737,,,4.69175,0.247556,0.205779,650.5599975585938,,,,"27649"
"Bowden Francis","TOR",3,3,,4.36611,41,5,0,1,61,261,57,32,30,10,21,,4,59,8.64279,3.06303,2.82164,1.43866,0.22491,0.0797089,0.1452011689543724,0.240245,1.26813,0.280096,0.718963,,,4.63614,0.244275,0.260536,617.75,,,,"20548"
"Luis García","LAA",3,3,,4.21193,62,0,0,15,62,271,62,31,29,8,23,,4,59,8.58721,3.40222,2.524,1.15117,0.218025,0.0863805,0.13164418935775757,0.255269,1.38165,0.307313,0.726644,,,4.34349,0.242059,0.436241,999,,,,"6984"
"Chris Stratton","KCR",2,3,,4.3299,62,0,0,13,62,269,62,32,30,8,23,,2,56,8.18712,3.41108,2.40016,1.12323,0.209725,0.0873796,0.12234503030776978,0.253683,1.3767,0.301168,0.711757,,,4.27213,0.241326,0.315419,999,,,,"13761"
"Woo-Suk Go","SDP",3,3,,3.83514,56,0,1,9,56,240,48,26,24,7,26,,3,65,10.4087,4.16025,2.50194,1.083,0.269816,0.107843,0.16197331249713898,0.224495,1.31054,0.290973,0.744894,,,4.02934,0.23457,0.21917,587.8400268554688,,,,"sa3012630"
"Kenny Rosenberg",,2,2,,4.62776,13,5,0,1,35,155,35,20,18,5,15,,2,32,8.1149,3.75646,2.16025,1.33838,0.205832,0.0952818,0.11055071651935577,0.255988,1.42057,0.297882,0.71377,,,4.76993,0.233842,0.285132,999,,,,"20009"
"Mark Leiter Jr.","CHC",3,4,,4.08523,62,0,1,12,62,265,56,31,28,8,23,,5,65,9.40491,3.32441,2.82904,1.15844,0.244901,0.0865669,0.15833452343940735,0.236023,1.27059,0.292102,0.714087,,,4.18435,0.233213,0.29805,734.1599731445312,,,,"15551"
"Miguel Castro","ARI",4,4,,4.09619,63,0,1,14,63,271,57,31,29,7,28,,4,65,9.29173,3.99571,2.32543,1.05506,0.239811,0.103125,0.13668540865182877,0.238229,1.34924,0.297333,0.72362,,,4.22948,0.232899,0.480534,750.8599853515625,,,,"15684"
"Adam Ottavino","NYM",4,3,,4.1131,63,0,2,12,63,274,57,31,29,7,28,,5,65,9.24428,4.04642,2.28456,0.964692,0.236288,0.103428,0.13285980373620987,0.238364,1.35953,0.299188,0.714721,,,4.18298,0.230238,0.254186,616.3599853515625,,,,"1247"
"Jake Eder",,2,4,,5.05468,10,10,0,0,49,222,48,30,28,8,26,,4,44,8.05047,4.67588,1.7217,1.4205,0.199017,0.115593,0.0834236592054367,0.250463,1.49553,0.287636,0.700497,,,5.31144,0.22899,0.195153,744.4400024414062,,,,"sa3014917"
"Steven Wilson","CHW",3,3,,4.35452,63,0,6,11,63,269,54,33,30,10,29,,3,68,9.68594,4.14251,2.33818,1.4293,0.252246,0.107881,0.14436472207307816,0.22778,1.31499,0.276444,0.729387,,,4.70972,0.228595,0.198789,999,,,,"20353"
"Garrett Cleavinger","TBR",3,3,,3.53457,58,0,0,10,58,246,44,24,23,7,28,,4,78,12.0394,4.37485,2.75194,1.067,0.315426,0.114619,0.2008064016699791,0.206223,1.24784,0.287454,0.764049,,,3.76233,0.228531,0.424654,750.8099975585938,,,,"17897"
"Rafael Montero","HOU",3,3,,4.23711,62,0,0,13,62,270,58,31,29,8,25,,3,65,9.36567,3.6616,2.55781,1.13361,0.2386,0.0932831,0.14531724154949188,0.239777,1.34303,0.29594,0.716456,,,4.18221,0.225172,0.23453,746.4199829101562,,,,"12760"
"Rich Hill",,2,3,,4.86807,8,8,0,0,42,183,43,24,23,7,15,,2,35,7.42329,3.19506,2.32336,1.52434,0.18964,0.081623,0.10801678150892258,0.259366,1.37588,0.289443,0.699067,,,5.0472,0.221257,0.321551,999,,,,"4806"
"Jose Hernandez","PIT",2,3,,4.15603,56,0,0,9,56,244,51,28,26,7,26,,2,61,9.74172,4.14838,2.34832,1.17154,0.248476,0.10581,0.14266616851091385,0.235027,1.36685,0.293628,0.732547,,,4.28745,0.220613,0.213325,999,,,,"22318"
"Ryne Stanek","SEA",3,3,,4.02405,63,0,2,12,63,269,53,30,28,9,30,,2,70,10.0317,4.27048,2.34908,1.21979,0.26059,0.110933,0.14965742826461792,0.224276,1.31874,0.28189,0.74176,,,4.32681,0.218717,0.360626,750.5599975585938,,,,"15947"
"Matthew Boyd","DET",1,1,,4.45863,3,3,0,0,17,71,16,9,8,3,6,,1,17,9.08465,3.1368,2.89615,1.37235,0.234374,0.0809258,0.15344774723052979,0.246392,1.3105,0.295182,0.707474,,,4.42631,0.213948,0.199831,999,,,,"15440"
"Angel Zerpa","KCR",3,3,,4.36898,38,3,0,1,51,222,52,27,25,6,18,,2,40,7.10377,3.09622,2.29434,1.08988,0.182121,0.0793785,0.10274278372526169,0.2599,1.36865,0.297999,0.705302,,,4.42546,0.213325,0.305578,750.8099975585938,,,,"22717"
"Kyle Muller","OAK",3,4,,4.3565,59,3,1,9,73,319,72,38,36,9,30,,3,63,7.70783,3.69035,2.08865,1.05475,0.196841,0.0942433,0.1025976911187172,0.252122,1.39363,0.295938,0.708728,,,4.41457,0.212421,0.15167,745.969970703125,,,,"20167"
"Robert Garcia","WSN",3,3,,4.42418,61,0,0,11,61,268,57,32,30,8,30,,3,63,9.23171,4.44828,2.07535,1.17985,0.233356,0.112442,0.12091421335935593,0.241134,1.42129,0.296148,0.718163,,,4.56111,0.211871,0.170131,999,,,,"23363"
"Blake Treinen","LAD",4,3,,4.08406,58,0,0,10,58,245,54,29,26,8,21,,3,57,8.91846,3.25451,2.74034,1.19735,0.234485,0.085568,0.14891740679740906,0.243577,1.29157,0.295819,0.720925,,,4.22693,0.211159,0.142456,727.52001953125,,,,"12572"
"Keegan Akin","BAL",2,2,,3.84563,48,0,0,4,48,203,45,22,21,6,14,,1,51,9.47344,2.69308,3.5177,1.16397,0.249184,0.0708371,0.17834684997797012,0.238785,1.2304,0.295046,0.734352,,,3.80495,0.210175,0.149598,999,,,,"19362"
"Dany Jiménez","OAK",3,4,,4.21821,64,0,4,11,64,278,55,32,30,9,36,,1,72,10.135,5.00974,2.02306,1.198,0.258986,0.128017,0.13096922636032104,0.227681,1.41562,0.288787,0.744953,,,4.45948,0.208658,0.215297,548.1400146484375,,,,"21170"
"Chase Hampton","NYY",1,1,,4.64859,5,5,0,0,26,114,26,15,14,5,9,,1,25,8.34246,3.21792,2.5925,1.53906,0.215592,0.0831599,0.13243184983730316,0.248193,1.33114,0.284123,0.713254,,,4.75461,0.205853,0.127415,999,,,,"sa3020682"
"Chris Murphy","BOS",3,3,,4.92116,30,6,0,1,63,281,65,37,34,9,28,,3,53,7.62174,4.04915,1.88231,1.25081,0.190075,0.10098,0.08909531682729721,0.262476,1.48714,0.302862,0.693946,,,4.87911,0.20415,0.324116,999,,,,"26214"
"Lucas Sims","CIN",4,5,,4.83281,64,0,2,14,64,278,54,36,34,10,35,,6,74,10.4739,4.92251,2.12776,1.43455,0.26839,0.126138,0.14225246012210846,0.226986,1.3852,0.28646,0.701548,,,4.929,0.20412,0.18443,626.25,,,,"13470"
"Dallas Keuchel",,2,2,,4.93282,6,6,0,0,34,155,39,20,19,4,14,,1,24,6.22641,3.7735,1.65004,1.1517,0.152207,0.0922446,0.05996238440275192,0.281813,1.57311,0.313286,0.704148,,,4.88784,0.203635,0.206324,999,,,,"9434"
"Eric Lauer",,2,3,,4.58329,15,5,0,1,36,155,35,20,18,6,14,,1,32,8.06563,3.55437,2.26922,1.44221,0.207826,0.0915848,0.11624094843864441,0.251488,1.37337,0.288689,0.720979,,,4.81059,0.200852,0.324069,731.1099853515625,,,,"19316"
"Kyle Hurt","LAD",3,3,,4.05991,48,2,0,1,54,234,46,26,24,7,26,,3,66,10.9892,4.31605,2.54613,1.16123,0.282974,0.111139,0.17183498293161392,0.222492,1.32032,0.293042,0.730361,,,4.09874,0.198637,0.171929,622.8099975585938,,,,"27514"
"Ian Anderson",,1,1,,4.41359,9,3,0,1,23,101,23,12,11,3,10,,0,22,8.44856,3.82556,2.20845,1.17898,0.215972,0.0977934,0.11817837506532669,0.250154,1.40071,0.298414,0.714968,,,4.41954,0.197367,0.221208,749.4400024414062,,,,"19951"
"Carmen Mlodzinski","PIT",4,4,,4.31255,65,0,1,15,65,283,63,34,31,8,27,,2,58,7.99884,3.7385,2.13959,1.08309,0.204091,0.095388,0.10870281606912613,0.249716,1.39079,0.295159,0.713836,,,4.38803,0.193951,0.278982,999,,,,"27572"
"Davis Daniel",,2,3,,4.90782,22,5,0,1,43,187,44,25,23,7,16,,2,34,7.19741,3.40091,2.11632,1.47505,0.183823,0.08686,0.09696334600448608,0.261378,1.40208,0.29115,0.699804,,,5.08211,0.188763,0.191268,747.1300048828125,,,,"27582"
"Ronel Blanco","HOU",5,4,,4.28589,63,3,0,12,78,338,73,40,37,11,34,,2,80,9.18845,3.92116,2.3433,1.29479,0.236197,0.100797,0.13540009409189224,0.24035,1.36295,0.290884,0.730536,,,4.47674,0.186038,0.339726,706.3099975585938,,,,"19407"
"Mitch White","TOR",3,3,,4.35274,57,2,0,5,63,273,62,33,31,8,23,,2,57,8.16982,3.21516,2.54103,1.15769,0.210351,0.082782,0.12756947427988052,0.248806,1.3324,0.293631,0.704943,,,4.30001,0.182513,0.0933874,745.5599975585938,,,,"19225"
"Michael McGreevy","STL",1,1,,4.37582,9,3,0,1,23,101,25,12,11,3,7,,1,15,5.63238,2.58875,2.17572,1.12668,0.145882,0.06705,0.07883190363645554,0.270715,1.36532,0.294902,0.705204,,,4.5579,0.180294,0.196688,999,,,,"sa3017598"
"Michael Grove","LAD",2,2,,4.22811,37,2,0,1,43,183,41,22,20,6,14,,1,45,9.49362,2.96566,3.20119,1.3544,0.247569,0.0773366,0.17023227363824844,0.243281,1.27854,0.296236,0.724923,,,4.18135,0.17878,0.119,612.6699829101562,,,,"23221"
"Joey Estes",,3,4,,4.60871,38,5,0,1,60,259,60,33,31,9,20,,5,46,6.95355,2.92619,2.37631,1.34492,0.179186,0.0754052,0.10378120839595795,0.254952,1.32139,0.283638,0.695616,,,4.86498,0.178597,0.131131,742.4199829101562,,,,"26257"
"Carlos F. Rodriguez","MIL",1,2,,4.74826,5,5,0,0,25,112,24,14,13,4,11,,2,24,8.43995,3.84147,2.19706,1.44009,0.214167,0.0974787,0.11668797582387924,0.244648,1.37663,0.283634,0.702984,,,4.94876,0.174349,0.225769,999,,,,"sa3018116"
"Brent Suter","CIN",3,4,,4.63203,70,0,1,13,70,306,73,39,36,11,27,,3,58,7.50402,3.45496,2.17196,1.35339,0.190717,0.0878088,0.10290809720754623,0.2639,1.42635,0.300764,0.713135,,,4.80714,0.173436,0.192736,749.72998046875,,,,"13942"
"Víctor Arano","WSN",1,1,,4.04549,28,0,0,0,28,120,26,13,13,3,11,,2,28,9.0805,3.4082,2.66431,1.06396,0.234619,0.08806,0.1465587243437767,0.240871,1.30745,0.297046,0.723553,,,4.10757,0.170435,0.256395,999,,,,"15915"
"Joely Rodríguez","BOS",2,3,,4.43863,58,0,0,10,58,257,60,31,29,7,25,,1,57,8.87293,3.91108,2.26867,1.02578,0.222137,0.0979151,0.12422174960374832,0.259449,1.46865,0.318836,0.718028,,,4.12237,0.169586,0.147878,999,,,,"11487"
"Cade Horton","CHC",1,1,,4.55463,3,3,0,0,16,67,15,9,8,2,6,,0,14,7.75786,3.1535,2.46008,1.31939,0.202245,0.082211,0.12003425508737564,0.252772,1.33204,0.290457,0.70115,,,4.57249,0.169236,0.137611,999,,,,"sa3020860"
"Bruce Zimmermann","BAL",2,2,,4.32262,27,3,0,1,41,177,43,21,20,6,11,,1,35,7.58066,2.44988,3.0943,1.32337,0.196345,0.0634537,0.13289108872413635,0.261913,1.31561,0.299343,0.719163,,,4.40036,0.168274,0.172192,746.4400024414062,,,,"20370"
"James McArthur","KCR",3,3,,4.34986,66,0,16,8,66,287,65,35,32,8,24,,5,61,8.28506,3.30641,2.50576,1.09592,0.211482,0.0843983,0.12708349525928497,0.252629,1.35474,0.302019,0.702301,,,4.33063,0.165587,0.389658,347.7200012207031,,,,"21527"
"Yunior Marte","PHI",2,3,,4.4461,55,0,0,4,55,240,53,29,27,7,23,,3,54,8.89972,3.78657,2.35034,1.18942,0.226524,0.0963795,0.13014494627714157,0.246069,1.37915,0.29787,0.710442,,,4.40662,0.164923,0.0679931,999,,,,"14416"
"Bennett Sousa","HOU",4,3,,4.12234,58,0,0,10,58,251,53,28,27,8,24,,3,61,9.39923,3.75899,2.50046,1.21626,0.240996,0.0963806,0.14461573958396912,0.238231,1.33826,0.292557,0.737108,,,4.33075,0.164618,0.212994,999,,,,"21345"
"Luke Weaver","NYY",3,3,,4.70211,55,3,0,7,68,296,69,38,36,11,22,,2,63,8.38314,2.8765,2.91435,1.5144,0.213884,0.07339,0.14049448817968369,0.255054,1.34012,0.293732,0.703536,,,4.64097,0.163591,0.0222649,740.6699829101562,,,,"16918"
"Eli Morgan","CLE",3,3,,4.05117,60,0,0,12,60,252,56,29,27,9,18,,2,62,9.25269,2.64779,3.4945,1.33237,0.244716,0.0700288,0.17468692362308502,0.239929,1.22227,0.289759,0.726144,,,4.1224,0.162507,0.202022,999,,,,"20203"
"Brennan Bernardino","BOS",2,3,,4.25771,61,0,0,13,61,266,60,31,29,7,24,,5,61,9.01735,3.58812,2.51311,1.08753,0.229855,0.0914621,0.13839241862297058,0.252317,1.37685,0.311306,0.714382,,,4.26868,0.159455,0.392242,999,,,,"16835"
"Jordan Weems","WSN",3,3,,4.56466,62,0,0,12,62,269,57,34,31,9,29,,3,63,9.16724,4.17796,2.19419,1.28981,0.235049,0.107123,0.1279258206486702,0.240466,1.38381,0.291581,0.706673,,,4.60879,0.159408,0.0796904,999,,,,"13190"
"Ty Madden","DET",1,2,,4.48905,15,3,0,1,29,124,28,15,14,4,11,,1,25,7.94311,3.45707,2.29764,1.22709,0.203719,0.0886642,0.11505459249019623,0.250355,1.36148,0.291515,0.706329,,,4.54747,0.158731,0.19931,999,,,,"sa3018141"
"Matt Brash","SEA",4,3,,3.29229,54,0,3,6,54,230,42,21,20,5,25,,3,71,11.867,4.10875,2.88822,0.886561,0.310223,0.10741,0.2028132602572441,0.20854,1.2375,0.293169,0.765725,,,3.41467,0.158642,0.187381,357.5,,,,"25756"
"Jalen Beeks","COL",2,3,,4.69432,60,0,0,10,60,266,64,34,31,9,23,,3,55,8.2982,3.46923,2.39194,1.30364,0.207821,0.0868837,0.12093714624643326,0.265801,1.44804,0.313136,0.710607,,,4.61101,0.158068,0.304882,999,,,,"17192"
"Robert Suarez","SDP",4,5,,4.10324,65,0,22,5,65,273,56,32,30,9,27,,4,68,9.34806,3.70208,2.52509,1.21389,0.247202,0.0978984,0.14930343627929688,0.230664,1.27269,0.283705,0.71514,,,4.33365,0.1579,0.311974,211.55999755859375,,,,"30115"
"David Festa","MIN",1,1,,4.52462,3,3,0,0,16,70,16,9,8,2,7,,1,14,8.02818,3.75083,2.14038,1.15335,0.203746,0.0951919,0.10855451971292496,0.251434,1.40307,0.295655,0.701986,,,4.50302,0.154817,0.11255,999,,,,"sa3017788"
"Simeon Woods Richardson",,1,2,,4.75164,13,3,0,1,28,121,28,16,15,4,12,,1,22,7.27265,3.84935,1.88932,1.23,0.184021,0.0974009,0.08662041276693344,0.258342,1.44475,0.294236,0.698511,,,4.77867,0.154816,0.114144,746.3400268554688,,,,"24494"
"Cristian Mena",,2,2,,4.43278,15,3,0,1,29,127,29,15,14,4,12,,1,25,7.89948,3.79759,2.08013,1.17433,0.200413,0.0963467,0.10406657308340073,0.254173,1.41853,0.297356,0.717922,,,4.57201,0.154411,0.226456,749.52001953125,,,,"sa3015302"
"Kolby Allard","PHI",2,2,,4.67632,29,2,0,1,36,153,35,20,19,6,12,,1,34,8.47771,3.09341,2.74057,1.4579,0.219382,0.0800498,0.1393326297402382,0.250913,1.32713,0.291762,0.697593,,,4.60003,0.150518,0.0824963,999,,,,"18694"
"Matt Moore","LAA",3,3,,4.368,63,0,2,13,63,272,59,33,31,9,27,,2,65,9.34779,3.91277,2.38904,1.32268,0.24073,0.100764,0.1399659588932991,0.24294,1.36827,0.296033,0.73059,,,4.50425,0.1488,0.316734,726.3800048828125,,,,"1890"
"Brett Martin",,1,1,,4.05445,27,0,0,0,27,116,27,13,12,3,9,,0,22,7.48109,3.0126,2.48327,1.04702,0.193395,0.0778794,0.11551601439714432,0.257664,1.3515,0.300291,0.723618,,,4.16098,0.146863,0.196092,999,,,,"17369"
"Anthony Bass",,2,1,,4.03123,28,0,0,0,28,119,26,13,13,4,10,,1,28,8.92797,3.3552,2.66094,1.2438,0.23333,0.0876873,0.14564306288957596,0.243555,1.31012,0.293979,0.745208,,,4.27653,0.146819,0.25638,999,,,,"7982"
"John McMillon",,4,5,,4.45261,58,0,4,9,58,259,48,31,29,7,38,,3,71,11.0774,5.85049,1.89342,1.08602,0.275805,0.145665,0.1301400363445282,0.221045,1.48248,0.294801,0.719616,,,4.45252,0.146695,0.124681,664.030029296875,,,,"27942"
