Name,Team,player_type,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp
Brandon Lockridge,MIL,hitter,42,38,9,0,5,4,2,0.241573,NA,NA,NA,NA,NA,NA,0.0171899606895459,0,0.022520948979211,0.01650107717202622,-1.370342215137461e-4,0.05607495261926937,0,0,0,0,0,0,0.05607495261926937,0,0,0,0,0,1,0,0,1,0,0
K.C. Hunt,MIL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0,9,4.19829,1.27736,0,0,0,0,0,0,0.02452991146598476,0,0.02483628764080563,0.0034505106092983873,0.003245670550782405,0.05606238026687118,0.05606238026687118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Staumont,CIN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0,12,4.78816,1.49027,0,0,0,0,0,0,0.02452991146598476,0,0.033115050187740844,9.811321298977252e-4,-0.002644738994309496,0.055981354789313834,0.055981354789313834,0,0,0,0,0,0,0,0,0,0,1
Trevor Gott,WSN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0,10,4.49495,1.37739,0,0,0,0,0,0,0.02452991146598476,0,0.0275958751564507,0.00255163293023601,8.223771007749913e-4,0.05549979665344646,0.05549979665344646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tejay Antone,CIN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,16,1,0,13,5.13823,1.50526,0,0,0,0,0,0,0.02452991146598476,0,0.03587463770338591,-0.0011918986999857237,-0.004140210346597833,0.055072440122787114,0.055072440122787114,0,0,0,0,0,0,0,0,0,0,1
Dale Stanavich,MIA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0,11,4.41415,1.50556,0,0,0,0,0,0,0.02452991146598476,0,0.03035546267209577,0.002984416480139947,-0.0031143722782733677,0.05475541833994711,0.05475541833994711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Wagner,SDP,hitter,42,37,9,1,5,4,0,0.253055,NA,NA,NA,NA,NA,NA,0.0171899606895459,0.01202365044850812,0.022520948979211,0,0.0030104336371355117,0.05474499375440053,0,0,0,0,0,0,0.05474499375440053,0,1,1,1,0,0,1,1,1,0,0
Wilber Dotel,PIT,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0,10,4.53738,1.39526,0,0,0,0,0,0,0.02452991146598476,0,0.0275958751564507,0.002324368004215913,2.734989592161686e-4,0.05472365358586754,0.05472365358586754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeff Criswell,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0,11,4.75988,1.44975,0,0,0,0,0,0,0.02452991146598476,0,0.03035546267209577,0.001132606372364106,-0.001400164719213616,0.054617815791231025,0.054617815791231025,0,0,0,0,0,0,0,0,0,0,1
Bradley Blalock,MIA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,18,1,0,12,5.0039,1.46902,0,0,0,0,0,0,0.02452991146598476,0,0.033115050187740844,-2.616320599109942e-4,-0.0029880659194336107,0.054395263674380995,0.054395263674380995,0,0,0,0,0,0,0,0,0,1,0
Ronan Kopp,LAD,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0,11,4.53099,1.50744,0,0,0,0,0,0,0.02452991146598476,0,0.03035546267209577,0.0019654952725302374,-0.0026434304942583287,0.05420743891635244,0.05420743891635244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Alcantara,CHC,hitter,35,32,7,1,4,4,1,0.231349,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.022520948979211,0.00825053858601311,-0.002536509821978982,0.05401059674338997,0,0,0,0,0,0,0.05401059674338997,0,0,0,0,0,1,0,0,1,0,0
Jack Suwinski,PIT,hitter,35,30,7,1,4,4,1,0.220084,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.022520948979211,0.00825053858601311,-0.004878879627463159,0.05166822693790579,0,0,0,0,0,0,0.05166822693790579,0,0,0,0,0,1,0,0,1,0,0
Gabriel Rincones Jr.,PHI,hitter,35,31,7,1,4,4,1,0.216313,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.022520948979211,0.00825053858601311,-0.005906601139677912,0.05064050542569104,0,0,0,0,0,0,0.05064050542569104,0,0,0,0,0,1,0,0,1,0,0
Riley Cornelio,WSN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,17,1,0,12,5.20458,1.53016,0,0,0,0,0,0,0.02452991146598476,0,0.033115050187740844,-0.001769855864108331,-0.005482447272974095,0.05039265851664317,0.05039265851664317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Troy,ARI,hitter,35,31,7,1,4,3,1,0.23851,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.01689071173440825,0.00825053858601311,-8.144634122128102e-4,0.05010240590835339,0,0,0,0,0,0,0.05010240590835339,0,0,0,0,1,0,0,1,1,0,0
Bryan Ramos,STL,hitter,35,32,7,1,4,4,1,0.211679,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.022520948979211,0.00825053858601311,-0.0071944993078810774,0.04935260725748788,0,0,0,0,0,0,0.04935260725748788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonah Heim,ATL,hitter,45,41,9,1,4,5,0,0.225398,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.02815118622401375,0,-0.005055488352799521,0.048871316871359066,0,0,0,0,0,0,0.048871316871359066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryder Ryan,LAD,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0,9,4.67755,1.4746,0,0,0,0,0,0,0.02452991146598476,0,0.02483628764080563,0.0015735849573095396,-0.0021634339871339633,0.048776350076965964,0.048776350076965964,0,0,0,0,0,0,0,0,0,0,1
Vidal Brujan,NYM,hitter,35,31,7,1,4,3,1,0.226693,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.01689071173440825,0.00825053858601311,-0.0035253608995063673,0.047391508421059825,0,0,0,0,0,0,0.047391508421059825,0,0,1,1,1,1,1,1,1,0,0
Blake Dunn,CIN,hitter,28,24,6,1,3,3,1,0.231888,NA,NA,NA,NA,NA,NA,0.01031397641372754,0.01202365044850812,0.01689071173440825,0.00825053858601311,-0.0018066532231351788,0.045672223959521835,0,0,0,0,0,0,0.045672223959521835,0,0,0,0,0,1,0,0,1,0,0
Francis Pena,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,6,4.35566,1.44873,0,0,0,0,0,0,0.02452991146598476,0,0.016557525093870422,0.0021984683286236715,-9.125569046057568e-4,0.0423733479838731,0.0423733479838731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterlin Thompson,COL,hitter,28,25,7,1,3,3,0,0.258362,NA,NA,NA,NA,NA,NA,0.01031397641372754,0.01202365044850812,0.01689071173440825,0,0.0030158999183538815,0.04224423851499779,0,0,0,0,0,0,0.04224423851499779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Mervis,WSN,hitter,35,32,7,1,4,4,0,0.215718,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.022520948979211,0,-0.006238036698142465,0.04205853128121338,0,0,0,0,0,0,0.04205853128121338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Lambert,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,13,4.23995,1.36428,0,0,0,0,0,0,0,0,0.03587463770338591,0.0039174721038189786,0.0012250515515772366,0.041017161358782125,0.041017161358782125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pedro Leon,PHI,hitter,21,19,4,1,2,3,1,0.216788,NA,NA,NA,NA,NA,NA,0.00687598427581836,0.01202365044850812,0.01689071173440825,0.00825053858601311,-0.0035533879781208567,0.04048749706662698,0,0,0,0,0,0,0.04048749706662698,0,0,0,0,0,1,0,0,1,0,0
Brock Wilken,MIL,hitter,42,36,7,1,4,5,0,0.190964,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.02815118622401375,0,-0.013612445871113021,0.040314359353045566,0,0,0,0,0,0,0.040314359353045566,0,0,0,1,0,0,1,0,1,0,0
Tim Anderson,NA,hitter,42,40,10,0,4,3,1,0.243083,NA,NA,NA,NA,NA,NA,0.01375196855163672,0,0.01689071173440825,0.00825053858601311,3.0272626012001826e-4,0.0391959451321781,0,0,0,0,0,0,0.0391959451321781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Vukovich,ARI,hitter,28,26,6,1,3,3,0,0.235965,NA,NA,NA,NA,NA,NA,0.01031397641372754,0.01202365044850812,0.01689071173440825,0,-0.001172770378457778,0.038055568218186134,0,0,0,0,0,0,0.038055568218186134,0,0,0,0,0,1,0,0,1,0,0
Kyle Farmer,ATL,hitter,28,26,6,1,3,3,0,0.233055,NA,NA,NA,NA,NA,NA,0.01031397641372754,0.01202365044850812,0.01689071173440825,0,-0.0017326704237414462,0.037495668172902466,0,0,0,0,0,0,0.037495668172902466,0,1,1,1,1,0,1,1,1,0,0
Tyler Fitzgerald,SFG,hitter,21,19,4,1,2,2,1,0.232807,NA,NA,NA,NA,NA,NA,0.00687598427581836,0.01202365044850812,0.0112604744896055,0.00825053858601311,-0.0013010520320121794,0.03710959576793291,0,0,0,0,0,0,0.03710959576793291,0,0,1,0,1,0,0,1,1,0,0
Jesus Rodriguez,SFG,hitter,26,23,6,0,3,2,1,0.267379,NA,NA,NA,NA,NA,NA,0.01031397641372754,0,0.0112604744896055,0.00825053858601311,0.0043093653064798796,0.03413435479582603,0,0,0,0,0,0,0.03413435479582603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Serna,MIA,hitter,35,32,7,0,4,3,1,0.217542,NA,NA,NA,NA,NA,NA,0.01375196855163672,0,0.01689071173440825,0.00825053858601311,-0.005806101119988651,0.03308711775206943,0,0,0,0,0,0,0.03308711775206943,0,0,0,0,1,0,0,1,1,0,0
Blaze Jordan,STL,hitter,21,19,5,1,2,2,0,0.245658,NA,NA,NA,NA,NA,NA,0.00687598427581836,0.01202365044850812,0.0112604744896055,0,5.058503491253862e-4,0.030665959563057368,0,0,0,0,0,0,0.030665959563057368,0,1,0,1,0,0,1,0,1,0,0
Cesar Prieto,STL,hitter,28,26,7,0,3,3,0,0.256323,NA,NA,NA,NA,NA,NA,0.01031397641372754,0,0.01689071173440825,0,0.00274422107236179,0.02994890922049758,0,0,0,0,0,0,0.02994890922049758,0,0,1,1,0,0,1,1,1,0,0
Rece Hinds,CIN,hitter,14,13,3,1,2,2,0,0.23275,NA,NA,NA,NA,NA,NA,0.00687598427581836,0.01202365044850812,0.0112604744896055,0,-8.956770527318088e-4,0.02926443216120017,0,0,0,0,0,0,0.02926443216120017,0,0,0,0,0,1,0,0,1,0,0
Nick Burdi,NYM,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,9,4.11956,1.35426,0,0,0,0,0,0,0,0,0.02483628764080563,0.003041539253807827,0.0010218776424213603,0.028899704537034818,0.028899704537034818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Clifford,NYM,hitter,14,12,3,1,2,2,0,0.20978,NA,NA,NA,NA,NA,NA,0.00687598427581836,0.01202365044850812,0.0112604744896055,0,-0.002866573273126886,0.027293535940805094,0,0,0,0,0,0,0.027293535940805094,0,1,0,0,0,1,1,0,1,0,0
John Brebbia,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,10,4.95143,1.43036,0,0,0,0,0,0,0,0,0.0275958751564507,8.885010213408104e-5,-6.704997373401308e-4,0.027014225521244647,0.027014225521244647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Collin Snider,CHC,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,8,4.4344,1.35258,0,0,0,0,0,0,0,0,0.02207670012516056,0.0023966273175510837,0.001320348138543343,0.025793675581254987,0.025793675581254987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitch Bratt,ARI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,7,4.13749,1.27537,0,0,0,0,0,0,0,0,0.01931711260951549,0.0033497037299975046,0.0029669457243710145,0.02563376206388401,0.02563376206388401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Hampson,CIN,hitter,28,25,5,0,3,2,1,0.215639,NA,NA,NA,NA,NA,NA,0.01031397641372754,0,0.0112604744896055,0.00825053858601311,-0.00488808158926381,0.02493690790008234,0,0,0,0,0,0,0.02493690790008234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Smith-Shawver,ATL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,7,3.85104,1.27671,0,0,0,0,0,0,0,0,0.01931711260951549,0.0030002821558274373,0.0019573847253215207,0.02427477949066445,0.02427477949066445,0,0,0,0,0,0,0,0,0,1,0
Reggie Crawford,SFG,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,8,4.54529,1.41448,0,0,0,0,0,0,0,0,0.02207670012516056,0.001521333472449717,-2.1122967653675135e-4,0.023386803921073528,0.023386803921073528,0,0,0,0,0,0,0,0,0,0,1
Mason McCoy,SDP,hitter,28,25,5,0,3,2,1,0.203232,NA,NA,NA,NA,NA,NA,0.01031397641372754,0,0.0112604744896055,0.00825053858601311,-0.0071834423683526565,0.022641547120993494,0,0,0,0,0,0,0.022641547120993494,0,0,0,0,1,0,0,1,1,0,0
Tink Hence,STL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,7,4.3985900000000004,1.38273,0,0,0,0,0,0,0,0,0.01931711260951549,0.0020451729672591825,4.3890578306006055e-4,0.021801191359834736,0.021801191359834736,0,0,0,0,0,0,0,0,0,1,0
Tate Kuehner,MIL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,7,4.23547,1.41627,0,0,0,0,0,0,0,0,0.01931711260951549,0.0026276453489450756,-2.4788298276283855e-4,0.02169687497569773,0.02169687497569773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Waldron,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,7,4.83248,1.34389,0,0,0,0,0,0,0,0,0.01931711260951549,5.578079439727142e-4,0.0013884987352995046,0.021263419288787708,0.021263419288787708,0,0,0,0,0,0,0,0,0,1,0
Corbin Martin,CHC,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,7,4.61872,1.4627,0,0,0,0,0,0,0,0,0.01931711260951549,0.001259128059335475,-0.0011986165068283508,0.019377624162022617,0.019377624162022617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shinnosuke Ogasawara,WSN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,6,4.62094,1.36337,0,0,0,0,0,0,0,0,0.016557525093870422,0.0012512008358966395,8.353348381087009e-4,0.018644060767875763,0.018644060767875763,0,0,0,0,0,0,0,0,0,1,1
Tucker Davidson,PHI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,6,4.5043,1.39233,0,0,0,0,0,0,0,0,0.016557525093870422,0.0016677014403586473,2.4232939212684987e-4,0.01846755592635592,0.01846755592635592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pete Hansen,STL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,6,4.5935,1.39952,0,0,0,0,0,0,0,0,0.016557525093870422,0.0015178321960399462,1.0698959925093467e-4,0.018182346889161302,0.018182346889161302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enmanuel Valdez,PIT,hitter,14,12,3,0,2,2,0,0.239134,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,-2.5986337157941057e-4,0.01787659539384445,0,0,0,0,0,0,0.01787659539384445,0,1,1,0,0,0,1,1,1,0,0
Tirso Ornelas,SDP,hitter,21,19,5,0,2,2,0,0.23976,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,-3.234322159628821e-4,0.01781302654946098,0,0,0,0,0,0,0.01781302654946098,0,0,0,0,0,1,0,0,1,0,0
Justin Dean,CHC,hitter,14,12,3,0,2,1,1,0.207937,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.00563023724480275,0.00825053858601311,-0.003030236363286726,0.017726523743347496,0,0,0,0,0,0,0.017726523743347496,0,0,0,0,0,1,0,0,1,0,0
Matt Koperniak,STL,hitter,21,19,5,0,2,2,0,0.238849,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,-4.5152248669794653e-4,0.017684936278725916,0,0,0,0,0,0,0.017684936278725916,0,0,0,0,0,1,0,0,1,0,0
Kevin Abel,CIN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,8,5.30086,1.51934,0,0,0,0,0,0,0,0,0.02207670012516056,-0.0014708400365100263,-0.00294802151666786,0.017657838571982675,0.017657838571982675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marco Gonzales,SDP,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,6,4.88594,1.41614,0,0,0,0,0,0,0,0,0.016557525093870422,3.430498197969945e-4,-2.758736371525711e-4,0.016624701276514848,0.016624701276514848,0,0,0,0,0,0,0,0,0,1,0
Akil Baddoo,MIL,hitter,14,12,3,0,2,2,0,0.224002,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,-0.001603623480260217,0.016532835285163645,0,0,0,0,0,0,0.016532835285163645,0,0,0,0,0,1,0,0,1,0,0
Dylan Carlson,CHC,hitter,21,18,4,0,2,2,0,0.229748,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,-0.0016400460863221344,0.016496412679101728,0,0,0,0,0,0,0.016496412679101728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jose Miranda,SDP,hitter,21,19,4,0,2,2,0,0.229318,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,-0.0017916194904036625,0.016344839275020197,0,0,0,0,0,0,0.016344839275020197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yoniel Curet,PHI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,7,5.27147,1.49925,0,0,0,0,0,0,0,0,0.01931711260951549,-0.0010717255891776842,-0.00194704016189177,0.016298346858446035,0.016298346858446035,0,0,0,0,0,0,0,0,0,1,0
Valente Bellozo,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,6,5.03848,1.4145,0,0,0,0,0,0,0,0,0.016557525093870422,-2.3975991845063576e-4,-2.1163921068453155e-4,0.016106125964735256,0.016106125964735256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Stubbs,PHI,hitter,19,17,4,0,2,2,0,0.221865,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,-0.0025406422346920666,0.015595816530731794,0,0,0,0,0,0,0.015595816530731794,1,0,0,0,0,0,0,0,1,0,0
Sean Sullivan,COL,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,6,5.28697,1.40118,0,0,0,0,0,0,0,0,0.016557525093870422,-0.0012679574854441197,6.874934820220885e-5,0.015358316956628511,0.015358316956628511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jean Cabrera,PHI,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,6,5.02127,1.46164,0,0,0,0,0,0,0,0,0.016557525093870422,-2.0059434302942928e-4,-0.0013240250966206637,0.015032905654220328,0.015032905654220328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Lyons,CIN,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,6,5.30615,1.48651,0,0,0,0,0,0,0,0,0.016557525093870422,-0.0013450068835303569,-0.0018969377734771769,0.013315580436862887,0.013315580436862887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Franklin,WSN,hitter,14,12,3,0,2,1,0,0.233195,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.00563023724480275,0,-7.87261685447723e-4,0.011718959835173386,0,0,0,0,0,0,0.011718959835173386,0,0,0,0,0,1,0,0,1,0,0
Grant McCray,SFG,hitter,14,13,3,0,2,1,0,0.22308,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.00563023724480275,0,-0.0018259577121636106,0.0106802638084575,0,0,0,0,0,0,0.0106802638084575,0,0,0,0,0,1,0,0,1,0,0
Edwin Arroyo,CIN,hitter,14,13,3,0,1,1,0,0.251726,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,9.298664626123321e-4,0.009998095845324262,0,0,0,0,0,0,0.009998095845324262,0,0,0,0,1,0,0,1,1,0,0
Vimael Machin,COL,hitter,7,6,2,0,1,1,0,0.258519,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,7.307869801757124e-4,0.009799016362887642,0,0,0,0,0,0,0.009799016362887642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicky Lopez,COL,hitter,7,6,2,0,1,1,0,0.255005,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,5.747609088730301e-4,0.00964299029158496,0,0,0,0,0,0,0.00964299029158496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hector Rodriguez,CIN,hitter,7,7,2,0,1,1,0,0.247854,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,3.001219780525745e-4,0.009368351360764506,0,0,0,0,0,0,0.009368351360764506,0,0,0,0,0,1,0,0,1,0,0
Jonathon Long,CHC,hitter,7,6,2,0,1,1,0,0.245999,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,1.748830494103247e-4,0.009243112432122256,0,0,0,0,0,0,0.009243112432122256,0,0,0,1,0,0,1,0,1,0,0
Christian Encarnacion-Strand,CIN,hitter,7,6,2,0,1,1,0,0.242554,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,2.1920665904992277e-5,0.009090150048616923,0,0,0,0,0,0,0.009090150048616923,0,1,0,0,0,0,1,0,1,0,0
Kemp Alderman,MIA,hitter,7,6,2,0,1,1,0,0.241815,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-1.089187441734124e-5,0.009057337508294589,0,0,0,0,0,0,0.009057337508294589,0,0,0,0,0,1,0,0,1,0,0
Dominic Fletcher,PIT,hitter,7,6,2,0,1,1,0,0.241509,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-2.4478663779498508e-5,0.009043750718932432,0,0,0,0,0,0,0.009043750718932432,0,0,0,0,0,1,0,0,1,0,0
James Triantos,CHC,hitter,7,6,2,0,1,1,0,0.23941,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-1.1767693460030863e-4,0.008950552448111621,0,0,0,0,0,0,0.008950552448111621,0,0,1,0,0,0,0,1,1,0,0
Nacho Alvarez Jr.,ATL,hitter,7,6,1,0,1,1,0,0.238289,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-1.6745076098912694e-4,0.008900778621722803,0,0,0,0,0,0,0.008900778621722803,0,0,1,1,0,0,1,1,1,0,0
Nick Morabito,NYM,hitter,7,6,2,0,1,1,0,0.237507,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-2.0217255602575121e-4,0.008866056826686178,0,0,0,0,0,0,0.008866056826686178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samad Taylor,SDP,hitter,7,6,1,0,1,1,0,0.237476,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-2.0354899547093722e-4,0.008864680387240993,0,0,0,0,0,0,0.008864680387240993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Young,NYM,hitter,7,6,1,0,1,1,0,0.237463,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-2.0412621201246613e-4,0.008864103170699465,0,0,0,0,0,0,0.008864103170699465,0,0,0,1,0,1,1,0,1,0,0
Brett Sullivan,COL,hitter,13,12,3,0,1,1,0,0.23634,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-5.079776818922705e-4,0.00856025170081966,0,0,0,0,0,0,0.00856025170081966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Lipscomb,WSN,hitter,14,13,3,0,1,1,0,0.236207,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-5.631041220538643e-4,0.008505125260658067,0,0,0,0,0,0,0.008505125260658067,0,0,0,1,0,0,1,0,1,0,0
Ryan Ward,LAD,hitter,7,6,1,0,1,1,0,0.226996,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-6.688743304886093e-4,0.008399355052223322,0,0,0,0,0,0,0.008399355052223322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeferson Quero,MIL,hitter,6,6,1,0,1,1,0,0.226947,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-6.710499928374512e-4,0.00839717938987448,0,0,0,0,0,0,0.00839717938987448,1,0,0,0,0,0,0,0,1,0,0
Billy Cook,PIT,hitter,7,6,1,0,1,1,0,0.224994,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-7.577656778841611e-4,0.00831046370482777,0,0,0,0,0,0,0.00831046370482777,0,1,0,0,0,1,1,0,1,0,0
Tyler Black,MIL,hitter,7,6,1,0,1,1,0,0.22146,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-9.1467977463535e-4,0.00815354960807658,0,0,0,0,0,0,0.00815354960807658,0,1,0,0,0,0,1,0,1,0,0
Sergio Alcantara,WSN,hitter,7,6,1,0,1,1,0,0.218928,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-0.0010271037964163364,0.008041125586295593,0,0,0,0,0,0,0.008041125586295593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Cowles,CHC,hitter,7,6,1,0,1,1,0,0.213987,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-0.001246490483469993,0.007821738899241938,0,0,0,0,0,0,0.007821738899241938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Hunt,SDP,hitter,6,6,1,0,1,1,0,0.211537,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-0.001355273600912102,0.0077129557817998285,0,0,0,0,0,0,0.0077129557817998285,0,0,0,0,0,1,0,0,1,0,0
Steward Berroa,MIL,hitter,7,6,1,0,1,1,0,0.208054,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-0.0015099232327695981,0.007558306149942332,0,0,0,0,0,0,0.007558306149942332,0,0,0,0,0,1,0,0,1,0,0
