Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value
Spencer Schwellenbach,ATL,pitcher,5.5622175373428115,NA,NA,NA,NA,NA,NA,NA,NA,79,5,0,77,3.51734,1.12792,0,0,0,0,0,0,0.1226495573299238,0,0.2124882387046704,0.05127059807321364,0.0558586839790931,0.44226707808690097,0.44226707808690097,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.019623929172787796,-0.03627746556510604,-0.028423751411144227,0.03215553173759268,0.045783743102346064,0,-0.006385871309099317,-0.006385871309099317,-0.006385871309099317,0,0,0,0,0,-1.1308900523560208,-4.081395348837215,-0.8098427489807802,2.2995153941585267,3.388162380461763,-0.33445037555372625,-0.33445037555372625
Joe Mack,MIA,hitter,0.44441554889367496,257,233,51,8,28,29,2,0.219269,NA,NA,NA,NA,NA,NA,0.09626377986145704,0.09618920358806496,0.16327688009927974,0.01650107717202622,-0.0392978950444992,0.33293304567632875,0,0,0,0,0,0,0.33293304567632875,1,0,0,0,0,0,0,0,1,0,0,C,0.3011983569402915,0.3011983569402915,0.08182421288223848,0.06011825224254059,0.13850383622214765,0.01650107717202622,0.00425097842133855,0,0,0,0,0,0.014439566979218554,0.03607095134552437,0.024773043877132084,0,-0.04354887346583775,0,0,0,0,0,0.03173468873603726,0,0.03173468873603726,0.03173468873603726,0.22272852260674866,0.2450495049504948,0.6110440555220281,0,-1.4258766522718989,0,0,0,0,0,-0.3470545691926272,-0.3470545691926272
Keaton Winn,SFG,pitcher,-1.052582215765089,NA,NA,NA,NA,NA,NA,NA,NA,54,3,6,49,3.87103,1.26866,0,0,0,0,0,0,0.07358973439795427,0.08371722822716778,0.13521978826660844,0.02652071954809533,0.01872911561563675,0.33777658605546257,0.33777658605546257,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.06868375210475733,0.047439762662061735,-0.10569220184920619,0.00740565321247438,0.00865417473888972,0,-0.11087636334053769,-0.11087636334053769,-0.11087636334053769,0,0,0,0,0,-3.9581151832460755,5.337209302325588,-3.0113570180547455,0.5295951472628109,0.6404401933389788,-0.4622275583734431,-0.4622275583734431
James McCann,ARI,hitter,-0.29517332554673814,213,196,47,6,22,24,1,0.238912,NA,NA,NA,NA,NA,NA,0.07563582703400196,0.07214190269104873,0.135125693875266,0.00825053858601311,-0.00456643309675901,0.28658752908957075,0,0,0,0,0,0,0.28658752908957075,1,0,0,0,0,0,0,0,1,0,0,C,0.3011983569402915,0.3011983569402915,0.08182421288223848,0.06011825224254059,0.13850383622214765,0.01650107717202622,0.00425097842133855,0,0,0,0,0,-0.006188385848236527,0.012023650448508137,-0.003378142346881663,-0.00825053858601311,-0.008817411518097559,0,0,0,0,0,-0.014610827850720721,0,-0.014610827850720721,-0.014610827850720721,-0.09545508111717806,-0.03341584158415853,0.2036813518406763,-0.2810743285446597,-0.2886995739853352,0,0,0,0,0,-0.49496347339065516,-0.49496347339065516
Carlos Santana,ARI,hitter,-3.7290944965694335,357,312,70,10,38,40,3,0.224213,NA,NA,NA,NA,NA,NA,0.13064370124054883,0.1202365044850812,0.22520948979211,0.02475161575803933,-0.04120703972571472,0.45963427155006464,0,0,0,0,0,0,0.45963427155006464,0,1,0,0,0,0,1,0,1,0,0,1B,0.44297870877619505,0.44297870877619505,0.11345374055100294,0.11783177439537958,0.19480620867017517,0.03465226206125506,-0.01776527690161768,0,0,0,0,0,0.017189960689545897,0.002404730089701629,0.030403281121934828,-0.00990064630321573,-0.02344176282409704,0,0,0,0,0,0.016655562773869585,0,0.016655562773869585,0.016655562773869585,0.26515300310327217,0.3007425742574254,0.040736270368135284,-0.33728919425359155,-0.76752989546781,0,0,0,0,0,-0.49818724199256875,-0.49818724199256875
Luis Torrens,NYM,hitter,-0.3581166498484003,218,199,49,5,21,24,1,0.244041,NA,NA,NA,NA,NA,NA,0.07219783489609279,0.06011825224254059,0.135125693875266,0.00825053858601311,0.00291685437371605,0.27860917397362855,0,0,0,0,0,0,0.27860917397362855,1,0,0,0,0,0,0,0,1,0,0,C,0.3011983569402915,0.3011983569402915,0.08182421288223848,0.06011825224254059,0.13850383622214765,0.01650107717202622,0.00425097842133855,0,0,0,0,0,-0.009626377986145698,0,-0.003378142346881663,-0.00825053858601311,-0.0013341240476225,0,0,0,0,0,-0.022589182966662968,0,-0.022589182966662968,-0.022589182966662968,-0.14848568173783236,-0.03341584158415853,0,-0.2810743285446597,-0.04368187232745932,0,0,0,0,0,-0.5066577241941099,-0.5066577241941099
TJ Rumfield,COL,hitter,-4.825982859779546,252,225,59,6,29,27,2,0.261158,NA,NA,NA,NA,NA,NA,0.09970177199936622,0.07214190269104873,0.15201640560967425,0.01650107717202622,0.03179857267898296,0.3721597301510983,0,0,0,0,0,0,0.3721597301510983,0,0,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,-0.008938779558563856,-0.01923784071761299,-0.023646996428171557,-0.023101508040836712,0.02983545833754366,0,0,0,0,0,-0.04508966640764146,0,-0.04508966640764146,-0.04508966640764146,-0.13787956161370138,-0.2339108910891089,-0.32589016294508155,-0.7870081199250473,0.9768721913485687,0,0,0,0,0,-0.5078165442243705,-0.5078165442243705
Braxton Fulford,COL,hitter,-0.8043783593243692,166,148,36,5,20,20,2,0.244065,NA,NA,NA,NA,NA,NA,0.0687598427581836,0.06011825224254059,0.112604744896055,0.01650107717202622,0.0021956043839792,0.2601795214527846,0,0,0,0,0,0,0.2601795214527846,1,0,0,0,0,0,0,0,1,0,0,C,0.3011983569402915,0.3011983569402915,0.08182421288223848,0.06011825224254059,0.13850383622214765,0.01650107717202622,0.00425097842133855,0,0,0,0,0,-0.013064370124054883,0,-0.025899091326092652,0,-0.00205537403735935,0,0,0,0,0,-0.041018835487506886,0,-0.041018835487506886,-0.041018835487506886,-0.2015162823584869,-0.25618811881188114,0,0,-0.06729703017129811,0,0,0,0,0,-0.5250014313416661,-0.5250014313416661
Miguel Rojas,LAD,hitter,-11.42056762036452,161,147,38,3,18,16,2,0.255932,NA,NA,NA,NA,NA,NA,0.06188385848236524,0.03607095134552436,0.090083795916844,0.01650107717202622,0.01509006176607759,0.21962974468283744,0,0,0,0,0,0,0.21962974468283744,0,0,1,1,1,0,1,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,-0.005500787420654692,-0.007214190269104866,-0.010134427040644947,-0.021451400323634084,0.014802782543729765,0,0,0,0,0,-0.02949802251030883,0,-0.02949802251030883,-0.02949802251030883,-0.08484896099304717,-0.10024752475247518,-0.12220881110440548,-0.7307932542161152,0.4846725147625185,0,0,0,0,0,-0.5534260363035245,-0.5534260363035245
Javier Sanoja,MIA,hitter,-7.191673757667511,203,187,48,3,21,21,5,0.257713,NA,NA,NA,NA,NA,NA,0.07219783489609279,0.03607095134552436,0.11823498214085774,0.04125269293006554,0.02166081945172746,0.28941728076426787,0,0,0,0,0,0,0.28941728076426787,0,0,1,1,0,1,1,1,1,0,1,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,-0.01787755911712774,-0.04088041152492761,-0.027025138775053206,0,0.01619640559914069,0,0,0,0,0,-0.06958670381796786,0,-0.06958670381796786,-0.06958670381796786,-0.27575912322740315,-0.2673267326732673,-0.6925165962582984,0,0.5303025028341293,0,0,0,0,0,-0.7052999493248395,-0.7052999493248395
Jett Williams,MIL,hitter,-12.030683795902553,147,129,29,3,18,16,5,0.221827,NA,NA,NA,NA,NA,NA,0.06188385848236524,0.03607095134552436,0.090083795916844,0.04125269293006554,-0.01931526691458779,0.20997603176021137,0,0,0,0,0,0,0.20997603176021137,0,0,1,0,1,1,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,-0.005500787420654692,-0.007214190269104866,-0.010134427040644947,0.003300215434405236,-0.019602546136935614,0,0,0,0,0,-0.03915173543293488,0,-0.03915173543293488,-0.03915173543293488,-0.08484896099304717,-0.10024752475247518,-0.12220881110440548,0.11242973141786361,-0.6418263123078356,0,0,0,0,0,-0.8367018777398998,-0.8367018777398998
Bryce Elder,ATL,pitcher,-4.077176102084065,NA,NA,NA,NA,NA,NA,NA,NA,115,7,0,95,4.43382,1.35628,0,0,0,0,0,0,0.1717093802618933,0,0.26216081398628166,0.02759098587500021,0.01409489871900259,0.47555607884217777,0.47555607884217777,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.029435893759181708,-0.03627746556510604,0.021248823870467032,0.008475919539379258,0.00401995784225556,0,0.026903129446177516,0.026903129446177516,0.026903129446177516,0,0,0,0,0,1.696335078534032,-4.081395348837215,0.6054164239953402,0.6061323326731218,0.2974914021714095,-0.8760201114633113,-0.8760201114633113
Ryne Stanek,STL,pitcher,-2.1242452123779016,NA,NA,NA,NA,NA,NA,NA,NA,60,4,5,61,4.06781,1.37411,0,0,0,0,0,0,0.09811964586393904,0.06976435685597315,0.16833483845434927,0.02419746944734143,0.00461561250564129,0.3650319231272442,0.3650319231272442,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.04415384063877256,0.03348689129086711,-0.07257715166146536,0.005082403111720479,-0.00545932837110574,0,-0.08362102626875607,-0.08362102626875607,-0.08362102626875607,0,0,0,0,0,-2.544502617801048,3.7674418604651216,-2.0678509027373324,0.36345423518707426,-0.40401002094169597,-0.8854674458278806,-0.8854674458278806
Jose Tena,WSN,hitter,-6.5301141064482895,217,198,50,4,23,22,6,0.252609,NA,NA,NA,NA,NA,NA,0.07907381917191114,0.04809460179403248,0.1238652193856605,0.04950323151607866,0.01545639018468237,0.31599326205236516,0,0,0,0,0,0,0.31599326205236516,0,0,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,-0.029566732386018937,-0.043285141614629236,-0.051798182652185304,0.00990064630321573,0.01349327584324307,0,0,0,0,0,-0.10125613450637468,0,-0.10125613450637468,-0.10125613450637468,-0.4560631653376281,-0.5123762376237623,-0.7332528666264336,0.33728919425359155,0.44179666329686984,0,0,0,0,0,-0.9226064120373626,-0.9226064120373626
Graham Pauley,MIA,hitter,-4.938006930804848,287,256,59,8,32,32,4,0.228659,NA,NA,NA,NA,NA,NA,0.11001574841309376,0.09618920358806496,0.180167591833688,0.03300215434405244,-0.02538816061633074,0.39398653756256846,0,0,0,0,0,0,0.39398653756256846,0,0,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,0.001375196855163685,0.004809460179403244,0.0045041897958421895,-0.006600430868810493,-0.02735127495777004,0,0,0,0,0,-0.023262858996171414,0,-0.023262858996171414,-0.023262858996171414,0.02121224024826198,0.044554455445544434,0.08147254073627033,-0.22485946283572794,-0.8955350912290958,0,0,0,0,0,-0.9731553176347469,-0.9731553176347469
Dalton Rushing,LAD,hitter,-1.1589283640029269,168,146,33,6,21,22,1,0.228529,NA,NA,NA,NA,NA,NA,0.07219783489609279,0.07214190269104873,0.1238652193856605,0.00825053858601311,-0.01461964137660664,0.26183585418220845,0,0,0,0,0,0,0.26183585418220845,1,0,0,0,0,0,0,0,1,0,0,C,0.3011983569402915,0.3011983569402915,0.08182421288223848,0.06011825224254059,0.13850383622214765,0.01650107717202622,0.00425097842133855,0,0,0,0,0,-0.009626377986145698,0.012023650448508137,-0.01463861683648715,-0.00825053858601311,-0.018870619797945187,0,0,0,0,0,-0.03936250275808301,0,-0.03936250275808301,-0.03936250275808301,-0.14848568173783236,-0.14480198019801976,0.2036813518406763,-0.2810743285446597,-0.617861589574698,0,0,0,0,0,-0.9885422282145334,-0.9885422282145334
Otto Kemp,PHI,hitter,-5.505453764524141,238,211,49,7,29,30,4,0.234308,NA,NA,NA,NA,NA,NA,0.09970177199936622,0.08416555313955684,0.1689071173440825,0.03300215434405244,-0.01210479663242474,0.3736718001946333,0,0,0,0,0,0,0.3736718001946333,0,1,0,1,0,0,1,0,1,0,0,3B,0.4172493965587398,0.4172493965587398,0.10864055155793008,0.09137974340866171,0.1756634020378458,0.03960258521286293,0.0019631143414393,0,0,0,0,0,-0.008938779558563856,-0.007214190269104873,-0.006756284693763298,-0.006600430868810493,-0.014067910973864041,0,0,0,0,0,-0.04357759636410656,0,-0.04357759636410656,-0.04357759636410656,-0.13787956161370138,-0.0668316831683168,-0.12220881110440561,-0.22485946283572794,-0.4606113593181207,0,0,0,0,0,-1.0123908780402724,-1.0123908780402724
Andres Chaparro,WSN,hitter,-5.208639916098226,259,233,56,9,28,32,1,0.239359,NA,NA,NA,NA,NA,NA,0.09626377986145704,0.10821285403657308,0.180167591833688,0.00825053858601311,-0.00465772434701709,0.38823703997071407,0,0,0,0,0,0,0.38823703997071407,0,1,0,0,0,0,1,0,1,0,0,1B,0.44297870877619505,0.44297870877619505,0.11345374055100294,0.11783177439537958,0.19480620867017517,0.03465226206125506,-0.01776527690161768,0,0,0,0,0,-0.017189960689545897,-0.009618920358806501,-0.014638616836487178,-0.026401723475241952,0.01310755255460059,0,0,0,0,0,-0.054741668805480946,0,-0.054741668805480946,-0.054741668805480946,-0.26515300310327217,-0.14480198019802004,-0.1629450814725409,-0.8994378513429111,0.4291673163645251,0,0,0,0,0,-1.0431705997522192,-1.0431705997522192
Heriberto Hernandez,MIA,hitter,-2.2682501027881767,336,295,66,11,38,41,3,0.22272,NA,NA,NA,NA,NA,NA,0.13064370124054883,0.1322601549335893,0.23083972703691277,0.02475161575803933,-0.04222109675948755,0.4762741022096027,0,0,0,0,0,0,0.4762741022096027,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.008251181130982055,-0.014428380538209773,-0.0011260474489605266,-0.014850969454823587,-0.008569248619194038,0,0,0,0,0,-0.04722582719216998,0,-0.04722582719216998,-0.04722582719216998,-0.12727344148957104,-0.011138613861385902,-0.2444176222088117,-0.5059337913803871,-0.2805742275562428,0,0,0,0,0,-1.1693376964963984,-1.1693376964963984
Abimelec Ortiz,WSN,hitter,-5.416997178088022,273,246,56,10,32,32,1,0.228809,NA,NA,NA,NA,NA,NA,0.11001574841309376,0.1202365044850812,0.180167591833688,0.00825053858601311,-0.02412336776683939,0.3945470155510367,0,0,0,0,0,0,0.3945470155510367,0,1,0,0,0,1,1,0,1,0,0,1B,0.44297870877619505,0.44297870877619505,0.11345374055100294,0.11783177439537958,0.19480620867017517,0.03465226206125506,-0.01776527690161768,0,0,0,0,0,-0.003437992137909171,0.002404730089701629,-0.014638616836487178,-0.026401723475241952,-0.0063580908652217105,0,0,0,0,0,-0.04843169322515838,0,-0.04843169322515838,-0.04843169322515838,-0.05303060062065431,-0.14480198019802004,0.040736270368135284,-0.8994378513429111,-0.20817652894866848,0,0,0,0,0,-1.2647106907421188,-1.2647106907421188
Drew Millas,WSN,hitter,-2.678199774168682,141,127,32,2,15,14,3,0.247472,NA,NA,NA,NA,NA,NA,0.0515698820686377,0.02404730089701624,0.0788233214272385,0.02475161575803933,0.00508605628483233,0.1842781764357641,0,0,0,0,0,0,0.1842781764357641,1,0,0,0,0,0,0,0,1,0,0,C,0.3011983569402915,0.3011983569402915,0.08182421288223848,0.06011825224254059,0.13850383622214765,0.01650107717202622,0.00425097842133855,0,0,0,0,0,-0.030254330813600787,-0.03607095134552435,-0.059680514794909156,0.008250538586013111,8.3507786349378e-4,0,0,0,0,0,-0.1169201805045274,0,-0.1169201805045274,-0.1169201805045274,-0.4666692854617592,-0.5903465346534652,-0.6110440555220278,0.28107432854465975,0.027342108615483442,0,0,0,0,0,-1.359643438477109,-1.359643438477109
Kyle Freeland,COL,pitcher,-13.33308600583177,NA,NA,NA,NA,NA,NA,NA,NA,160,8,0,118,5.01768,1.41968,0,0,0,0,0,0,0.19623929172787807,0,0.3256313268461183,-0.00330973667957349,-0.00635417109917817,0.5122067107952447,0.5122067107952447,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.053965805225166474,-0.03627746556510604,0.08471933673030366,-0.022424803015194443,-0.016429111975925198,0,0.06355376139924446,0.06355376139924446,0.06355376139924446,0,0,0,0,0,3.1099476439790594,-4.081395348837215,2.4138031450203834,-1.6036487956480194,-1.215813635350649,-1.3771069908364404,-1.3771069908364404
Tyrone Taylor,NYM,hitter,-4.6399867825272185,273,251,58,6,31,28,7,0.231895,NA,NA,NA,NA,NA,NA,0.10657775627518458,0.07214190269104873,0.157646642854477,0.05775377010209177,-0.01888157945268023,0.37523849247012186,0,0,0,0,0,0,0.37523849247012186,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,-0.03231712609634631,-0.07454663278075035,-0.0743191316313963,0.01815118488922885,0.014770268687613282,0,0,0,0,0,-0.14826143693165084,0,-0.14826143693165084,-0.14826143693165084,-0.49848764583415206,-0.7351485148514849,-1.2628243814121913,0.6183635227982517,0.48360794650570266,0,0,0,0,0,-1.394489072793874,-1.394489072793874
Miles Mikolas,WSN,pitcher,-8.028622210043173,NA,NA,NA,NA,NA,NA,NA,NA,139,7,0,92,4.76734,1.33551,0,0,0,0,0,0,0.1717093802618933,0,0.25388205143934645,0.0126565162077747,0.02442605136610341,0.4626739992751179,0.4626739992751179,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.029435893759181708,-0.03627746556510604,0.012970061323531817,-0.006458550127846251,0.014351110489356379,0,0.014021049879117613,0.014021049879117613,0.014021049879117613,0,0,0,0,0,1.696335078534032,-4.081395348837215,0.3695398951659867,-0.461865646139019,1.0620340186950743,-1.4153520025811408,-1.4153520025811408
Casey Schmitt,SFG,hitter,-7.265385645101514,203,185,46,6,22,24,1,0.247569,NA,NA,NA,NA,NA,NA,0.07563582703400196,0.07214190269104873,0.135125693875266,0.00825053858601311,0.00754161895280887,0.29869558113913863,0,0,0,0,0,0,0.29869558113913863,0,0,1,1,0,0,1,1,1,0,0,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,-0.014439566979218568,-0.004809460179403244,-0.010134427040644961,-0.03300215434405243,0.0020772051002221,0,0,0,0,0,-0.060308403443097104,0,-0.060308403443097104,-0.060308403443097104,-0.22272852260674886,-0.10024752475247532,-0.08147254073627033,-1.1242973141786385,0.06801182254944525,0,0,0,0,0,-1.4607340797246877,-1.4607340797246877
Dylan Moore,PHI,hitter,-11.41119770929422,84,73,16,3,11,9,5,0.213598,NA,NA,NA,NA,NA,NA,0.03781791351700098,0.03607095134552436,0.05067213520322475,0.04125269293006554,-0.01537577803772869,0.15043791495808695,0,0,0,0,0,0,0.15043791495808695,0,0,1,0,1,1,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,-0.02956673238601895,-0.007214190269104866,-0.049546087754264195,0.003300215434405236,-0.015663057260076517,0,0,0,0,0,-0.0986898522350593,0,-0.0986898522350593,-0.0986898522350593,-0.4560631653376283,-0.49009900990098987,-0.12220881110440548,0.11242973141786361,-0.5128396184085156,0,0,0,0,0,-1.4687808733336758,-1.4687808733336758
Justin Steele,CHC,pitcher,3.695451858755232,NA,NA,NA,NA,NA,NA,NA,NA,81,5,0,76,3.5794,1.20046,0,0,0,0,0,0,0.1226495573299238,0,0.2097286511890253,0.05032483550957833,0.04223335179315869,0.4249363958216862,0.4249363958216862,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.019623929172787796,-0.03627746556510604,-0.031183338926789317,0.031209769173957378,0.03215841091641165,0,-0.023716553574314125,-0.023716553574314125,-0.023716553574314125,0,0,0,0,0,-1.1308900523560208,-4.081395348837215,-0.8884682585905653,2.2318817567475278,2.37983857804832,-1.489033324987953,-1.489033324987953
Hyeseong Kim,LAD,hitter,-9.016512425932516,133,124,31,2,15,15,7,0.249166,NA,NA,NA,NA,NA,NA,0.0515698820686377,0.02404730089701624,0.08445355867204125,0.05775377010209177,0.00652037216974913,0.22434488390953608,0,0,0,0,0,0,0.22434488390953608,0,0,1,0,0,0,0,1,1,0,0,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,-0.03850551194458283,-0.05290406197343573,-0.0608065622438697,0.01650107717202623,0.0010559583171623598,0,0,0,0,0,-0.13465910067269968,0,-0.13465910067269968,-0.13465910067269968,-0.59394272695133,-0.6014851485148512,-0.8961979480989745,0.5621486570893197,0.034574173575242194,0,0,0,0,0,-1.4949029929005937,-1.4949029929005937
